ID,repeat_coverage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,Distance_closest_pc,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_2,genomic_classification_is_6,genomic_classification_is_8,DISEASE_DB_is_1
ENSG00000272273,0.0,0.055238095,0.011428571,0.216399123,0.00038936,0.0,0.006922949,0.001395397,0.000170818,0.001506639,0.001145915,8e-05,0.000374902,0.003217567,0.003556685,0.0,0.0,0.000183051,0.002639664,0.000504696,0.000770808,0.001761017,0.0,0.0,0.0,0.002371486,0.001053011,0.000107058,0.000857642,0.0,0.000318159,0.0,0.0,0.0,0.0,0.0,0.014000581,0.003431036,0.014606858,0.01486627,0.83647941,0,0,0,0
ENSG00000272267,0.154934353,0.489825581,0.268168605,0.216116749,0.000123215,0.000228494,0.000301983,0.001178214,0.00031614,0.000316817,0.00028789,0.000118023,0.000640343,0.001738741,0.001868223,3.03e-05,0.0,6.74e-05,0.000188547,0.0,0.000225474,0.001245597,0.00234771,0.0,0.000518042,0.000401147,0.000190264,0.000797473,0.000400767,0.000207621,0.0,0.000827328,0.0,0.0,0.000278655,0.000332268,0.000223193,0.000508084,0.000535808,0.000732058,0.515007431,0,0,0,0
ENSG00000272263,0.0,0.0,0.0,0.225995672,0.000547076,0.000493842,0.0,0.001835191,0.000397725,0.000176009,0.0,0.000504452,0.0,0.001129285,0.0,0.000481566,0.0,0.0003372,0.000676552,0.001111908,0.0,0.000635684,0.0,0.0,0.001041398,0.0,9.19e-05,0.0,0.000109543,0.000236457,0.000957691,0.0,0.0,0.0,0.0,0.000460064,0.000125043,0.0,0.000251066,0.000381792,0.608042225,0,0,0,0
ENSG00000272247,0.0,0.0,0.0,0.235273546,7.39e-05,0.0,0.0,0.0,1.78e-05,4.93e-05,0.000112898,0.0,0.0,0.0,8.35e-05,0.0,0.0,0.0,0.0,4.73e-05,0.0,0.000214758,0.000165721,0.0,0.0,0.0,0.0,9.61e-05,0.000181681,0.0,0.0,0.0,0.0,0.0,0.0,0.000242812,8.04e-05,0.0,0.000109814,0.000124374,0.760234989,0,0,0,0
ENSG00000272223,0.523656451,0.0,0.0,0.219484728,0.000364717,0.000877122,0.00034728,0.0,6.12e-05,0.0,0.000163702,0.00046638,0.00097967,0.002285458,0.00018618,9.26e-05,0.0,0.000293846,0.001946475,0.000492867,0.0,0.0,0.000441922,0.0,0.003777725,0.00158099,0.0,0.001702003,0.0,0.006459315,0.0,0.001081139,0.0,0.001241302,0.000465912,0.0,0.000408079,0.000306747,0.000781177,0.000947407,0.630198565,0,0,0,0
ENSG00000272221,0.157618039,0.0,0.0,0.217137063,0.000468218,0.00124566,0.000958794,0.000879589,0.000305942,0.00210507,0.002105548,0.000525391,0.001841671,0.00635447,0.002799124,0.000565756,0.000886813,0.000814097,0.000399277,0.000465267,0.0,0.000549781,0.0,0.000527069,0.000425061,0.00135682,0.000433014,0.000334283,0.000275194,0.0,6.43e-06,0.0,0.0,0.000806393,0.0,0.001750799,0.000796857,0.000689909,0.00170402,0.002023489,0.577111273,1,0,0,0
ENSG00000272205,0.0,0.13215859,0.058737151,0.216036388,0.000133072,0.00067074,0.001147534,0.0,9.69e-05,7.04e-05,4.52e-05,0.0,0.000358483,0.000161326,8.35e-05,1.18e-05,0.0,0.0,4.44e-05,0.0013958,0.000870436,0.000953526,0.002900112,0.0,0.001102501,0.0,0.0,0.0,0.000170994,0.0,0.0,0.0,0.00081768,0.0,0.0,0.000907348,5.98e-05,0.0,7.29e-05,3.7e-05,0.795032493,1,0,0,0
ENSG00000272195,0.0,0.048331415,0.040851554,0.216332063,0.000221787,0.00028746,0.0,0.000217182,0.00010453,0.000246413,2.82e-05,0.000180841,0.000541829,0.000233027,0.0,5.56e-05,0.0,3.37e-05,0.000310549,0.000386408,0.0,0.000420926,0.003259173,0.0,0.00071729,0.000306759,0.000101693,0.001302174,7.21e-05,0.000922759,0.0,0.000629648,0.0,0.0,0.0,0.0,0.000236166,0.0,0.000393329,0.00038063,0.689123931,0,0,0,0
ENSG00000272145,0.114533225,0.191577699,0.18623962,0.216086267,0.000813221,0.003891768,0.002823537,0.001493129,0.000815846,0.000682916,0.0005532,0.000782376,0.002465595,0.003952498,0.0,0.000200372,0.0,0.000491348,0.001746836,0.00081816,0.000702641,0.001219826,0.004184447,0.0,0.002909008,0.000920278,0.000347723,0.002440485,0.000285881,0.00278558,0.000359938,0.001649774,0.002899048,0.0,0.002815532,0.001559105,0.000302164,0.000400466,0.000646484,0.00073377,0.576853314,0,0,0,0
ENSG00000272144,0.0,0.0,0.0,0.216706436,0.00021193,0.000199011,0.000128343,0.0,0.0,0.000344978,0.000118543,0.000399754,7.94e-05,0.0,0.0,2.36e-05,0.0,0.0,0.000105365,0.000130117,0.0,0.000180397,0.0,0.0,0.000743856,0.0,0.0,9.61e-05,0.000157635,0.0,4.5e-05,0.000183037,0.0,0.0,0.0,6.39e-05,0.000348213,0.00013345,0.000629576,0.000787592,0.655364867,0,0,0,0
ENSG00000272129,0.00414008,0.072473868,0.08989547,0.218485197,0.000295717,0.000781302,0.000377478,0.000651547,0.000140223,0.0,0.000355629,0.000207491,0.000177873,0.0,0.00025038,7.41e-05,0.0001507,0.000158966,0.000748644,0.000185318,0.000125846,0.000309252,0.0,0.000135532,0.000345362,0.000707906,0.000544548,0.0,0.000296568,0.000328733,0.000221747,0.0,8.86e-05,0.0,0.0,0.001367412,0.000342136,0.000430042,0.000661833,0.000840055,0.625429177,0,0,0,0
ENSG00000272106,0.0,0.0,0.0,0.216054123,0.000852649,0.003501117,0.00569992,0.006151691,0.001682682,0.003632831,0.002032165,0.001269695,0.00313604,0.01291508,0.010759937,0.000553969,0.000643374,0.000862268,0.005911516,0.001003478,0.002616552,0.003582166,0.008286034,0.003930427,0.001979188,0.004790165,0.00200105,0.006523981,0.002425978,0.003714106,0.001992512,0.003055499,0.002933356,0.002410119,0.002846742,0.002440895,0.002123491,0.002216742,0.003060871,0.003593001,0.742186696,0,0,0,0
ENSG00000272097,0.04041574,0.0,0.0,0.215975147,0.000325288,0.001938513,0.001019191,0.0,9.94e-05,2.82e-05,0.000107253,0.0,0.0,0.000206139,0.0001284,8.42e-06,0.0,0.000139697,0.001197831,0.000234605,0.0,0.000283481,0.0,0.0,0.00019659,0.0,0.000377247,0.000107058,0.000336645,0.0,0.0,0.0,0.0,0.00091512,0.0,0.001252396,0.000756153,0.0,0.00053715,0.000397422,0.915330641,1,0,0,0
ENSG00000272092,0.0,0.061075661,0.05834093,0.215974038,0.00021193,0.000316943,0.000430325,0.000184605,7.65e-05,0.000654754,0.000451592,0.000112312,7.66e-05,0.0,0.0,0.000117866,0.0,0.000192686,0.00038264,0.000279949,0.0,0.001151104,0.001173855,0.001144492,0.000385211,0.000696108,0.000449416,0.000782179,0.000772145,0.00113038,0.000510983,0.000500301,0.0,0.0,0.000967491,0.000600639,8.53e-05,0.0,0.000170076,0.000256265,0.611191663,1,0,0,0
ENSG00000272086,0.030887133,0.058676654,0.0,0.215982074,0.001774299,0.001253031,0.001426867,0.008985921,0.002414394,0.002633098,0.002066034,0.000453055,0.000985143,0.0,0.002722084,0.000188585,0.000741909,0.000500983,0.001203376,0.000508639,0.0,0.002860579,0.003300603,0.002424516,0.001732122,0.002855221,0.001256397,0.000428232,0.002487429,0.0,0.000600967,0.0,0.001255111,0.003415845,0.001201561,0.000728435,0.000791256,0.002701078,0.002000502,0.00286072,0.484782935,1,0,0,0
ENSG00000272084,0.022426855,0.114672155,0.079976478,0.25329309,0.000108429,0.0,9.06e-05,0.000314914,6.37e-05,0.000436503,0.0,0.000727172,0.000733385,0.0,7.7e-05,0.000166696,1.74e-05,5.78e-05,0.00032164,0.000546097,4.72e-05,0.000206168,0.002637721,0.000180709,0.000263006,0.000542728,3.94e-05,0.000801842,2.67e-05,0.000536354,0.0,0.000388039,0.0,7.25e-05,9.36e-05,0.000115016,0.000152022,9.81e-05,0.000273041,0.000344764,0.658197452,0,0,1,0
ENSG00000272068,0.166373322,0.075131947,0.03477181,0.216055508,0.003292311,0.001068762,0.000664362,0.0,1.02e-05,0.000112646,8.47e-05,0.000295057,0.003998041,0.004660542,0.000821761,5.05e-06,0.0,0.0,0.004996506,0.000585526,0.006287066,0.002285027,0.024802861,0.0,0.000996236,0.0,0.000351004,0.00250603,0.000355347,0.012532224,0.002738097,0.0,0.0,0.000896999,0.0,0.008434505,4.77e-05,0.0,6.59e-05,7.25e-05,0.756056517,1,0,0,0
ENSG00000272030,0.0,0.305052431,0.336510963,0.216063821,0.000936436,0.003375814,0.003012276,0.00123794,0.00058129,0.004970501,0.001891042,0.007018539,0.001502344,0.001129285,0.00014766,0.002377521,0.00159974,0.001979845,0.002889212,0.008248626,0.0,0.00131432,0.0,0.007220842,0.017738306,0.003964274,0.000984123,0.007487503,0.00085497,0.008748911,0.001108737,0.0,0.0,0.0,8.03e-05,0.001290735,0.003864861,0.0,0.00449365,0.002346647,0.808203158,0,0,0,0
ENSG00000272010,0.0,0.635048232,0.672025724,0.218715197,0.000586504,0.001776356,0.000679461,0.000380069,0.000122377,0.000865965,0.000999148,0.00041879,0.000150508,0.000564643,0.0,0.00048325,0.0,0.000558788,0.000831827,0.000232633,0.0,0.000369384,0.0,0.0,0.001304404,0.001097255,0.000695447,0.000362686,0.000181681,0.0,0.001124805,0.0,0.001283701,0.0,0.000158276,0.00057508,0.000877862,0.001593696,0.001978233,0.002699747,0.54986555,0,0,0,0
ENSG00000272009,0.096774881,0.087719298,0.0,0.215991773,0.0,0.000530696,0.000536019,0.000260619,6.88e-05,0.00037314,0.001033017,0.0,0.0,0.0,0.000532861,7.41e-05,0.0,0.000250491,0.00048246,0.0,0.000388026,0.0,0.0,0.000579776,0.0,0.000955673,0.000810261,0.0,0.001146195,0.0,0.000465991,0.0,0.0,0.0,0.0,0.000485623,0.000322252,0.0,0.00068526,0.000758095,0.579943199,0,0,0,0
ENSG00000271989,0.049729447,0.0,0.0,0.216013665,0.0,0.0,0.000324631,0.001650586,0.000239655,0.0,0.000135478,9.33e-05,8.21e-05,0.000215102,0.0,0.0,0.0,2.41e-05,0.000105365,0.000100545,0.0,0.0,0.002030078,0.0,0.000401151,0.000271364,0.0,0.0,0.000325957,0.0,0.0,0.0,0.0,0.0,0.0,5.11e-05,0.00016003,0.0,6.38e-05,0.0,0.98915529,0,0,0,0
ENSG00000271976,0.033757496,0.04763749,0.044926414,0.220104342,0.00134551,0.003906509,0.002687644,0.00122708,0.000305942,0.002499331,0.001467674,0.000902302,0.000514464,0.001873179,0.000930901,0.000683621,0.001414263,0.001242822,0.00329958,0.001086279,0.002527411,0.000712997,0.001311955,0.000429185,0.000576488,0.001781564,0.000908673,0.000869573,0.00022443,0.001701337,0.000584899,0.001549714,0.000749064,0.00272724,0.000599666,0.00172524,0.000797802,0.001644035,0.001950871,0.0031501,0.504430629,0,0,0,0
ENSG00000271971,0.621979573,0.053061224,0.0,0.220812632,0.00053229,0.0,0.000430325,0.0,0.000124926,0.0,0.000225796,0.000285539,0.000514464,0.00222272,0.0,0.0,3.48e-05,0.000192686,0.001724654,0.00079253,0.0,0.0,0.0,0.0,0.003060436,0.0,0.000216507,0.000325544,0.000309927,0.0,0.0,0.001649774,0.003459416,0.0,0.0,0.000792332,0.00073972,0.001202328,0.001917983,0.002626965,0.469486408,0,0,0,0
ENSG00000271966,0.0,0.133093525,0.066546763,0.216031123,0.000251359,0.0009582,0.000483172,0.000635258,0.000282996,0.00057027,0.000429013,0.000812833,0.000301016,0.000618418,0.00021828,0.0,0.0,0.0,0.001048102,0.000252348,5.77e-05,0.000377974,0.000483352,9.79e-05,0.002672568,0.0,0.000246031,0.000819321,0.000352675,0.001176518,0.000324587,0.000807804,0.002350116,0.000616121,0.000633105,0.0,0.000112162,0.0,0.000135774,8.78e-05,0.796877426,1,0,0,0
ENSG00000271964,0.229215159,0.0,0.184306569,0.229604181,0.0,0.000412763,0.000196289,0.000586392,0.00015807,0.00019009,0.000118543,0.000137059,0.0,0.0,0.0,0.000141439,0.0,4.82e-05,0.000188547,0.0,4.19e-05,0.000240529,0.000662883,0.0,0.00204826,0.000129783,0.000124656,0.00022504,0.0,0.0,0.0,0.000275776,0.0,0.0,0.0,0.0,0.001097091,0.0,0.002173481,0.002038429,0.614365139,0,1,0,0
ENSG00000271936,0.0,0.085817525,0.083107498,0.242060491,0.001335653,0.001687907,0.003050023,0.002383577,0.000558344,0.001682648,0.001670891,0.001420079,0.001111023,0.00135335,0.000558541,0.000341811,0.00049847,0.0,0.001464015,0.002105529,0.003717706,0.004810583,0.015978235,0.001242376,0.001482399,0.002902415,0.000469099,0.0,0.000526341,0.004406176,0.001050889,0.0,0.001824056,0.003008118,0.00079361,0.002952077,0.000278571,0.0,0.000301405,0.000312124,0.827322329,0,0,0,0
ENSG00000271918,0.0,0.018645121,0.019888129,0.216066593,0.000537218,0.001311997,0.001087137,0.000727561,0.000280447,0.000619553,0.000293535,0.000338839,0.000853791,0.001281649,0.000603481,0.000139755,0.0,0.00030348,0.001203376,0.000451466,0.000665936,0.001116743,0.00255486,0.000391537,0.001737435,0.000637116,0.000360845,0.001332762,0.000860314,0.001280329,0.00035351,0.002757759,0.001864082,0.0,0.0,0.00115016,0.000394153,0.000258609,0.000523157,0.000547718,0.769219819,0,0,0,0
ENSG00000271895,0.0,0.607594937,0.522439586,0.22065856,0.002513591,0.009228206,0.007277779,0.007585095,0.002136496,0.009067996,0.004544146,0.009188633,0.011028134,0.017629397,0.006002709,0.006014521,0.0,0.005371113,0.007641716,0.002306619,0.002899706,0.00236234,0.018022124,0.001069197,0.009731229,0.006913883,0.001728776,0.011597217,0.000566418,0.004631098,0.0,0.007753451,0.006155474,0.0,0.003959134,0.001904153,0.001724334,0.001459076,0.003588982,0.004534191,0.59062417,0,0,1,0
ENSG00000271888,0.20221617,0.049210771,0.044568245,0.216307677,0.000418932,0.000508583,0.000770055,0.004696569,0.001292606,0.00018305,0.0,3.43e-05,0.000169664,0.001048622,0.000924481,3.7e-05,0.0,0.0,0.000987101,0.000404151,0.0,0.001254188,0.000842413,0.0,0.000658844,0.000719705,0.000580632,0.00015294,0.001413373,0.001430277,0.001343339,0.0,0.001126455,0.001558423,0.00179231,8.95e-05,5.78e-05,0.0,0.000142569,0.000226802,0.499533871,1,0,0,0
ENSG00000271869,0.676144638,0.0,0.0,0.232806448,0.001118794,0.00133411,0.0,0.0,0.000311041,0.000344978,0.000688678,0.0,0.000120406,0.003101053,0.000866701,5.22e-05,0.0,0.0,0.000903918,0.000169546,0.0,0.000687226,0.000731933,0.0,0.000100952,0.0,0.000534707,0.0,0.000617182,0.0,0.000443495,0.0,0.0,0.000380545,0.0,0.003309904,0.00047756,0.000345134,0.001084562,0.001561572,0.545701371,0,0,0,0
ENSG00000271856,0.138001614,0.094631132,0.133642333,0.22210091,0.0,0.035622941,0.016888372,0.0,0.0,0.0,2.82e-05,1.14e-05,0.0,0.0,0.0,0.0,1.16e-05,1.45e-05,1.11e-05,0.006389531,0.0,0.0,0.0,0.0,0.0,0.0,6.56e-06,0.0,0.0,0.0,0.0,0.0,0.000977785,0.0,0.0,0.0,0.001271067,0.0,0.001077477,4.01e-05,0.882807236,0,0,0,0
ENSG00000271853,0.0,0.241902834,0.291497976,0.215122761,0.003297239,0.003633791,0.004333449,0.002752787,0.000451265,0.008737099,0.008117369,0.003196129,0.000489835,0.0,0.0,0.00162318,0.007755263,0.004773787,0.005822788,0.002279018,0.006874348,0.004664548,0.004584939,0.0,0.010204109,0.009155586,0.004366225,0.003340645,0.00434699,0.003777546,0.003313355,0.0,0.0,0.0,0.0,0.006492013,0.000211866,0.0,0.000147114,0.0,0.919120216,0,0,1,0
ENSG00000271851,0.030468713,0.096502318,0.018963338,0.221738729,0.000650576,0.001194065,0.00104184,0.000532097,0.000142773,0.000858925,0.000699968,0.000163709,0.000106724,0.000672194,0.000359521,5.89e-05,0.000208662,0.000187869,0.000499096,0.000197147,0.000503385,0.000592733,0.000966704,0.000368948,0.000321452,0.000778697,0.000272274,0.000131091,0.000235117,0.000322966,0.000157473,0.0,0.0,0.0,0.001092329,0.000447284,0.000822141,0.0,0.001788587,0.00247157,0.568325974,0,1,0,0
ENSG00000271795,0.279005886,0.072677925,0.057901086,0.232434291,3.94e-05,0.000140045,0.0,8.14e-05,1.78e-05,8.45e-05,0.0,0.000146576,0.000123143,0.000152364,1.93e-05,2.86e-05,0.0,9.63e-06,0.000144183,0.000153775,2.62e-05,0.0,0.000731933,0.0,0.000401151,0.000106186,0.0,0.000249074,5.34e-06,0.00023069,0.0,0.000134227,0.000371673,0.0,0.0,2.56e-05,7.23e-05,6.8e-05,0.000159799,0.000228168,0.560051871,0,0,0,0
ENSG00000271788,0.333544477,0.0,0.0,0.224687996,0.000128144,0.001400447,0.001796796,9.77e-05,2.04e-05,0.000232332,7.34e-05,0.000314092,0.000259968,0.000788707,0.000365941,0.000205423,4.64e-05,0.0,0.0,0.000248405,0.0,0.000197578,0.0,0.0,0.000552579,0.000589922,4.59e-05,0.000410753,8.55e-05,0.000196086,0.0,0.000124465,0.0,0.0,0.0,0.0,0.000143471,0.0,0.000150733,0.000207859,0.834748511,0,0,0,0
ENSG00000271754,0.0,0.3125,0.270220588,0.218726004,0.001754585,0.000825526,0.001223029,0.0,0.000186115,0.000858925,0.000880605,0.00115548,0.001548864,0.002894914,0.001226222,0.000889045,0.0,0.000375737,0.000953828,0.0,0.0,0.002327979,0.005413542,0.0,0.003087002,0.000790495,0.000186983,0.001199486,0.000283209,0.000784345,0.00035351,0.0,0.000872002,0.0,0.0,0.002530351,0.000587576,0.0,0.000668758,0.000516352,0.814012678,0,0,0,0
ENSG00000271751,0.019100901,0.050724638,0.0,0.216506918,0.0,0.0,0.0,0.0,0.00010453,0.0,0.0,0.0,0.0,0.000708044,0.0,0.0,0.0,0.0,0.0,0.000504696,0.0,0.0,0.0,0.0,0.000608368,0.0,0.000252592,0.0,0.000336645,0.000524819,0.0,0.0,0.0,0.0,0.0,0.001124601,0.000200541,0.0,0.000289906,0.000276713,0.741195342,1,0,0,0
ENSG00000271746,0.0,0.0215311,0.038277512,0.216180484,7.39e-05,0.000125303,0.0,0.0,8.16e-05,0.000161928,0.0,8.57e-05,9.58e-05,0.0,0.0,2.19e-05,0.0,5.78e-05,0.000327185,6.9e-05,0.000214987,0.000300661,0.000386682,0.0,0.000223157,0.0,0.00032148,0.000308065,0.000309927,0.000692069,0.000199251,0.0,0.0,0.0,0.0,0.0,0.001286109,0.0,0.000583408,0.000138546,0.976139018,0,0,0,0
ENSG00000271614,0.098485733,0.182869733,0.243459102,0.216043315,0.000675219,0.001009796,0.000573767,0.000190035,3.57e-05,0.00018305,0.000169347,8.76e-05,8.48e-05,0.000197177,0.00017976,0.0,3.48e-05,3.85e-05,0.001303195,0.000522439,0.0,0.001254188,0.001864358,0.000459303,0.001609917,0.000613519,0.000232909,0.000190083,0.000961842,0.000392173,0.000356724,0.000263573,0.001609629,0.000335242,0.000976408,0.000523962,0.00042468,0.000248514,0.0006673,0.0007889,0.711428998,0,0,0,0
ENSG00000271590,0.747490298,0.0,0.0,0.227738963,0.000241502,0.0,0.0,0.0,0.0,0.000415382,0.0,0.000820448,0.0,0.0,0.0,0.0,0.0,0.0,0.000144183,0.0,0.0,0.0,0.0,0.0,2.39e-05,0.00060172,0.0,0.0,0.0,0.000570957,0.0,0.0,0.0,0.0,0.0,5.11e-05,6.64e-05,0.0,0.000160432,0.000228,0.510960307,0,0,0,0
ENSG00000271576,0.045179715,0.023125,0.0,0.215984845,0.001192723,0.0,0.0,0.003529214,0.00105805,0.000359059,0.0,0.000167516,0.005412816,0.00357607,0.001162022,0.000223945,0.0,0.0001686,0.001785655,2.56e-05,0.00046668,0.001950004,0.005772604,0.000308712,0.000401151,0.000955673,0.000249311,0.004286688,2.67e-05,0.0,0.000305304,0.007394699,0.005663722,0.0,0.002811074,0.001265176,0.000252749,0.000261399,0.000367502,0.000404677,0.739205901,1,0,0,0
ENSG00000271553,0.026683821,0.037735849,0.0,0.217093557,0.000187287,0.000280089,0.0,0.0,1.27e-05,0.000450584,0.0,0.000479705,0.0,0.000259915,0.0,0.000451257,0.0,0.0,0.000987101,0.000118288,0.0,3.44e-05,0.000290011,0.0,0.001418639,0.000129783,7.87e-05,0.000642348,6.68e-05,0.000253759,0.0,0.0,0.0,0.0,0.00020509,0.000166134,0.000668467,0.0,0.000967589,0.001249932,0.740756039,0,0,0,0
ENSG00000271335,0.21473295,0.113006397,0.0,0.236447379,0.000399217,0.000884493,0.000558668,0.000396358,0.000165719,0.00057027,0.000705613,0.000268406,0.00047068,0.000806632,0.000340261,0.000136388,0.000330381,0.000361286,0.000987101,0.000329235,0.0,0.000730178,0.002665341,0.001618854,0.001894176,0.002005734,0.001095657,0.00144419,0.000208399,0.004348503,0.002879501,0.001459416,0.0,0.000616121,0.00214676,0.002300319,0.000311385,0.0,0.000761293,0.001095168,0.50453609,0,0,0,0
ENSG00000271270,0.757022455,0.0,0.0,0.216030291,0.005184897,0.006125111,0.002581951,0.000662406,0.000270249,0.002147313,0.001157205,0.001705617,0.005557851,0.006462021,0.001470182,0.000215526,9.85e-05,0.000284211,0.002872575,0.004441719,0.001672706,0.003126879,0.007926972,0.0,0.005472654,0.00060172,0.001256397,0.005468695,0.000261835,0.014735312,0.0015683,0.021317721,0.029079109,0.001830241,0.004549883,0.003246006,0.000372644,0.000110425,0.000722135,0.000927062,0.624611161,1,0,0,0
ENSG00000271127,0.0,0.0,0.360490267,0.236822584,0.001468726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000851055,0.00055568,0.0,0.0,0.0,0.0,0.00151947,0.0,0.000781295,0.000747358,0.001187665,0.0,0.000741199,0.0,0.000948038,0.0,0.000211071,0.006032539,0.002609548,0.007282436,0.002064214,0.011126413,0.0,0.000958466,5.71e-05,0.0,0.000144981,0.000221737,0.481848208,0,0,0,0
ENSG00000271122,0.540961957,0.010478685,0.0,0.216047749,0.00276495,0.001923771,0.003193465,0.002019796,0.000448715,0.002316282,0.001987005,0.000277924,0.000503518,0.003083128,0.002471704,0.000939558,0.00282273,0.001984662,0.017623637,0.000512582,0.003277244,0.003642299,0.002706771,0.00304194,0.000369271,0.007055464,0.006842934,0.001162344,0.00212941,0.00255489,0.003390484,0.002533233,0.000929182,0.008725355,0.002445478,0.002453674,0.000725566,0.001872799,0.002068744,0.003184739,0.408295229,0,0,0,0
ENSG00000271011,0.0,0.917148362,0.903660886,0.286251006,0.001143437,0.01002425,0.003669088,0.0,0.000249853,0.001302468,0.0,0.002571751,0.001598122,0.001747703,0.000353101,0.001887536,0.00137369,0.001753439,0.003305125,0.008404372,0.000220231,0.000326432,0.0,0.0,0.001272525,0.003220973,0.000977562,0.003471737,0.000176338,0.00567497,0.0,0.010647878,0.0,0.0,0.0,0.0,0.013733085,0.0,0.006911117,0.001866318,0.964386212,0,0,0,0
ENSG00000270964,0.0,0.06462141,0.033289817,0.215977641,0.000364717,0.000773931,0.000785155,0.000700413,0.000170818,0.00038018,0.000366919,6.85e-05,9.85e-05,0.000967959,0.000648421,6.57e-05,0.000260827,0.0001686,0.001281013,0.000207004,0.001641244,0.000704407,0.0,0.0,0.000225813,0.000778697,0.000469099,0.000135461,0.000943139,0.001095777,0.001070172,0.0,0.0,0.0,0.000978637,0.000396166,0.000247692,0.0,0.00043923,0.000650962,0.663590272,1,0,0,0
ENSG00000270956,0.271568827,0.480712166,0.480712166,0.29622082,0.001582084,0.011616337,0.006100047,0.0,0.000196313,0.002963996,0.001360421,0.001538101,0.000903048,0.001057585,0.00021186,0.000508507,0.0,0.000857451,0.007663898,0.005855263,0.000267423,0.001434585,0.0,0.0,0.001070621,0.002973206,0.0022438,0.0,0.000478249,0.004048606,0.000617036,0.001471618,0.0,0.0,0.0,0.000127796,0.012867781,0.0,0.010317588,0.00272493,0.893673203,0,0,0,0
ENSG00000270823,0.056050883,0.188758071,0.25674136,0.219345065,2.96e-05,2.95e-05,2.26e-05,5.43e-05,1.53e-05,4.93e-05,1.13e-05,4.76e-05,4.38e-05,0.0,1.28e-05,4.88e-05,0.0,9.63e-06,7.76e-05,2.37e-05,0.0,2.58e-05,0.0,0.0,0.0002205,3.54e-05,0.0,0.000135461,1.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000273601,0.0,0.000280205,0.000329147,0.841018427,0,0,0,0
ENSG00000270820,0.158497096,0.204800817,0.21195097,0.231259905,0.001936943,0.001282514,0.001004092,0.0,1.27e-05,0.001316549,0.000660454,0.00016942,0.000826426,0.001523639,0.001572902,6.23e-05,0.0,0.000476897,0.002989031,0.000423866,0.0,0.002774676,0.003286793,0.003139824,0.001485055,0.003138384,0.000862748,0.000817136,0.00115421,0.001332234,0.000539906,0.00429039,0.0,0.006913236,0.0,0.000792332,0.002893949,0.005857962,0.005951284,0.008027922,0.596525038,0,0,0,0
ENSG00000270816,0.0,0.0,0.001299123,0.479821642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01505052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014387876,0.001064025,0.0,0.0,0.023505214,0.0,0.003819653,0.024336764,0.006210668,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ENSG00000270696,0.0,0.021191294,0.0,0.219739113,0.012922813,0.013127345,0.00621329,0.007297328,0.002031966,0.005568932,0.005001383,0.000965121,0.001113759,0.010647546,0.005938509,0.000902515,0.004723871,0.004378781,0.00731453,0.001050793,0.003686244,0.006348252,0.004363978,0.001272495,0.001107814,0.005285699,0.004110353,0.0,0.001929027,0.00385252,0.004129642,0.001230009,0.000909169,0.009803566,0.001716516,0.017789137,0.003053194,0.021143924,0.009767709,0.014766084,0.3258844,0,1,0,0
ENSG00000270673,0.0,0.0,0.0,0.215979303,0.000665362,0.000353797,0.001592958,0.001770036,0.000328888,0.00056323,0.000716903,6.09e-05,0.0,0.000672194,0.000789661,0.0,0.0,0.000183051,0.000521278,0.0,0.0,0.006064771,0.003935866,0.0,0.000961699,0.000991069,0.000629839,0.0,0.002872166,0.0,0.0,0.0,0.0,0.0,0.0,0.000945687,0.00016698,0.0,0.00029318,0.000375817,0.667737551,1,0,0,0
ENSG00000270580,0.0,0.0,0.068429752,0.257891153,0.009876933,0.007098053,0.011981156,0.058221168,0.013706209,0.025880398,0.015094467,0.01664119,0.074569889,0.077060273,0.036677516,0.012539232,0.0099636,0.010607345,0.012322128,0.017147837,0.007702835,0.03674083,0.227700211,0.0,0.020113332,0.033944099,0.007856581,0.013637873,0.005597384,0.039476795,0.007320875,0.015653333,0.018403522,0.008272325,0.009759621,0.015476038,0.000708735,0.000719215,0.00191788,0.003174317,0.442673924,0,0,0,0
