ID,gene_length,Length_ExonProj,Distance_closest_pc,K562_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,keratinocyte_nucleus,keratinocyte_cytosol,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,A549_cytosol,A549_nucleus,MCF.7_nucleus,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,NCI.H460_nucleus,min_exp,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_6,genomic_classification_is_8,with_repeat_Alu,with_repeat_L2
ENSG00000236850,0.012730569,0.018646492,0.231940207,0.002855339,0.000293774,0.002043454,0.003548293,0.002041436,0.001890903,0.003947185,0.001036993,0.000880923,0.000690557,0.001093802,0.002736767,0.003341637,0.011379487,0.004383436,0.001154704,0.004712735,0.000881688,0.003062407,0.000954478,0.006506359,0.004991852,0.001128277,0.0,0,1,0,0,0,0
ENSG00000236333,0.01388671,0.095121126,0.263327194,0.0,0.000169021,0.0,0.0,0.0,4.38e-05,4.64e-05,1.97e-05,0.0,0.0,0.0,4.06e-06,2.58e-05,5.52e-05,0.0,7.87e-05,0.000338653,0.0,0.018039944,0.00384362,0.0,0.003350773,0.0,0.000470328,0,0,0,0,0,1
ENSG00000236144,0.003400721,0.052304064,0.216069087,0.029772818,0.016219969,0.003240174,0.003824314,0.015360029,0.00666615,0.004294955,0.015239455,0.015437132,0.021036632,0.0,0.014803175,0.045777854,0.202317327,0.016646432,0.005488125,0.034477033,0.001504213,0.046478232,0.010325711,0.027738662,0.014215056,0.032582801,0.0,0,0,0,0,1,1
ENSG00000235954,0.058027074,0.11735936,0.216128942,0.0,0.002448791,0.00833752,0.005295789,0.008770514,0.001269583,0.003419735,0.002225788,0.008043669,0.002459203,0.014925602,0.004952438,0.011742977,0.013575286,0.009476193,0.004946857,0.004909372,0.005004248,0.01092893,0.008853824,0.005022538,0.022674901,0.0,0.011662502,0,0,0,0,0,0
ENSG00000235927,0.005288563,0.027456632,0.216233135,0.0,0.000122741,0.000129833,0.000131348,0.0,1.68e-05,1.16e-05,0.0,0.0,0.0,0.0,4.06e-06,0.000231939,0.000704313,0.0,0.000137777,0.000769069,0.0,0.000594026,0.000102839,0.0,0.0,0.0,0.0,0,0,0,0,1,0
ENSG00000235919,0.001194549,0.020600662,0.216152219,0.015062453,0.001684172,0.00141687,0.000774761,0.003346751,0.000752657,0.00095057,0.004082912,0.004341693,0.00357834,0.004352181,0.005458645,0.010102225,0.01955504,0.003376574,0.002427503,0.005138782,0.003996986,0.004775279,0.002140344,0.0,0.009300397,0.014417927,0.001545533,0,0,0,0,0,0
ENSG00000235890,0.006315159,0.017107174,0.272693188,0.0,0.012946195,0.000237086,0.000976542,0.030167283,0.0,0.0,0.0,0.0,2.41e-06,0.0,0.0,0.000850442,0.010136581,7.97e-06,0.000419892,0.007118262,0.0,0.000201854,0.0,0.000139108,0.0,0.0,0.0,0,0,0,0,0,1
ENSG00000235823,0.006305394,0.027107283,0.218381835,0.011451414,0.002746589,0.003663541,0.00165422,0.006493737,0.000865471,0.000753501,0.005015417,0.0,0.0,0.0,0.008923593,0.005068293,0.01213904,0.010538844,0.001167826,0.002700482,0.003091252,0.006038306,0.001847894,0.012297652,0.00359379,0.001724815,0.000437474,0,1,0,0,0,0
ENSG00000235590,0.020777335,0.025229533,0.21607546,0.0,0.001833072,3.39e-05,0.0,0.0,4.38e-05,0.000214458,0.000883218,0.0,0.0,0.0,4.2e-05,0.0,0.0,0.002693821,0.00048222,0.000758145,0.000844283,0.001038104,0.001507239,0.0,0.001901249,0.0,0.0,0,0,0,0,1,0
ENSG00000235578,0.000712823,0.004126683,0.21767022,0.0,0.000167009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
ENSG00000235453,0.010281581,0.023340866,0.211941553,0.00328042,0.001291802,0.008585896,0.000447344,0.000897575,0.000282878,0.00434712,0.001151338,0.006213655,0.000785931,0.00234112,0.000395221,0.013108839,0.006338816,0.000789019,0.010080698,0.001116462,0.004950812,0.0,0.0,0.0,0.0,0.0,0.005675187,0,0,0,1,0,0
ENSG00000235387,0.001390494,0.016856079,0.216597533,0.0,9.05e-05,0.01264458,0.001854097,0.0,0.0,0.0,0.0,0.000104872,3.98e-05,0.0,0.0,5.15e-05,0.000124291,0.0,0.0,5.24e-05,0.0,0.0,0.000112481,0.0,0.0,0.0,0.0,0,1,0,0,0,0
ENSG00000235106,0.005962979,0.064695029,0.21616746,0.004555662,0.001456799,0.011673657,0.00172846,0.00138741,0.001919528,0.013794862,0.001715178,0.013811619,0.00294211,0.005687771,0.000855409,0.019139249,0.013961967,0.003777725,0.013226611,0.005626005,0.0071203,0.006672703,0.009631546,0.003497229,0.004022643,0.003266666,0.012219801,0,0,0,0,1,0
ENSG00000235092,0.00986886,0.021746962,0.215957966,0.0,0.000239446,0.0,0.000188455,0.003001951,0.0,0.000173885,0.000944334,0.001185052,0.001884544,0.0,0.0,0.008830856,0.017345431,0.005509847,0.000892271,0.002838128,0.001223676,0.000282595,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
ENSG00000234880,0.002704823,0.022784092,0.219516318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002087365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54e-05,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000234771,0.006539096,0.042467713,0.229940591,0.001515691,0.001092599,0.000429013,0.001448633,0.005114537,0.001912793,0.000243439,0.004011939,0.0,0.004305115,0.002628963,0.001935498,0.004801993,0.038916739,0.008046927,0.0,0.004295428,0.000504967,0.001810915,0.000128549,0.002479543,0.005617978,0.000943407,0.001833615,0,0,0,0,1,1
ENSG00000234449,0.019034661,0.047085667,0.254578043,0.012881231,0.001706306,0.003832888,0.001469572,0.000845581,0.010644961,0.019457711,0.006651736,0.006203168,0.003387592,0.003642169,0.004637074,0.000893394,0.001947218,0.000247066,0.00432686,0.004712735,0.000152292,0.018737781,0.009933636,0.003231215,0.005077622,0.008888991,0.000247412,0,0,0,0,1,0
ENSG00000234171,0.002074023,0.012434634,0.215959351,0.005938247,0.001627832,0.005633612,0.000453055,0.001773258,0.0,0.004445655,0.00064467,0.029484712,0.001569447,0.009471943,0.000527863,0.069916674,0.024720001,0.000802302,0.016779294,0.003318797,0.003719121,0.004561891,0.011408738,0.001945074,0.009703519,0.007267093,0.004763057,0,0,0,0,1,0
ENSG00000234072,0.007361935,0.036506949,0.216167183,0.006745471,0.000996016,0.0,0.001406754,0.008532437,0.00162318,0.001037513,0.001654062,0.001588808,0.003775125,0.005756854,0.003676092,0.016484838,0.066992584,0.01794021,0.003211521,0.010952685,0.003772557,0.023276603,0.001966802,0.008368456,0.0,0.004783741,0.002245814,0,0,0,0,1,0
ENSG00000233901,0.017687783,0.016659571,0.258633805,0.0,0.00075657,0.0,3.05e-05,0.000577404,0.0064843,0.050745386,0.0,0.0,0.002607697,0.0,6.77e-06,0.008006185,0.008051263,0.012650863,0.000433014,0.0,0.003831336,0.0,0.000231388,0.0,0.0,0.0,0.0,1,0,0,0,1,1
ENSG00000233695,0.019560002,0.007696591,0.2315747,0.0,2.62e-05,6.77e-05,0.00024366,4.93e-05,1.01e-05,0.0,0.000226719,2.1e-05,0.000112276,2.69e-05,0.0,0.001297139,0.008230794,9.03e-05,0.001174387,0.007183808,2.4e-05,0.003189287,0.000687738,0.009364178,0.0,0.0,0.0,0,0,0,1,0,0
ENSG00000233621,0.01267133,0.014487058,0.215987617,0.0,7.65e-05,0.000993503,0.000180841,0.000134089,0.00016838,0.001976491,0.0,0.011897708,0.001326787,0.0,6.09e-05,0.01364144,0.011089475,0.00088997,0.002260202,0.001123016,0.001440091,0.001303397,0.002056787,0.000117144,0.0,0.0,0.001683425,1,0,0,0,1,0
ENSG00000233521,0.002155395,0.009901855,0.361028771,0.0,0.0,0.002788581,0.000359779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000249119,0.000359061,0.0,0.000288676,0.000279662,0.0,0.0,0.000382434,0.0,0.0,0.0,0.0,0,1,0,0,1,1
ENSG00000233101,0.036921645,0.020142141,0.216403557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000472468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000233016,0.004394767,0.046692649,0.216117026,0.03572824,0.007064671,0.066542103,0.011794648,0.023170028,0.005665975,0.0,0.008558147,0.0,0.029302791,0.024528034,0.018744552,0.192285886,0.226250155,0.039203862,0.019374098,0.022536793,0.053662746,0.050526838,0.040023782,0.030274336,0.061800612,0.103454585,0.017318248,0,0,0,0,1,0
ENSG00000232956,0.002519944,0.039072479,0.217036196,0.100413488,0.024622721,0.033406529,0.012276257,0.000191556,0.007962674,0.031316656,0.065474454,0.0,0.072658173,0.0,0.092654853,0.142891504,0.289403544,0.020570272,0.018150505,0.025661138,0.018015828,0.042118194,0.012822779,0.110588574,0.075612545,0.050839156,0.007439036,0,0,0,0,0,0
ENSG00000232855,0.153263527,0.070568456,0.270633994,0.0,0.0,0.0,0.0,0.0,0.00011955,0.000208662,3.94e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86e-05,0,1,0,0,1,1
ENSG00000232671,0.001196502,0.0,0.216021424,0.001575804,0.000468832,0.000795931,0.0,0.000552775,0.000148174,0.000452101,0.000398237,0.0,0.0,0.0,0.000267992,0.004939438,0.002941542,0.000868717,0.001951844,0.000336468,0.005121807,0.0,0.000629891,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000232633,0.074263172,0.04504416,0.24698582,0.0,1.61e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.58e-06,0.0,0.0,0,0,0,0,0,0
ENSG00000232586,0.00333367,0.014978329,0.227513396,0.0,0.000627792,0.000982213,0.000515873,0.001989443,0.000319921,0.000625985,0.001149366,0.0,0.000587939,0.0,0.000609073,0.001331501,0.002927732,0.001567411,0.000636399,0.001671415,0.000967185,0.002629864,0.000906272,0.0,0.001440947,0.0,0.000290935,0,0,0,0,0,0
ENSG00000232527,0.015096882,0.00842804,0.249918461,0.003860075,0.000146887,0.037188613,0.005476631,0.010738064,0.004297049,0.070492905,0.002020756,0.005311758,0.000426165,0.001527485,0.001187015,0.08136758,0.0,0.001272525,0.037413069,0.009713871,0.004338974,0.0,0.0,0.0,0.0,0.0,0.001000775,0,1,0,0,1,0
ENSG00000232485,0.012800875,0.014923744,0.216103171,0.0,7.85e-05,0.000417723,0.0,0.000374902,0.0,0.000492674,0.0,0.000755077,0.000610877,0.0,0.000106926,0.001262778,0.0,0.0,0.000383808,0.000362686,0.00037405,0.000720906,0.000154259,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000232442,0.000996,0.008002271,0.216000086,0.005431586,0.00088736,0.001687826,0.000888977,0.003105938,0.001244326,0.0,0.003004519,0.0,0.004051589,0.0,0.003843926,0.009921828,0.010316112,0.012427707,0.002571841,0.008466318,0.003663013,0.008823886,0.006710266,0.0,0.0,0.003335277,0.002880893,1,0,0,0,1,0
ENSG00000232325,0.016042756,0.00754375,0.242907335,0.0,0.000688156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000380638,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
ENSG00000232098,0.002720446,0.036561535,0.217017906,0.006522197,0.00075657,0.002167642,0.001833158,0.010516407,0.004116882,0.003947185,0.003509215,0.006150732,0.006085834,0.0,0.006272096,0.005875784,0.019113118,0.006344028,0.002437344,0.009617738,0.002500788,0.013097415,0.004685617,0.005039621,0.000443148,0.001793426,0.008327706,0,0,0,0,0,0
ENSG00000232093,0.000559843,0.008231531,0.219355595,0.004551368,0.000963821,0.001366066,0.000660546,0.000467943,0.00031487,0.000956367,0.000157718,0.016921068,0.005033097,0.0,0.001381918,0.003453312,0.004433028,0.001979188,0.000613437,0.000950413,0.00088436,0.0,0.000729516,0.000573516,0.00426566,0.001055854,0.0,0,0,0,0,0,1
ENSG00000231770,0.00402436,0.011473924,0.229635217,0.000996149,0.000227373,0.000699968,0.0,0.001146598,8.92e-05,0.000405731,0.000323321,0.0,0.001311092,0.004893326,0.0,0.003247144,0.002969162,0.00251317,0.001217032,0.001647382,0.0033424,0.001314932,0.001066958,0.001686382,0.0,0.0,0.001512538,0,0,0,0,1,0
ENSG00000231711,0.003176132,0.053264774,0.217230172,0.0,0.000535233,0.001676536,0.000578692,0.0,0.000286245,0.000440508,0.0,0.0,0.002886576,0.0,0.0,0.0,0.0,0.0,2.95e-05,0.0,0.0,0.003471882,0.000983401,0.0,0.0,0.000449786,0.000851289,0,1,0,0,1,0
ENSG00000231290,0.067989675,0.053188354,0.216017267,0.0,2.62e-05,5.08e-05,0.0,0.0,9.77e-05,0.00057382,0.000410066,0.0,0.0,7.68e-06,0.0,0.0,0.0,0.000185964,0.001912479,0.000640163,7.21e-05,0.016915331,0.022785339,0.0,0.0,0.0,0.0,1,0,0,0,0,1
ENSG00000231177,0.000820235,0.013755609,0.218312004,0.0,0.000961809,0.00115156,0.003293212,0.004709533,0.00125948,0.00042312,0.003728048,0.0,0.000452725,0.0,0.001330486,0.001383043,0.015384403,0.004343587,0.000278835,0.001927043,0.000125574,0.001274561,0.0,0.002223291,0.0,0.000102917,0.000605589,0,0,0,0,0,0
ENSG00000231105,0.00417734,0.026321248,0.230417772,0.0,4.02e-05,0.000101608,0.000289346,0.0,0.000104395,0.0,0.000352893,0.0,0.0,0.0,0.0,0.0002663,0.002237229,1.33e-05,3.94e-05,0.000825876,0.0,0.001084242,4.5e-05,0.000368515,0.0,0.0,0.0,0,0,0,0,1,0
ENSG00000231064,0.006785818,0.022008974,0.218234691,0.0,0.015075053,0.000615294,0.002389006,9.58e-05,0.000542182,0.000168089,0.000343036,0.004719232,0.01759592,0.00682379,0.0,0.005351774,0.052519645,0.003862737,0.000593754,0.010135548,0.000422142,0.002347269,0.00035351,0.001303224,0.000574663,0.000213458,0.0,0,0,0,0,0,1
ENSG00000230615,0.055595663,0.040841057,0.217239593,0.00087163,0.00013079,0.000208861,0.0,0.0,0.000141439,0.000585412,0.0,0.0,0.0,0.014223266,0.000186782,0.003281505,0.002706771,0.000249723,0.003493636,0.001315284,0.001341235,0.003246959,0.002066428,0.0,0.0,0.0,0.0,1,0,0,0,1,1
ENSG00000230513,0.005461073,0.031736154,0.21375329,0.0,0.000334017,0.000677388,0.000205588,0.00040774,0.000161644,0.0,0.000208976,0.0,0.00045514,0.0,0.000200317,0.001451765,0.001394816,0.000762452,0.000675764,0.000677305,0.001058026,0.002422243,0.003133386,0.001300784,0.0,0.0,0.0,0,0,0,1,1,0
ENSG00000230454,0.001945129,0.027915152,0.216211243,0.000283387,0.000871262,0.0,0.000422597,0.001682953,7.58e-05,0.0,0.000621013,0.0,0.001278496,0.0,0.00041823,0.000506829,0.003272983,0.003496123,0.000108254,0.002191411,0.000251148,0.001412975,3.54e-05,0.00088834,0.00189839,0.0,0.0,0,1,0,0,1,0
ENSG00000230415,0.003339528,0.004858132,0.215952978,0.0,0.002110749,0.0,0.005950625,0.012845176,0.000415898,0.0,0.001876838,0.0,0.001979918,0.0,0.003221318,0.0,0.0,0.007467782,0.0,0.009466982,0.0,0.005461581,0.0,0.0,0.00558081,0.0,0.0,0,0,0,0,1,0
ENSG00000230393,0.001639168,0.027489383,0.22642907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59e-05,9.84e-06,0.0,0.0,0.000253759,0.000308518,0.0,9.43e-05,0.0,0.0,0,0,0,0,0,0
ENSG00000230021,0.157367957,0.017784037,0.231662267,0.001318179,0.00026158,0.0,0.0,0.002835024,0.000282878,0.000191273,0.000412037,0.0,0.000457554,0.000437521,0.002237327,0.000936346,0.0,0.003249056,0.00015746,0.00106184,0.000595807,0.0,0.0,0.0,0.000749064,0.0,0.0,0,1,0,0,1,1
ENSG00000229980,0.02798629,0.022718589,0.216178822,0.000815811,0.000229385,0.000220151,0.0,0.000667708,7.75e-05,0.0,0.000784645,0.0,0.0,0.0,0.000159712,0.001142514,0.001878168,0.002630062,0.000987403,0.001944522,0.001977119,0.0,0.000401716,0.0,0.001077851,0.0,0.001040636,0,0,0,0,1,0
ENSG00000229950,0.00458225,0.017729451,0.21735681,0.0,6.04e-06,0.0,0.0,0.0,0.000553969,0.000382547,0.003970538,0.005049578,0.004538118,0.0,0.0,0.004784812,0.011034235,0.003559882,0.0,3.06e-05,0.00068932,0.0,0.000318159,0.004385569,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000229931,0.000941968,0.006877804,0.216046641,0.001957947,0.000394382,0.000389498,0.000968928,0.007752532,0.000336759,0.00064917,0.009196902,0.001053962,0.001529608,0.0,0.001779846,0.000661455,0.0,0.0073748,0.002237239,0.008164808,0.001613756,0.002860554,0.000437067,0.004863906,0.000388827,0.002043096,0.0,0,0,0,0,0,0
ENSG00000229915,0.000380823,0.004192186,0.216222328,0.0,0.0,0.000186282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84e-05,0.000249119,0.0,0.0,0.000223068,0.000808397,4.54e-05,0.001009268,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000229896,0.000728447,0.008591797,0.215645942,0.0,2.62e-05,0.0,0.0,0.000363956,0.000292981,0.0,0.0,0.0,8.45e-05,0.0,0.000181368,0.000103084,0.0,0.0,0.0,4.81e-05,2.94e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
ENSG00000229867,0.002982791,0.034389022,0.222943043,0.0,4.02e-06,0.0,1.14e-05,0.0,0.0,0.0,3.55e-05,0.0,0.0,0.0,0.0,0.0,0.000124291,2.66e-05,9.84e-06,0.0,5.34e-06,3.46e-05,0.0,0.0,0.0,0.0,2.89e-05,0,0,0,0,1,1
ENSG00000229852,0.024814715,0.071965851,0.227674396,0.000682705,0.000684132,0.000400788,0.000226527,0.0,0.001825235,0.003524066,0.001592947,0.0,0.000694179,0.0,0.000257164,0.002224895,0.00240295,0.001059995,0.001190789,0.001553433,0.000424813,0.001637898,0.000771295,0.000251371,0.001003517,0.0,7.57e-05,0,0,0,0,1,1
ENSG00000229619,0.004473536,0.071147065,0.223075501,0.0,6.04e-05,0.002658749,0.000359779,0.0,0.000186901,0.00167509,9.27e-05,0.0,0.000499809,0.0,4.74e-05,0.00105661,0.001104805,0.000387868,0.003296811,0.000734112,0.000758786,0.000138414,0.00045635,0.0,8.01e-05,0.0,0.002050622,0,0,0,0,1,1
ENSG00000229373,0.022874794,0.044050699,0.222665381,0.0,2.01e-06,0.0,0.0,8.21e-06,0.000318238,0.000307197,0.0,0.0,0.0,0.0,2.71e-06,0.0,0.0,0.0,0.0,8.52e-05,0.0,0.00159176,0.000494914,0.0,0.0,0.0,0.0,1,0,0,0,0,1
ENSG00000229334,0.008079315,0.009869103,0.216161087,0.000858749,1.01e-05,0.003183725,0.000342646,6.29e-05,0.000225629,0.002985023,0.0,0.001221757,0.0,0.00085969,0.0,0.000755949,0.000538592,0.000164711,0.000915234,0.00015294,0.000411454,0.000305664,0.000591326,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000229180,0.010720993,0.07668206,0.239851104,0.001176486,0.000537245,0.000592715,0.001492415,0.00261063,0.001739362,0.000457897,0.001378057,0.000524359,0.001826595,0.0,0.001532156,0.000919165,0.008603665,0.004109804,0.000360845,0.004400301,0.000200384,0.00295283,0.000167114,0.002743116,0.002149984,0.001164488,0.000794627,1,0,0,0,1,1
ENSG00000229043,0.003141631,0.021113768,0.215995376,0.002194103,0.000301823,0.005644902,0.001460054,0.001346363,0.000757708,0.003390754,0.000703814,0.00922872,0.001560997,0.0,0.00044936,0.009801563,0.006435486,0.003456273,0.006764204,0.002423006,0.004897377,0.0,0.002166053,0.004780929,0.0,0.001715285,0.001085006,0,0,0,0,1,0
ENSG00000228989,0.002478933,0.003788251,0.216897087,0.009171436,0.002434706,0.01468239,0.002933433,0.010951512,0.003788542,0.004752852,0.006356016,0.0123539,0.01077486,0.007906079,0.004147109,0.023666352,0.030837856,0.01170776,0.007954993,0.012908131,0.00969857,0.008748911,0.003599377,0.0,0.0,0.0,0.001129251,1,0,0,0,1,0
ENSG00000228889,0.002777082,0.018591906,0.215966279,0.00139976,0.000267616,0.000762062,0.000118023,0.000213448,0.000139755,0.001020124,0.0,0.0,0.000678484,0.0,0.000345141,0.003272915,0.001891978,0.000350675,0.001318725,0.000436971,0.000879016,0.001522553,0.001867177,0.00118608,0.000940618,0.0,0.001030151,1,0,0,0,0,1
ENSG00000228801,0.031104486,0.021692377,0.215987062,0.0,0.001146927,0.002054744,0.000409272,0.001669271,0.000333392,0.000834647,0.001038964,0.0,0.001050323,0.0,0.000606366,0.005858603,0.005013051,0.001264555,0.001689411,0.001667045,0.003021786,0.001124613,0.001333698,0.0,0.0,0.0,0.004107005,1,0,0,0,1,0
ENSG00000228794,0.022290213,0.092326335,0.234080871,0.016870119,0.000893396,0.005407816,0.003338898,0.007971453,0.003389482,0.006700362,0.007844475,0.012983131,0.004573128,0.004743647,0.004850926,0.007714114,0.015329163,0.00482178,0.002273324,0.002951741,0.002650408,0.005167452,0.004075008,0.002440495,0.00315636,0.001267405,0.016259844,0,0,0,0,1,0
ENSG00000228526,0.031836187,0.004170351,0.226421034,2.15e-05,0.011093002,0.001021727,0.024992243,0.031779087,0.003263198,0.000173885,0.048535593,0.000225474,0.001825388,0.00102472,4.47e-05,0.001142514,0.054549723,0.013926045,0.000331321,0.025584668,0.000272522,0.013178156,0.000465991,0.021883915,0.000811962,0.007865537,0.0,1,0,0,0,1,0
ENSG00000228463,0.025759938,0.042424044,0.231893929,0.0,4.23e-05,0.000519331,0.000793797,0.00447693,0.000843582,0.001727256,0.00057764,0.000157308,0.0,0.000356925,0.004065899,0.001932824,0.01219428,0.00277352,0.000751214,0.000976631,0.001830171,0.0,0.0,0.004246461,0.001029248,0.002826409,0.000213973,0,0,0,0,1,0
ENSG00000228315,0.051298543,0.070808633,0.217338521,0.004422556,0.008308181,0.0,0.029821653,0.028528114,0.005538007,0.000568024,0.022090309,0.002768616,0.017069552,0.005284792,0.011878272,0.006150674,0.065501098,0.016380769,0.000862748,0.024898623,0.001063369,0.010692473,0.0003278,0.032917392,0.042147697,0.005549901,0.003970095,0,0,0,0,0,0
ENSG00000228172,0.002591552,0.005971681,0.216546545,0.000279093,7.85e-05,5.08e-05,2.86e-05,0.000465207,0.0,0.0,0.00016166,0.0,0.0,0.0,0.00013941,0.000120265,0.000552402,0.000313482,0.00023947,0.000478484,0.000154963,0.000380638,0.000122122,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000228022,0.016507556,0.014225046,0.222120031,0.000120225,1.41e-05,1.13e-05,3.81e-05,0.0,6.57e-05,0.0,1.18e-05,0.000115359,4.47e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.65e-05,9.62e-05,0.0,0.0,0.002462459,0.0,0.0,0.0,1,0,0,0,1,1
ENSG00000227959,0.00133516,0.009126737,0.216191569,0.0,2.21e-05,0.000141123,0.0,0.00046247,3.2e-05,0.000197069,0.0,0.0,0.000540856,0.000142002,0.0,0.000214758,0.0,0.000233783,7.22e-05,0.0,0.000141604,0.001637898,0.001478315,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000227896,0.002010878,0.032642278,0.215984568,0.001382585,0.000191155,0.000158057,0.000163709,0.000659499,5.56e-05,0.0,0.00034895,0.000513872,0.000802833,0.000944124,0.000567114,0.00104802,0.002762011,0.000576488,0.000131216,0.000620499,0.000122902,0.0,0.000257098,0.00108602,0.001744003,0.0,0.0,1,0,0,0,0,0
ENSG00000227619,0.0059109,0.025993734,0.222690043,0.0,0.0,0.0,0.0,0.00105082,0.0,0.0,0.001076422,0.00054009,0.0,0.000337735,0.0,0.000670046,0.001118615,0.000369271,0.0,0.0,0.000157635,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
ENSG00000227496,0.033572352,0.015960873,0.223034212,0.0,0.0,0.0,0.0,1.37e-05,5.05e-06,0.0,0.0,1.57e-05,3.62e-06,4.61e-05,0.0,0.000120265,4.14e-05,0.0,0.000387088,0.000117982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000227398,0.053404464,0.052729833,0.248912002,0.0,0.000167009,0.000479817,0.000500644,0.000273651,0.000528712,0.001194009,9.07e-05,0.0,0.0,0.000103623,0.0,0.000360794,0.001367196,0.000706663,0.000652801,0.001577466,0.000187025,0.000144181,0.0,0.0,0.0,0.0,0.000266247,0,0,0,0,1,0
ENSG00000227372,0.007595637,0.071278071,0.23924479,0.024302589,0.00724174,0.013361483,0.005158731,0.011227899,0.003281719,0.007146666,0.00441609,0.011541144,0.008862549,0.004839595,0.01398431,0.023520316,0.046898952,0.0,0.0089752,0.024133923,0.0,0.001914726,0.00040493,0.0,0.012150842,0.007671138,0.006898797,0,0,0,0,1,1
ENSG00000227199,0.001185435,0.01988013,0.216252532,0.00114643,0.000555354,0.000925764,0.000340743,0.000618451,0.0,7.54e-05,0.000145889,0.0,0.000878891,0.000449035,0.001609306,0.000592733,0.000952894,0.000369271,0.00232581,0.003718625,0.000293896,0.001620596,0.000424212,0.000876138,0.000946336,0.0,0.000298665,0,0,0,0,0,0
ENSG00000227053,0.002096807,0.003700914,0.22924394,0.000416493,0.000535233,0.0,0.0,0.0,0.000255937,0.002411203,0.001872895,0.0,0.0,0.0,0.0,0.043278069,0.039731533,0.0,0.000410051,0.000100503,0.000253819,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000227051,0.035601457,0.0,0.246596482,0.0,0.002607751,0.001608797,0.000553945,1.64e-05,0.000207107,0.0,0.000224747,0.0,0.0,0.0,0.0,0.002920711,0.004515888,0.00138676,0.002775226,0.001931413,0.001325204,0.005271262,0.002789517,0.000510063,0.014675358,0.0,0.003376377,0,0,0,0,1,1
ENSG00000227036,0.206544304,0.093308879,0.217466268,0.0,0.000164997,0.0,3.81e-06,0.008444869,0.008265757,0.025074191,0.001107966,0.001195539,0.000261977,0.0,0.0,0.041886436,0.067531176,0.00387602,0.001453221,0.000828061,0.003964925,0.005986401,0.010634229,0.033439658,0.00040884,0.0,0.0,0,1,0,0,1,0
ENSG00000226696,0.002711333,0.012882237,0.215984014,0.009613692,0.002219405,0.001247523,0.002394717,0.005109064,0.001121408,0.0,0.003534844,0.0,0.006275375,0.003277569,0.012751276,0.005583713,0.028241566,0.01519857,0.001446661,0.009678914,0.001031308,0.017774651,0.002744525,0.01672471,0.004305687,0.0,0.0,0,0,0,0,1,0
ENSG00000226688,0.219357548,0.136027686,0.216026135,0.004542781,0.001201256,0.002777292,0.001418175,0.001923766,0.001737678,0.004735463,0.002357877,0.008940323,0.001720356,0.010362336,0.001907074,0.006021819,0.0,0.003716623,0.00248327,0.001304359,0.003171406,0.007658902,0.004894509,0.002848057,0.006427081,0.005647101,0.0,0,0,0,0,1,1
