ID,gene_length,GC_content,repeat_coverage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,K562_nucleus,MCF.7_cell,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_cytosol,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,DISEASE_DB_is_1,with_repeat_ERV1
ENSG00000276724,0.00041207,0.305763074,0.0,0.0,0.0,0.0,0.218482426,0.0,0.00019164,0.0,0.0,3.31e-05,8.05e-06,0.000186282,0.001480994,0.000508991,0.000510867,5.14e-05,0.0,0.000478198,9.85e-05,0.00023604,0.001935384,0.0,0.000325103,0.0,0.001602909,0.0,0.000781049,0.0,0.0,0.000268994,0.0,7.75e-05,5.78e-05,0.0,0.0,0.000345048,0.00099296,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
ENSG00000276698,0.000384078,0.458377801,0.0,0.154228856,0.0,0.0,0.220116535,0.0,0.002749298,0.0,0.000803575,0.000232006,9.26e-05,0.000237086,0.0,0.002227519,0.005449249,0.003261365,0.001138489,3.37e-05,0.0,9.15e-05,0.001447379,0.000532297,0.00054009,0.001093624,0.002771209,0.0,0.001123754,4.82e-05,0.0,0.000268994,0.000644533,0.000451531,0.000401716,0.0,0.000963032,0.001111821,0.000186776,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
ENSG00000276672,0.002973678,0.330131626,0.0,0.0,0.0,0.0,0.223746658,0.000738524,0.002542916,0.001774147,0.002209831,0.000448715,0.00101815,0.000491106,0.00118213,0.001157544,0.001380238,0.000410881,0.000749564,0.00026604,0.000318789,0.0,0.000288367,0.002137072,0.001368577,0.000912256,0.002308562,0.0,0.001989814,0.0,0.000436542,0.000141058,0.000415123,0.000160307,0.000411357,0.0,0.000740108,0.001456869,0.000968183,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
ENSG00000276651,0.001483584,0.468516542,0.0,0.019900498,0.144278607,0.0,0.216344255,8.59e-06,0.000147415,0.000120793,0.0,2.55e-06,8.05e-06,0.0,0.0,8.21e-05,0.0,0.0,2.47e-05,0.0,0.0,0.0,8.32e-05,0.000149832,0.0,3.79e-05,9.81e-05,0.0,0.0,0.0,0.0,0.0,6.55e-05,0.0,9.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
ENSG00000276649,0.004022407,0.570793312,0.0,0.348258707,0.592039801,0.55721393,0.216770171,0.0,8.11e-05,0.0,0.000238901,4.84e-05,0.000152924,0.000158057,0.00017513,0.000207975,0.000564643,0.000340261,0.0,0.000276143,0.000249235,0.0,0.000327185,0.00018729,0.0,0.0,0.0,0.0,0.0,0.0,0.001168045,4.26e-05,0.00023378,0.0,0.0,0.007964265,0.0,6.39e-05,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
ENSG00000276570,0.001948384,0.758271078,0.0,0.228855721,0.373134328,0.582089552,0.215667279,0.0,0.000913976,0.001676003,0.0,0.000127476,0.000541269,0.000406433,0.00130967,0.004961292,0.002294421,0.001078562,0.000816742,0.00027951,0.0,0.000327566,0.001397469,0.002119329,0.000325103,0.001641789,0.000724346,0.000858369,0.002122646,0.0,0.001769765,0.000337882,0.002333427,0.000237789,0.000642746,0.001404393,0.000138213,0.000587859,0.001301711,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
ENSG00000276564,0.001520039,0.209711846,0.0,0.0,0.0,0.0,0.237982006,0.0,0.000972942,0.00016609,0.0,0.000142773,8.25e-05,6.77e-05,0.000456862,0.000317435,0.000690119,0.00010272,0.000823814,0.000126285,0.0,0.000158966,0.000255094,0.00036275,2.1e-05,0.0,0.000696307,0.0,0.001647109,0.0,0.0,6.23e-05,0.000194452,0.000109543,0.000202465,0.0,0.000247446,3.83e-05,0.000285881,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
ENSG00000276533,0.000279921,0.529348986,0.0,0.0,0.0,0.0,0.224197237,0.003525163,0.003965475,0.006356732,0.0,3.31e-05,0.0002153,0.0,0.000590113,0.0,0.0,9.63e-05,0.0,0.00013302,0.0,0.000192686,0.001586016,0.00425443,0.0002045,0.003467654,9.81e-05,0.0,0.000786362,0.000150753,0.000542728,0.000177142,0.0,0.000144276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
ENSG00000276523,0.000281874,0.538242618,0.0,0.0,0.0,0.0,0.217704027,0.0,0.000493842,0.0,0.0,4.84e-05,2.62e-05,0.0,0.000277924,0.0,0.0,0.0,0.000109606,0.00035023,0.0,0.0,0.00048246,0.0,0.0,9.47e-05,0.000140196,0.0,0.000403807,0.0,0.0,1.31e-05,0.001844019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
ENSG00000276488,0.000351529,0.538598364,0.0,0.0,0.0,0.0,0.218080341,0.0,0.0,0.0,0.0,4.33e-05,6.64e-05,0.0,0.0,0.0,5.38e-05,0.0,2.12e-05,0.0,0.0,0.0,0.0,0.000132088,0.0,0.0,0.0,0.0,0.000658844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
ENSG00000276449,0.002118941,0.370864461,0.0,0.0,0.0,0.0,0.223665466,0.000283387,0.000538066,0.000392577,0.000651547,0.000191214,0.000195179,6.21e-05,0.000156094,0.000262705,0.000385391,8.99e-05,0.000304069,0.000324973,0.0,0.000216771,0.000499096,0.000177432,0.000152064,0.000189489,0.000336471,0.0,0.000183307,0.0,0.0,6.56e-05,0.000253443,1.6e-05,8.03e-05,0.0,0.000568457,0.000255591,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
ENSG00000276384,0.000233051,0.631981501,0.0,0.373134328,0.328358209,0.353233831,0.218540896,0.000468018,0.000235865,0.000702109,0.0,0.000191214,0.000537245,0.000129833,0.0,0.0,0.000125476,0.0,8.84e-05,0.0,0.0,0.0,0.0,0.000652556,0.0,0.000128582,0.00010281,0.0,0.000666814,0.0,0.0,0.0,0.000419492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
ENSG00000276337,0.002560305,0.467805052,0.0,0.0,0.0,0.0,0.220846439,0.0,6.63e-05,6.79e-05,0.000314914,7.14e-05,0.000132802,3.39e-05,0.000363586,0.000935886,0.000779745,0.00012198,0.0,8.42e-05,0.0,3.37e-05,9.43e-05,9.07e-05,0.0,0.000500793,0.000200948,0.0,0.000603055,0.00010563,0.0,0.0,0.000273107,1.07e-05,6.43e-06,0.0,3.79e-05,1.28e-05,0.000160093,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
ENSG00000276334,0.001010972,0.21060121,0.0,0.0,0.0,0.0,0.261643481,0.0,0.001496267,0.000822902,0.000401787,6.37e-05,0.000191155,0.000259665,0.000470187,0.001031664,0.002106207,0.000686941,0.000982919,0.000390641,0.0,0.000621411,0.004952142,0.000804359,0.000435218,0.000981284,0.000607516,0.0,0.000951073,0.0,0.0,0.000551109,0.000716633,0.000197712,0.000845211,0.00167621,0.0,0.0005623,0.00060035,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
ENSG00000276278,0.000751882,0.495553184,0.0,0.0,0.0,0.0,0.222114766,0.000253331,0.000147415,0.0,0.0,6.37e-05,2.41e-05,0.0,0.00032361,0.000158718,0.000170289,0.00014766,0.000102535,0.000114498,0.000191273,0.000149331,7.21e-05,2.17e-05,4.19e-05,0.0,0.00036451,0.0,0.001320344,0.0,0.000495534,3.61e-05,0.000172604,0.000168322,6.75e-05,0.0,0.0,0.000191693,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
ENSG00000276272,0.000767506,0.598541444,0.0,0.0,0.0,0.0,0.216830581,8.59e-05,2.21e-05,0.0,0.000222612,2.8e-05,0.000126766,2.82e-05,0.000157998,0.000134089,0.0,0.0,4.24e-05,6.57e-05,4.06e-05,8.19e-05,0.0,9.46e-05,6.82e-05,5.96e-05,0.00023366,0.0,0.000730573,0.0,0.0,9.84e-06,0.000102688,7.75e-05,0.0,0.0,0.0,5.11e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1
ENSG00000276259,0.000524039,0.387762362,0.0,0.0,0.0,0.0,0.245576168,0.0,0.000626516,0.000249136,0.000450653,0.000183565,0.000132802,0.000225796,0.000321707,0.000358483,0.000717006,0.000442981,0.000307604,0.0,0.0,0.0,0.001608198,0.0,0.000849462,7.71e-05,0.00058415,0.0,0.000826211,0.0,0.0,0.000387088,0.000707893,0.000187025,0.000565616,0.0,0.000795839,0.002236422,0.000731855,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
ENSG00000276248,0.002144329,0.418356457,0.0,0.0,0.0,0.0,0.225997889,0.0,0.001090874,0.000770055,0.001764607,0.000609335,0.000388346,0.000620939,0.001322996,0.000774432,0.001102397,0.000494341,0.000512674,0.000417582,0.00027242,0.000414274,0.000992647,0.000766901,6.29e-05,0.000496733,0.000813137,0.001249906,0.000624308,0.0,0.002819826,0.000583913,0.001088058,5.61e-05,0.00045635,0.0,0.000615271,0.000664537,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
ENSG00000276170,0.001290894,0.635183209,0.0,0.0,0.0,0.0,0.224929358,0.0,0.0,0.0,0.01651672,0.003959401,0.001631856,0.012311531,0.000921338,0.0,0.000143401,0.00026322,0.0,0.000636475,0.011963276,0.006980038,0.002501026,0.0,0.0,0.0,0.0,0.024207514,0.0,0.0,0.056774072,0.002539037,0.000578987,0.0,0.018520721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
ENSG00000276166,0.000389937,0.703130559,0.0,0.0,0.0,0.0,0.244683602,0.0,0.0,0.0,0.0,4.59e-05,0.000213288,0.0,0.0,0.001587176,0.00083352,8.99e-05,8.13e-05,0.000131336,0.0,0.0,0.000171911,0.000272063,0.0,0.0,0.0,0.0,0.000374585,0.000167161,0.0,6.89e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
ENSG00000276131,0.000382125,0.63322661,0.0,0.313432836,0.189054726,0.218905473,0.243029817,0.003344826,0.000803414,0.0,0.001465981,0.000555795,0.000269629,0.001828948,0.000163709,0.000333854,0.001434013,0.001797603,0.001502664,0.000143123,0.000411527,0.0,0.000998192,0.000279949,0.0,0.001238448,0.000752386,0.0,0.000443657,0.0,0.0,0.001276079,0.0,0.001659177,0.002442434,0.000190273,0.00114806,0.001111821,0.000482186,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
ENSG00000276116,0.000945874,0.633760228,0.0,0.567164179,0.940298508,0.771144279,0.216530195,0.0,0.000375909,0.0,0.000727561,0.000181016,0.000126766,0.000282245,0.0,0.000145035,0.000394354,0.0,4.24e-05,0.0,2.9e-05,4.34e-05,0.001269922,0.000167575,0.0,1.89e-05,0.001972092,0.000361419,0.002608809,2.97e-05,0.000436542,0.001869833,0.000963522,0.005364939,0.005569392,0.0,0.000483745,0.000485623,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
ENSG00000276115,0.001124894,0.269477054,0.0,0.0,0.0,0.0,0.283982594,1.72e-05,0.0,0.000120793,0.000412647,0.000206511,0.000110668,0.000124188,0.000531102,0.0,0.000179252,0.0,0.000187391,0.000190269,3.48e-05,0.000130063,0.000604461,0.000122231,2.62e-05,5.68e-05,0.000177582,0.0,0.000281603,0.0,0.000495534,9.51e-05,0.000393274,2.67e-05,9.64e-05,0.0,0.000550623,0.000306709,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
ENSG00000276075,0.006995433,0.587157595,0.0,0.024875622,0.0,0.0,0.218791125,0.0,0.0,0.0,0.000206323,2.8e-05,2.21e-05,0.000615294,0.0,0.000309226,0.001209948,0.001020782,0.000169713,0.0,5.8e-05,9.15e-05,0.003343944,0.0,0.003712462,5.82e-05,0.000172909,0.002063098,0.001145007,0.000108706,0.001828758,0.00128592,0.000808397,0.000403439,0.0,0.00075203,0.0,0.00028115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
ENSG00000276071,0.000803961,0.433831377,0.0,0.0,0.0,0.0,0.216294653,0.0,0.0,0.0,0.000477801,0.000191214,0.000179082,4.52e-05,0.000201781,0.000254495,0.000215102,0.0,0.0,7.07e-05,0.0,0.000149331,0.000310549,0.0,0.0,4.06e-06,0.0,0.0,0.000332079,0.0,0.000141581,0.0,0.000380165,0.0,0.0,0.0,0.000318782,5.11e-05,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
ENSG00000275966,0.000275365,0.911775169,0.0,0.07960199,0.537313433,0.248756219,0.220050306,0.0,0.0,0.000332181,0.000385499,0.000117278,0.000911505,0.000118543,0.0,0.000424159,0.0,0.0,0.000116677,0.0,0.0,0.0,0.0,0.0007117,0.0,0.000466956,7.48e-05,0.0,0.003838828,0.0,0.0,0.000334602,0.0,0.000673289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
ENSG00000275964,0.000731051,0.799537531,0.0,0.0,0.0,0.0,0.216010062,0.000506662,0.0,0.0,0.002942821,0.000616983,0.000299811,0.00085238,9.14e-05,0.0,0.000125476,8.99e-05,0.000159106,3.2e-05,0.0,0.0,0.002611936,0.000587498,0.0,0.000110987,0.00084585,0.002304043,0.000951073,5.95e-05,0.000991069,0.00103989,0.00053529,0.00355347,0.00056883,0.003723905,0.002962662,0.001022364,0.000373551,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
ENSG00000275963,0.000460243,0.394699395,0.0,0.0,0.537313433,0.0,0.217010147,0.0,0.000228494,0.0,0.0,3.57e-05,0.0,5.08e-05,4e-05,0.0,0.0,0.0,0.0,2.53e-05,0.0,0.0,0.000305003,5.91e-05,0.0,0.0,7.94e-05,0.0,0.000100952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
ENSG00000275897,0.001630705,0.58946994,0.0,0.0,0.0,0.0,0.216061882,0.0,0.0,0.0,0.0,5.1e-06,1.21e-05,0.0,0.0,0.000612978,0.000654268,1.93e-05,0.0,0.000362016,2.9e-05,0.000110794,0.000133092,0.0,0.0,0.0,0.0,0.0,9.3e-05,5.33e-05,3.54e-05,6.56e-06,0.000128907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
ENSG00000275857,0.000320933,0.519921736,0.0,0.592039801,0.696517413,0.646766169,0.219903439,0.000296268,0.000538066,0.000853101,0.000358351,3.82e-05,0.000217313,0.000118543,0.000228431,0.0,0.000376428,0.00017334,0.00031114,0.0,0.0,0.0,0.000227366,0.00089899,0.0,0.000307243,0.000401895,0.0,0.001145007,0.0,0.000176977,0.000111534,0.000624869,0.0,0.0,0.0,0.0,8.95e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
ENSG00000275854,0.0004316,0.146389185,0.0,0.0,0.07960199,0.0,0.232148592,7.73e-05,0.0,3.77e-05,0.0,0.000196313,1.41e-05,0.000191927,0.0,0.000164191,0.000779745,0.0,0.000562173,0.0,0.0,0.0,0.0,0.000345007,0.0,0.000169187,0.000528072,6.78e-05,0.001062651,0.0,0.000578123,0.000121375,0.000146385,3.47e-05,0.0,0.0,0.000864946,0.000166134,0.000627032,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
ENSG00000275850,0.001518086,0.5773746,0.0,0.0,0.0,0.0,0.242080443,0.0,0.0,0.0,1.09e-05,2.55e-06,2.01e-05,0.0,0.000247467,0.000218921,2.69e-05,0.0,0.0,0.0,0.0,0.0,6.65e-05,0.0,0.0,0.0,1.4e-05,0.0,3.72e-05,5.44e-05,3.54e-05,0.0,0.000155125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
ENSG00000275807,0.000957592,0.916755603,0.0,0.52238806,0.915422886,1.0,0.216207641,0.000390731,0.000132674,0.0,0.0,0.000198862,0.000593585,0.0,0.0,0.000623924,0.0,0.0,0.000162641,0.0,0.0,4.34e-05,0.000149729,0.001159224,0.000141577,0.00066592,9.35e-05,4.52e-05,0.003541285,0.0,0.000188775,5.9e-05,0.0,0.000189697,9e-05,0.0,0.0,0.000357827,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
ENSG00000275784,0.001478376,0.443258627,0.0,0.0,0.0,0.0,0.216455099,0.0,0.001488896,0.001570309,0.000602681,0.000331437,0.000154936,0.0,0.0,0.0,0.002007618,0.000879541,0.000473781,0.000144806,0.000289808,0.000289028,0.001009283,0.000427809,0.000330346,0.000123168,0.001701046,0.0,0.001421296,0.0,0.001427611,0.000203385,0.000434786,0.000454203,0.0,0.0,0.0,0.002977636,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
ENSG00000275764,0.001167208,0.207755247,0.0,0.0,0.0,0.0,0.219981583,0.0,0.007024346,0.001147534,0.0,0.000887232,0.000124754,0.001241878,0.00088517,0.0,0.000941071,0.000346681,0.002443155,0.0,0.002347445,0.002519365,0.001558289,0.000960105,0.000618744,0.0,0.002850654,9.79e-05,0.001455832,0.0,0.001923145,0.000577352,0.0,0.000673289,0.001433323,0.0,0.002102175,0.001341853,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
ENSG00000275759,0.000339812,0.343294201,0.0,0.07960199,0.0,0.0,0.218788908,0.0,0.001201436,0.000498271,0.001123919,0.000226907,0.000100608,0.000457237,0.000761436,0.000569194,0.000752857,0.0,0.0,0.0,0.0,0.000375737,0.001225558,0.00064467,0.0,7.31e-05,0.000294412,0.0,0.000642904,0.0,0.0,0.000232909,0.000773439,1.6e-05,0.0,0.0,0.0,0.002031949,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
ENSG00000275719,0.000755788,0.748843828,0.0,0.412935323,0.467661692,0.263681592,0.216164689,0.000180337,0.0,0.0,0.0,0.000224358,7.85e-05,0.0,0.0,3.56e-05,0.000152364,0.00017976,0.000127284,4.88e-05,0.0,0.000110794,0.0,0.0,0.0,0.0,0.000243007,0.0,0.000579145,0.000106655,0.00097927,0.000406771,0.0,0.000716038,0.000636318,0.000670484,0.0,0.000830671,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
ENSG00000275703,0.000255835,0.393632159,0.0,0.0,0.0,0.0,0.22320408,0.000459431,0.000316943,0.0,0.000559245,0.000193763,0.000173045,0.000671743,0.001016517,0.0,0.0,0.000590641,0.0,0.0,0.0,9.63e-05,0.001109102,0.000143917,0.000157308,0.000208438,0.0,0.0,0.000427717,0.0,0.0,0.0,0.0,4.54e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1
ENSG00000275673,0.000365851,0.557452864,0.0,0.019900498,0.0,0.0,0.218047088,0.000708468,0.00200485,0.001592958,0.000477801,0.000201412,0.000446698,0.000293535,0.00046638,0.001644642,0.001873179,0.000699781,0.000629351,0.000151542,0.0,0.000207137,0.0,0.002606282,0.0,0.001050312,0.000448627,0.0,0.00117423,0.000419442,0.000637116,3.28e-05,0.000937303,0.000141604,0.0,0.0,0.0,0.000140575,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
ENSG00000275620,0.00492792,0.72678762,0.0,0.0,0.0,0.0,0.221135187,0.0,0.0,0.0,0.0,4.59e-05,8.25e-05,0.0,0.0,3.83e-05,1.79e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.94e-06,0.0,0.0,5.14e-05,0.0,7.97e-06,0.0,0.0,0.0,0.0,5.34e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
ENSG00000275552,0.00199916,0.513162576,0.0,0.233830846,0.278606965,0.119402985,0.216145291,3.01e-05,8.84e-05,9.06e-05,3.26e-05,1.53e-05,6.04e-06,0.0,7.61e-06,1.09e-05,0.0,5.78e-05,1.41e-05,1.18e-05,1.74e-05,3.85e-05,0.0,1.97e-05,4.19e-05,2.71e-06,1.87e-05,0.0,0.0,0.0,0.0,0.0,6.55e-06,0.0,0.0,0.0,0.0,0.000485623,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
ENSG00000275549,0.002090297,0.788865173,0.0,0.0,0.0,0.0,0.216568436,0.000154575,3.69e-05,0.0,0.0,7.9e-05,0.000513099,1.69e-05,0.0,0.000487099,0.000125476,2.57e-05,0.0,0.0,0.0,1.45e-05,0.000266185,0.000605241,0.0,0.000851348,0.0,0.0,0.002847905,0.000129217,0.0,0.0,0.0007647,3.21e-05,0.0,0.0,2.68e-05,0.000115016,0.000857643,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
ENSG00000275542,0.000287082,0.618285308,0.0,0.0,0.0,0.0,0.218306462,0.000433668,0.0,0.0,0.0,3.06e-05,3.82e-05,8.47e-05,0.0,0.000336591,0.000331616,0.0,0.000187391,0.0,0.0,0.0,0.001231104,0.000386408,0.0,0.000582003,0.000574804,0.0,0.002181092,0.0,0.0,2.62e-05,0.000705709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
ENSG00000275494,0.000303357,0.764852366,0.0,0.129353234,0.0,0.004975124,0.217230726,0.0,0.0,0.0,0.0,0.001246714,0.0005795,0.000756417,9.14e-05,0.001409302,0.003360968,0.0,0.0,0.0,0.0,0.000351651,0.002229296,0.000412037,0.0,0.00047643,0.000630882,0.001844741,0.001272525,4e-05,0.002052928,0.000797139,0.0,0.003630952,0.0,0.0,0.000338845,0.002146965,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
ENSG00000275491,0.002610431,0.485948061,0.0,0.034825871,0.0,0.0,0.216568159,0.0,0.0,0.0,0.0,0.0,6.04e-06,2.26e-05,0.0,0.0,0.0,0.0,0.0,8.42e-06,0.0,0.0,0.000105365,0.000104488,0.0,1.89e-05,0.0,0.0,0.000967013,0.0,0.0,2.62e-05,0.000292771,0.0,0.0,0.0,0.0,0.000255591,0.001002489,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
ENSG00000275457,0.000589788,0.747065101,0.0,0.119402985,0.164179105,0.0,0.216059665,0.0,0.0004791,0.001004092,0.003431482,0.000716415,0.000511087,0.001507189,0.000102794,0.00098788,0.003118978,0.004192266,0.000449031,3.37e-05,0.0001507,0.000274577,0.001336468,0.00026812,0.0,0.000173247,0.000345817,0.00589564,0.00043303,0.0,0.00195854,0.002119144,0.0,0.001522916,0.000989829,0.0,0.002059819,0.002440895,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
ENSG00000275454,0.000747976,0.675204554,0.0,1.0,1.0,1.0,0.218427835,4.72e-05,0.0,0.0,0.0,7.65e-06,0.0,0.0,7.61e-06,0.000257232,0.000197177,0.0,0.0,4.21e-05,4.06e-05,0.0,0.000266185,0.000323321,0.0,2.98e-05,0.000261699,0.0,0.000425061,4.92e-05,0.0,7.54e-05,0.000244704,0.000627869,0.0,0.000163091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
ENSG00000275450,0.00423072,0.322483102,0.0,0.0,0.0,0.0,0.237291174,0.0,6.63e-05,0.0,0.0,0.0,0.0,0.000383853,0.000127541,8.21e-06,0.0,0.0,0.0,8.42e-06,1.16e-05,0.0,0.000571188,8.48e-05,0.0,0.0,0.000205621,0.0,0.000239097,5.33e-05,0.0,7.54e-05,0.000190083,0.000125574,5.14e-05,0.0,0.0,2.56e-05,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
ENSG00000275437,0.00236436,0.676093917,0.0,0.0,0.0,0.0,0.216322641,0.001318179,0.0,0.000936146,0.000651547,0.000147872,0.000408467,7.9e-05,0.000390236,0.002197417,0.000958996,0.0,0.000767243,8.92e-05,0.0,4.34e-05,0.000127547,0.002066099,0.000152064,0.001782553,0.000859869,9.79e-05,0.002157182,0.000130242,0.000271364,1.64e-05,0.000391089,9.35e-05,0.000167114,0.0,0.0,0.000217252,0.001132088,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
ENSG00000275393,0.000303357,0.488438278,0.0,0.0,0.0,0.0,0.230707627,0.0,0.0,0.0,0.0,0.000109629,9.46e-05,0.0,0.000949892,0.0,0.0,0.0,0.0,0.00557505,0.000828851,0.0,0.000892827,0.0,0.001032987,0.0,0.002229118,0.0,0.008392288,0.000905543,0.001380417,0.000288676,0.0,0.000138933,0.000192824,0.0,0.0,0.000204473,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0
ENSG00000275389,0.001803215,0.500711491,0.0,0.0,0.0,0.0,0.246934001,0.0,5.16e-05,6.04e-05,2.71e-05,5.1e-06,6.04e-06,5.08e-05,3.62e-05,0.0,1.79e-05,0.0,0.0,0.0,0.0,9.63e-06,0.000210729,1.77e-05,0.0,1.22e-05,7.48e-05,0.0,3.98e-05,1.44e-05,0.00015338,5.58e-05,5.68e-05,2.14e-05,0.0,0.0,3.79e-05,7.67e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
ENSG00000275322,0.001712729,0.618285308,0.0,0.154228856,0.417910448,0.089552239,0.216693966,1.72e-05,0.000560179,0.000762506,0.0,0.0,0.0,0.002043454,0.003534968,0.000664972,0.0,0.0,4.24e-05,0.000109447,8.69e-05,0.0,0.0,0.000707757,0.000178282,0.000255811,0.002247811,0.0025224,0.004643786,0.000992713,0.003527732,6.56e-06,4.81e-05,0.000991231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
ENSG00000275223,0.000426392,0.656527926,0.0,0.0,0.0,0.0,0.216132544,0.0,0.0,0.0,0.000423506,0.000119827,0.000434625,0.000112898,0.000378815,0.006761915,0.003486444,0.000911641,0.000374782,6.9e-05,3.48e-05,0.000105977,0.000981556,9.46e-05,0.001195539,0.000835106,0.00035049,0.0,0.001764001,0.0,0.000766898,0.0,0.000817136,0.000152292,0.0,0.001938968,0.0,0.001635783,0.003405795,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
