ID,gene_length,repeat_coverage,phastcons_elements_20way_exons_merged_percentage,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,K562_nucleus,A549_cytosol,IMR.90_cytosol,MCF.7_nucleus,IMR.90_cell,SK.N.SH_cytosol,MCF.7_cytosol,HT1080_cytosol,SK.MEL.5_cytosol,NCI.H460_cytosol,max_exp,min_exp,mean_exp,median_exp,genomic_classification_is_1,genomic_classification_is_3,genomic_classification_is_5,genomic_classification_is_8,with_repeat_Alu,with_repeat_ERV1
ENSG00000269983,0.000423137,0.046920911,0.061366806,0.318787439,0.0,0.007728059,0.009965284,0.002295067,0.0,0.001180427,0.001591124,0.001541058,0.001159287,0.004069012,0.0,0.004967631,0.003106742,0.0,0.006233156,0.001403686,0.001310898,0.000461542,0.004011683,0.0,0.00529466,0.005509869,0.004333421,0.000662602,0.009737599,0.006550812,0.059335463,0.001378663,0.001549737,0.002803328,0.004422528,0,1,0,0,0,0
ENSG00000269982,0.002444431,0.291322463,0.023547881,0.230469037,6.87e-05,0.000280931,0.000132674,0.0,5.97e-05,2.04e-05,0.000112646,1.13e-05,0.000129444,0.000914183,0.0,9.19e-05,0.0,0.0,0.000199638,0.000104488,0.0,0.000138056,0.000214758,0.0,0.0002205,8.26e-05,0.0,5.34e-06,0.0,0.00014497,0.00029393,0.000312076,0.000657867,0.000918195,0.001303551,0,0,0,0,1,0
ENSG00000269974,0.000432902,0.074348237,0.0,0.222683115,0.0,0.001015293,0.004673069,0.001004092,0.0,0.00020906,0.0,0.0,0.001233527,0.0,2.57e-05,0.001534485,0.0,0.0,0.0,0.001853181,0.0,0.0,0.000326432,5.27e-05,0.003392514,0.000401147,0.000124656,0.0,0.000218534,0.0,0.001763578,0.00022234,0.0,0.000227739,0.000129961,0,0,0,0,0,0
ENSG00000269959,0.005224767,0.200822808,0.110353535,0.221395392,0.0,0.000207002,0.0,0.0,0.0,5.1e-06,1.41e-05,0.0,0.0,0.0,1.28e-05,6.36e-05,0.0,3.85e-05,0.000338276,0.0,0.0,4.74e-05,0.000128855,0.0,0.00025238,0.0,0.0,1.6e-05,0.0,2.72e-05,0.000178914,4.51e-05,0.0,4.59e-05,3.41e-05,0,1,0,0,1,0
ENSG00000269958,0.000483678,0.0,0.058024691,0.25320774,0.005530342,0.004839894,0.009036566,0.011263948,0.009067365,0.002610706,0.025648066,0.011588983,0.012767383,0.009186646,0.007190411,0.003079578,0.012977604,0.011459979,0.004852323,0.008140195,0.006538758,0.003018294,0.016106864,0.013093894,0.015020576,0.015892493,0.003352578,0.004509968,0.002648113,0.013581835,0.013980831,0.005483965,0.018490739,0.016012995,0.023815822,0,0,0,0,0,0
ENSG00000269937,0.002316188,0.0,0.064275862,0.223467333,0.0,0.000478075,0.0,0.000943695,0.0,0.000377329,0.001633366,0.001478964,0.000947988,0.000779745,0.000417301,0.000551566,0.0,0.000582874,0.004009405,0.000958134,0.001646488,0.000734948,0.001340091,0.001920036,0.001054681,0.005096924,0.000744653,0.00039008,0.000536693,0.003207451,0.002670927,0.000113775,7.71e-05,0.000257979,0.000316764,0,0,0,0,1,0
ENSG00000269936,0.001615082,0.249172526,0.049843014,0.223176646,0.0,5.42e-05,0.000235865,0.000249136,0.0,5.35e-05,0.0,0.0,1.14e-05,0.001093435,0.000462241,0.0,0.0,0.0,0.003587946,0.0,0.0,0.000125875,8.59e-05,0.001272495,1.33e-05,0.020470286,7.22e-05,0.0,0.0,0.0,0.0,0.010828259,0.0,0.008330897,0.003563354,0,0,0,0,1,0
ENSG00000269929,0.00088989,0.020024333,0.020223152,0.234404534,0.0,0.002222803,0.007709827,0.002717843,0.000819864,0.000504805,0.001077177,0.0,0.001894073,0.002581223,0.000417301,0.004606991,0.0,0.001257274,0.001142375,0.001042907,0.0,0.000886539,0.001219826,0.0,0.005509847,0.002548462,0.000282115,0.000216414,0.0,0.000299,0.00086901,0.000847742,0.0,0.001468216,0.001567438,0,1,0,0,0,0
ENSG00000269918,0.001266807,0.049690557,0.03527074,0.242180202,0.0,0.0,0.00190903,0.000777605,0.001889487,0.00047676,0.000830764,0.000423368,0.000909916,0.0,0.0,0.0,0.000197069,0.000467263,0.002051839,0.000887161,0.0,0.0,0.0,0.000203298,0.000698693,0.001002867,0.000462538,6.15e-05,0.000147832,0.0,0.00084345,0.001497033,0.0003683,0.002516328,0.003352108,0,0,0,0,1,0
ENSG00000269893,0.000681576,0.0,0.163952226,0.216008123,0.19358343,0.161180303,0.462751804,0.311185432,0.207729521,0.057060763,0.11757417,0.095822208,0.015731274,0.214187766,0.229027433,0.213947552,0.314395345,0.242364831,0.218931269,0.047451285,0.0,0.0536945,0.276075938,0.736578571,0.055170197,0.346921198,0.45432686,0.106670906,0.173910948,0.093224485,0.217329073,0.059647155,0.191549124,0.155849752,0.188928285,0,0,0,0,0,0
ENSG00000269825,0.001809725,0.076193178,0.0,0.226260311,0.003014208,0.0,0.007687715,0.007783599,0.00086873,0.000142773,0.003865163,0.002269251,0.003289405,0.003127941,0.001020782,0.002885115,0.001767829,0.003670662,0.001464015,0.002137072,0.002170847,0.001471249,0.0,0.000346359,0.000549922,0.002855221,0.00024275,0.000160307,0.001240499,0.000534575,0.002159744,0.00040725,5.88e-05,0.000947411,0.001396562,0,0,0,0,1,1
ENSG00000269821,0.059629137,0.561696239,0.096535248,0.286697428,0.0,8.38e-05,0.000199011,1.51e-05,0.000157457,1.53e-05,0.000119686,1.13e-05,0.000352164,0.001380238,5.78e-05,0.000360639,0.0,3.85e-05,0.000122001,0.000374579,0.0,0.000885186,0.0,0.0,0.000563205,0.000200573,0.0,5.34e-06,0.0,0.0,1.28e-05,7.02e-05,1.57e-05,0.000125663,0.000149851,0,0,0,0,1,0
ENSG00000269793,0.070887188,0.609099615,0.0,0.236838656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64e-05,0.0,0.0,0.0,0.0,0.000548152,0.0,0.00050305,5.68e-05,0,0,0,0,1,1
ENSG00000269696,0.014177047,0.516506573,0.0,0.223836165,0.0,0.000138001,0.0,0.0,0.00024976,8.67e-05,0.000260494,0.000146767,9.71e-05,0.0,0.0,0.0,0.000173885,0.00013488,0.000915009,0.0,0.0,0.0,0.000146036,0.000120473,0.0,0.00022417,0.000223068,0.0,0.0,0.000326182,1.28e-05,0.000172223,4.72e-05,0.000308538,0.000370031,0,0,1,0,0,0
ENSG00000269609,0.0073053,0.112390747,0.026883622,0.216028629,0.041005251,0.003134595,0.02635051,0.032561265,0.018807994,0.005700722,0.001457356,0.000925764,0.000325514,0.021519158,0.01321238,0.026291319,0.001941714,0.001994297,0.006765525,0.010665647,0.014356952,0.0160714,0.004836354,0.000316241,0.019993783,0.001227037,0.001571316,0.006535179,0.001381903,0.002754422,0.008306709,0.004063572,0.005350431,0.010614884,0.015466003,1,0,0,0,1,1
ENSG00000269416,0.010920193,0.149711134,0.0,0.216966364,0.0,0.0,0.001039279,0.003201015,0.08753536,0.017043528,1.41e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002989031,0.000291777,0.0,0.0,2.58e-05,0.0,0.0,0.0,0.001180947,1.6e-05,0.001250141,0.0,0.0,0.000337499,0.0,0.000160386,9.79e-06,1,0,0,0,1,1
ENSG00000269399,0.001302611,0.302410961,0.0,0.239629971,0.002906864,0.000241502,0.004039183,0.003540745,0.0,0.000331437,0.000323857,0.000225796,0.000199877,0.001317499,0.000757561,0.002535083,3.48e-05,0.0,0.000615552,0.000520468,0.001179808,0.000709231,0.000472468,0.0,0.00116626,0.000294961,0.000101693,0.000272522,0.000331014,0.0,0.000664537,0.000196556,0.0,0.000380383,0.000488325,0,0,1,0,1,0
ENSG00000269386,0.010575174,0.0,0.164930556,0.215988448,0.0,0.001251867,0.002373389,0.003933322,0.006770661,0.001185526,0.011123784,0.006604535,0.001185937,0.007698857,0.009353954,0.001523878,0.00397037,0.002071371,0.003687765,0.000662414,0.0,0.000582003,0.003264324,0.005195392,0.001745405,0.006736907,0.004130035,0.002767966,0.001028393,0.0,0.002555911,0.002436201,0.002837619,0.006529047,0.009831853,0,0,0,0,1,1
ENSG00000269220,0.001361851,0.290376803,0.0,0.216655725,0.001816254,0.0,0.006626324,0.017945311,0.000146598,4.84e-05,0.0,0.0,0.0,0.006327582,0.005540469,0.0,0.0,0.0,1.66e-05,0.003317982,0.0,0.000408755,2.58e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000330391,0.0,0.000342825,0.000105354,0,0,0,0,1,0
ENSG00000268912,0.001594251,0.115738027,0.007949126,0.216410207,0.0,4.44e-05,0.0,0.000120793,0.000385499,0.000142773,0.000267534,0.000197572,0.000146576,0.0,0.0,0.0,0.000255031,0.00047208,0.002151659,0.000102516,0.0,0.0,1.72e-05,0.000286123,0.0,0.000814092,0.000305078,0.0,0.000112481,2.72e-05,0.000511182,0.000405697,0.00042559,0.00089899,0.001326137,0,1,0,0,1,0
ENSG00000268858,0.001962054,0.0,0.180460889,0.21672334,0.0,0.001158223,0.0,0.011203551,0.004647703,0.000999411,0.004533998,0.001862818,0.001747496,0.008335201,0.005932089,0.003613465,0.0,0.001565571,0.003443763,0.006951399,0.0,0.0,0.006459926,0.007002485,0.019034741,0.009096594,0.000977562,0.005207304,0.004348175,0.001576544,0.004523962,8.84e-05,0.0,0.000166048,0.000280834,0,0,0,0,1,0
ENSG00000268713,0.000857341,0.0,0.021676301,0.217671883,0.0,0.002193231,0.003906509,0.002491356,0.0,0.000410472,0.002133232,0.001817658,0.000559656,0.005933229,0.002914684,0.001916339,0.0,0.001902771,0.003277398,0.000360779,0.000980552,0.0,0.00131432,0.000655071,0.000762452,0.002465873,0.001180947,0.00039008,0.001224431,0.001630908,0.001584665,0.0009236,0.002378721,0.002439156,0.003474993,0,1,0,0,0,0
ENSG00000268575,0.022709445,0.022435285,0.369638268,0.218249654,0.002447434,0.000768863,0.002690332,0.004907216,0.003936431,0.000706216,0.00419606,0.00142816,0.002385199,0.001676003,0.000577801,0.001626413,0.000289808,0.0003372,0.004075951,0.001995127,0.001185052,0.001893539,0.001030839,0.000353889,0.005496564,0.000766898,0.000711849,0.000782832,0.000527052,0.001993331,0.001686901,0.001457807,0.002899867,0.002662819,0.003462678,0,0,0,1,1,0
ENSG00000268573,0.006032634,0.536583514,0.077853881,0.215960737,0.002988446,0.000517504,0.003479004,0.00327651,0.001808043,0.000481859,0.00075332,0.000445947,0.000350261,0.00142505,0.000629161,0.002425477,0.00027242,0.000322748,0.000454732,0.00089899,0.0,0.000896014,0.000601323,0.000278593,0.000231127,0.000637116,0.000118095,0.000157635,0.000665242,0.002527907,0.000702875,0.000338854,8.2e-05,0.000636437,0.000782402,0,0,0,1,1,1
ENSG00000268516,0.013977196,0.383156657,0.0,0.229863554,0.002438846,0.001449011,0.001555233,0.001260777,0.001770036,0.000328888,0.001225024,0.001095111,0.000180841,0.002590186,0.002028723,0.001711269,0.000718724,0.000626228,0.002451116,0.000250377,0.00148918,0.00033296,0.003968731,0.002627814,0.000512729,0.003952476,0.000921795,0.000542372,0.000462777,0.0,0.000728435,0.000365406,0.000462771,0.001132516,0.001871796,0,0,0,0,0,1
ENSG00000268471,0.001908674,0.03501036,0.121707236,0.215993713,0.0,0.001246938,0.011063529,0.004824171,0.001623438,0.000683271,0.001189822,0.000767707,0.000607245,0.00492942,0.002028723,0.005034809,0.0,0.000780377,0.002406752,0.002056242,0.000608257,0.001893539,0.00105661,0.0,0.001644453,0.001970339,0.000895552,0.000609166,0.001430109,0.0,0.002530351,0.001428382,0.000309395,0.002309584,0.003028471,0,0,0,0,0,0
ENSG00000268403,0.000702408,0.0,0.083769634,0.216054954,0.0,0.000862507,0.003272623,0.003586042,0.001183644,0.000441067,0.0,0.001507189,0.00054062,0.001971768,0.001816863,0.002955829,5.8e-05,0.0,0.000987101,0.00051061,0.003848796,0.000507561,0.002714543,0.000481891,0.001556784,0.001085456,0.000577352,0.000745427,0.001005897,0.000815454,0.003322684,5.18e-05,0.0,3.55e-05,0.0,0,0,0,0,0,0
ENSG00000268362,0.021740786,0.155570779,0.0,0.215959629,0.000991855,0.003829529,0.001378334,0.000996542,0.006352585,0.00100706,0.00552669,0.001964426,0.003270369,0.001658078,0.000680521,0.000936955,0.000881016,0.001185017,0.00276721,0.00097982,0.005107258,0.001054373,0.003006615,0.0,0.008578252,0.0015102,0.000505183,0.00146948,0.001224431,0.002845028,7.67e-05,0.000461803,0.00067924,0.001093712,0.001565965,0,0,0,1,1,0
ENSG00000268205,0.002727607,0.275988504,0.121212121,0.218923583,0.0,0.004351962,0.017122303,0.006620967,0.0,0.001073347,0.002893592,0.002286185,0.00135726,0.009724401,0.003306305,0.003263433,0.003106742,0.004812324,0.005944789,0.001563375,0.002338642,0.0,0.001477536,0.000519539,0.001447862,0.002607454,0.001463063,0.00080955,0.003355133,0.009332415,0.006760383,0.002413461,0.010784966,0.0077248,0.011945865,0,1,0,0,1,0
ENSG00000268129,0.000320933,0.0,0.0,0.226193528,0.002060997,0.001483511,0.002638736,0.002634797,0.004045022,0.001590899,0.0,0.000485462,0.0,0.003199641,0.004461907,0.001484986,0.000683947,0.000799645,0.001702472,0.000307549,0.001567834,0.000495379,0.002791856,0.0,0.000804958,0.0,0.001568036,0.002674454,0.003236225,0.0,0.000268371,0.000505318,0.001100782,0.001349638,0.002239819,0,0,0,0,0,0
ENSG00000268119,0.012759212,0.401465507,0.035005834,0.232218701,0.0,0.0,0.0,0.0,0.020127377,0.006417137,0.0,0.0,0.0,0.0,0.0,0.0,3.48e-05,0.0,0.002501026,0.0,0.0,0.004160644,0.0,0.0,0.000294886,0.0,0.0,0.001341235,0.0,0.0,0.0,0.000261698,0.0,0.000433272,0.000547879,0,0,1,0,1,1
ENSG00000267980,0.000510368,0.0,0.231182796,0.226134781,0.000188925,0.000216859,0.000302202,0.000483172,0.001612579,0.00031869,0.000506907,0.0,0.00058821,0.0,0.00026322,0.000173248,0.0,0.000173417,0.002550936,0.000571726,0.0,0.0,0.001090972,0.0,0.006561872,0.000719705,0.000236189,0.001103446,0.0,0.000244636,0.000511182,0.000288722,0.000426281,0.000497797,0.000397906,0,0,0,0,1,0
ENSG00000267940,0.00083651,0.054193336,0.161982248,0.216403557,0.0,0.0,0.00057492,0.00018119,0.0,5.61e-05,0.0,6.21e-05,0.000142769,0.000170289,0.0,0.000456103,1.74e-05,0.00020232,0.000188547,0.000370636,0.0,0.0,4.3e-05,0.0,0.000611024,0.0,4.59e-05,0.0,0.0,2.72e-05,8.95e-05,0.000317237,0.0,0.000654713,0.000654944,0,0,0,0,0,0
ENSG00000267838,0.000528596,0.0,0.0,0.216437641,0.000386437,0.000463289,0.001547862,0.001774147,0.000901307,0.000216709,0.000936369,0.0,0.001062204,0.002088281,0.0002889,0.000940491,0.0,0.0,0.001336468,0.001243997,8.91e-05,0.001220852,0.000197578,0.0,0.002329863,0.000625317,0.0,0.0,0.0,0.0,0.0,0.000250549,0.0,0.000358346,0.000233714,0,0,0,0,0,0
ENSG00000267787,0.064135873,0.250152946,0.082962963,0.261296541,0.0,0.00060129,0.001260402,0.00242341,0.001808043,0.000285546,0.000267534,0.000158057,0.0,0.001084472,0.001129922,9.9e-05,0.000417324,0.000293846,0.001430742,0.000341064,0.000770808,0.0,0.001297139,0.000158121,0.0,0.000271364,0.000275554,7.75e-05,0.000662028,0.002627573,0.000971246,0.000893012,0.000961711,0.001355888,0.001318509,0,0,0,0,1,1
ENSG00000267751,0.003223003,0.896436176,0.0,0.21607546,0.004594306,0.003799958,0.002218602,0.006492624,0.01183644,0.002269071,0.001922021,0.001044307,0.000411176,0.006623348,0.005437748,0.0,0.0,0.0,0.00184111,0.001372142,0.0,0.001575468,0.011657074,0.002070627,0.002191718,0.0,0.000675764,0.004007673,0.0,0.0,0.000766773,0.00038055,0.0,0.000659921,0.000842359,0,0,0,0,1,1
ENSG00000267632,0.001085835,0.148400576,0.0,0.230064458,0.000176043,0.000616076,0.002402872,0.000558668,0.000423506,8.67e-05,0.000520987,6.77e-05,0.000965121,0.001236836,0.0,0.000954634,0.0,0.000414274,0.001147921,0.001766436,0.0,0.000954214,0.000309252,0.0,0.000836838,0.000920278,3.28e-05,0.0,0.0,0.0,2.56e-05,0.00097171,0.0,0.001027329,0.000592443,0,0,0,1,1,0
ENSG00000267575,0.081589303,0.115063793,0.0,0.572437168,0.014001898,0.015051972,0.011601595,0.020436667,0.007883721,0.001759167,0.00515355,0.004036105,0.001414368,0.007698857,0.008262553,0.007987102,0.007094501,0.00497129,0.011262935,0.00585132,0.01899753,0.004894238,0.023494545,0.003584067,0.002029664,0.009025803,0.005721034,0.001640474,0.014869924,0.017994346,0.017009585,0.00268361,0.001824715,0.005314532,0.006625756,0,0,0,0,1,0
ENSG00000267520,0.003667623,0.414103394,0.068759867,0.228248842,0.0,0.000842792,0.006530504,0.001275876,0.0,0.00010708,0.0,0.000767707,0.000382622,0.0,0.0,0.000654101,0.000909997,0.0,0.00048246,0.000786616,0.0,0.0,0.000704407,0.0,0.000932476,0.000578123,0.000259152,0.000678633,0.000472418,0.001920847,0.004741214,0.00137114,0.001609713,0.002865557,0.002313073,0,0,0,1,1,0
ENSG00000267519,0.001110572,0.0,0.0535815,0.216582015,0.01493364,0.008743353,0.007046458,0.016790228,0.0,0.00042067,0.021015503,0.007852058,0.014474904,0.003396818,0.0,0.004829739,0.001507002,0.015641258,0.003976132,0.005725146,0.018572799,0.004291933,0.052882055,0.0,0.030588417,0.012341164,0.0041694,0.001709941,0.003531888,0.002102059,0.010172524,0.00203761,0.000735431,0.003138546,0.00355706,0,0,0,0,1,0
ENSG00000267481,0.001112525,0.0,0.0,0.224599876,0.0,0.0,0.001039279,0.000294433,0.000271478,0.000114728,0.000267534,0.000321759,0.000435922,0.0,0.0,0.0,0.0,0.000616594,0.002290296,0.000185318,0.0,0.0,0.0,3.76e-05,0.000502103,0.0,0.0,0.000109543,0.0,0.0,3.83e-05,0.001664248,0.0,0.003947328,0.005571782,0,0,0,0,0,0
ENSG00000267470,0.024976158,0.2790051,0.065743184,0.215938845,0.0,0.0,0.0,7.55e-05,0.0,0.000101981,0.001605204,0.001016082,0.000382622,0.0,0.0,0.000109606,0.000701335,0.000563606,0.002018566,6.51e-05,0.0,0.0,0.0,0.0,0.000180651,0.001026464,0.000380527,0.0,0.0,0.0,2.56e-05,0.001729508,0.0,0.00148437,0.001104922,0,0,0,1,1,1
ENSG00000267454,0.003547191,0.215002347,0.0,0.214754206,0.0,0.000665362,0.0,0.000226487,0.004321929,0.001792311,0.001077177,0.000705613,0.000769051,0.000537755,0.000468661,0.000714207,0.002469164,0.001979845,0.003066668,5.52e-05,0.0,0.00078232,0.001151104,0.0,0.0,0.003527732,0.001781262,0.0,0.0,0.0,5.11e-05,0.001871139,0.0,0.004019899,0.006591255,0,0,0,1,1,1
ENSG00000267383,0.127501636,0.541960194,0.025592159,0.236054161,0.0,0.0,0.00086238,0.000770055,0.006526331,0.003872718,0.000936369,0.001405581,0.00051397,0.000134439,0.0,0.0,0.0,0.0,0.000526824,0.000132088,0.0,0.0,0.0,0.000233416,0.000528669,0.000436542,0.000173862,0.000395424,0.0,0.001803059,0.0,0.000519487,0.0,0.000803105,0.001004345,0,0,0,0,1,1
ENSG00000267321,0.004299724,0.235882514,0.039351852,0.215949376,0.010425209,0.005347541,0.003655903,0.003593592,0.006819527,0.002399096,0.003337135,0.004425603,0.000285539,0.007922922,0.007877352,0.007665355,0.002312668,0.002191799,0.0035214,0.000232633,0.008704361,0.000492672,0.013821837,0.001543558,0.000302856,0.003987871,0.004871408,0.003828664,0.00254206,0.005273268,0.012664537,0.001947569,0.002464597,0.003636906,0.005268029,0,0,0,0,1,0
ENSG00000267277,0.004390862,0.0,0.094256259,0.216018099,0.001717497,0.0,0.0,0.004522188,0.0,0.000815846,0.000584351,0.000479817,0.000314092,0.003136903,0.002542324,0.000880384,0.000689743,0.0,0.001536107,0.002535309,0.0,0.000661859,0.001666523,0.0,0.002234224,0.001120851,0.000423173,0.001389327,0.0,0.0,0.000485623,7.05e-05,0.0,0.000207646,0.000353515,0,0,0,0,1,0
ENSG00000267270,0.019816489,0.0,0.008291512,0.243520299,0.000145987,0.000448503,0.000567549,0.0,0.003360897,0.000764855,0.000725158,0.000417723,0.000675775,0.003844947,0.001380302,0.000233355,0.000365158,0.000525068,0.002678482,0.000995592,0.0,0.001134229,0.001761017,0.000948724,0.000688067,0.001451208,0.001492586,2.14e-05,0.000292449,0.0,0.00485623,0.001314095,0.0,0.001550008,0.001866651,0,0,1,0,0,1
ENSG00000267260,0.002511482,0.0,0.0,0.216039436,0.0,0.0,0.000493842,0.000581316,0.00344777,0.001086095,0.000161928,9.03e-05,9.52e-06,0.0,5.78e-05,7.07e-06,0.000539043,0.0,0.001037011,0.0,0.0,6.77e-06,1.72e-05,0.000233416,1.59e-05,0.000200573,0.001446661,1.87e-05,0.001243713,0.000978545,7.67e-05,0.0004826,0.0,0.000502233,0.000303662,0,0,0,0,1,0
ENSG00000267254,0.019874426,0.0,0.068045364,0.220043101,0.0,0.0,0.0,0.000581316,0.004604267,0.00137419,0.0,0.001055597,0.000506355,0.000421241,0.00017976,0.0,0.002185153,0.001608925,0.003565764,0.000112374,0.0,0.0,0.002061679,0.003395829,0.002776176,0.002914214,0.002151949,0.00277331,0.0,0.005427298,0.006479233,0.001496864,0.0,0.00265519,0.002634421,0,0,0,0,1,0
ENSG00000267248,0.005886163,0.106931807,0.031370038,0.219908981,0.001026205,0.000675219,0.000464359,0.000996542,0.001265087,0.000382428,0.002611977,0.001569283,0.0017494,0.000582568,0.00018618,0.000869777,0.000956367,0.00091044,0.005096326,0.0007117,0.002270475,0.00080939,0.001425994,0.0,0.007813143,0.001946742,0.001492586,0.001335891,0.0,0.0,0.0,0.000673137,0.0,0.001239238,0.001655922,0,0,0,0,0,0
ENSG00000267194,0.001585788,0.0,0.177387135,0.218172895,0.0,0.001355368,0.000972942,0.000188739,0.0,0.000540498,0.000499866,0.000728192,0.000348357,0.000421241,0.00021828,0.0,0.0,1.93e-05,0.003000122,0.000246434,0.000519116,0.0,0.000463878,0.0,4.25e-05,0.000200573,0.000554389,1.87e-05,0.000128549,0.000770151,0.000677316,0.004336714,0.0012276,0.00320924,0.002910966,0,1,0,0,0,0
ENSG00000267152,0.001295451,0.032785783,0.223858616,0.217386738,0.000193218,0.0,0.002896713,0.000430325,0.0,0.000471661,0.000612512,0.000254021,0.0,0.001989693,0.0,0.0,0.0,0.000780377,0.00124774,0.000254319,0.000424731,6.23e-05,0.00025771,2.26e-05,0.000916537,0.0,0.00047894,0.0,0.000854852,0.0,0.00200639,0.000622626,0.001490264,0.001777477,0.002642152,0,1,0,0,1,0
ENSG00000267106,0.015973752,0.0,0.0,0.215977364,0.00278664,0.001587012,0.00515954,0.006590768,0.007921727,0.001779564,0.00514651,0.004137713,0.000380718,0.00413175,0.004532527,0.001651163,0.011372067,0.010289414,0.016337078,0.000798445,0.00223377,0.000347848,0.001735246,0.0,0.00094576,0.017438088,0.004668023,0.001595054,0.002754166,0.007692447,0.000779553,0.002413929,0.002761859,0.005986702,0.00839567,0,0,0,0,1,1
ENSG00000267100,0.001246627,0.629093179,0.0,0.216064099,0.020768838,0.003829529,0.006847447,0.011694273,0.012536853,0.005032749,0.003914445,0.004623175,0.000544427,0.017028904,0.01942695,0.010175688,0.001425856,0.00144996,0.008806273,0.000794502,0.0,0.001154531,0.015866335,0.011354567,0.002502544,0.009485942,0.009368849,0.010187506,0.012700657,0.012104958,0.008230032,0.006457978,0.005331514,0.010644845,0.013784695,0,0,0,0,1,1
ENSG00000267080,0.006950516,0.0,0.191038697,0.217851449,0.005538929,0.004627964,0.005756573,0.01192076,0.012346819,0.002039614,0.01218688,0.005763445,0.005330054,0.008415864,0.003742866,0.003132613,0.002614068,0.001825697,0.008440269,0.006419103,0.007566502,0.0,0.016673825,0.010405843,0.014757569,0.013721581,0.003132791,0.004328287,0.005071264,0.004358147,0.010210863,0.001541677,0.002480154,0.004383855,0.006974112,0,0,0,0,1,0
ENSG00000267058,0.006466837,0.208292798,0.109589041,0.215832159,0.000360674,0.000882221,0.003213657,0.002279968,0.001373679,0.000453814,0.00114054,0.001219299,0.000409272,0.00170289,0.000616321,0.000452567,0.001901141,0.001753439,0.008922729,0.000969963,0.0,0.000257164,0.001030839,0.0,0.000786362,0.005663249,0.003460832,0.000574433,0.0,0.0,0.0,0.000712905,0.000390287,0.001515253,0.002253355,0,0,0,1,0,0
ENSG00000267040,0.025340707,0.143558363,0.061847054,0.260615131,0.000330618,0.001764442,0.004002329,0.008508357,0.003371757,0.000966267,0.002985117,0.002517626,0.000767147,0.00194488,0.001759083,0.00026164,0.001988083,0.001816062,0.001824473,0.00084576,0.001615026,7.71e-05,0.004862125,0.0,0.000645561,0.003185578,0.00127936,0.000352675,0.002381373,0.008109235,0.001891374,0.001966076,0.00083709,0.002690833,0.002586213,0,0,1,0,1,1
