ID,GC_content,A549_cell,H1.hESC_cell,H1.hESC_cytosol,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,K562_nucleus,A549_cytosol,IMR.90_cytosol,MCF.7_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,genomic_classification_is_7,genomic_classification_is_8,lncRNA_DB_is_1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_hAT-Tip100
ENSG00000262223,0.685165422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000277276,0.0,0.0,0.0,0.0,0.0,0.000828868,0.0,0.0,0.0,9.62e-05,0.0,0.0,0.0,0.0,0.0,0.000927129,0.0,0.000329775,0.0,0,0,0,0,0,0
ENSG00000262136,0.474386339,0.000611148,0.000108591,0.000124926,0.000513947,0.000248376,0.0,0.000238076,0.00031369,0.0,0.0,0.0,0.0,5.91e-05,0.0,0.0,0.001082381,0.0,0.000417091,0.0,0.0,0.000227225,0.000320614,0.0,0.000494914,0.0,0.000166134,0.0,0.001438795,0.005336381,0.005515402,0.009526128,1,0,0,0,0,0
ENSG00000262049,0.727854856,0.000847721,0.00419162,0.001088644,0.002140272,0.001264458,0.000350261,0.003322123,0.005700202,0.005983449,9.27e-05,0.00010116,0.002955758,0.001003478,0.0,0.001005647,0.009423589,0.0,0.001389417,0.002631051,0.001328566,0.002005698,0.002677126,0.002699071,0.001079813,0.011522951,0.004715655,0.0,0.00165433,0.006072191,0.005390298,0.007988936,1,0,0,0,0,0
ENSG00000262001,0.390252579,0.010019862,0.020024216,0.007421647,0.012820513,0.008010116,0.007671471,0.008693891,0.021868698,0.008153413,0.000243439,0.000684034,0.005462329,6.9e-05,0.004703501,0.017701008,0.006159265,0.000609894,0.002648658,0.002572059,0.001236714,0.004660299,0.000293896,0.008518222,0.002204618,0.0,0.004805112,0.006702954,0.002084621,0.000288386,0.002491199,0.003096979,0,0,0,0,0,0
ENSG00000261971,0.665243686,0.00131101,0.004946329,0.000800549,0.013968093,0.003341782,0.006392258,0.003267393,0.001371275,0.00030816,0.001101271,0.0,0.004902233,0.003662989,0.001677949,0.002574347,0.00892535,0.010541375,0.025554106,0.011904621,0.002368456,0.009228833,0.002604988,0.009481352,0.001298347,9.36e-05,0.002670927,0.006074016,0.00287831,0.0,0.005272921,0.00674706,1,0,0,1,1,0
ENSG00000261824,0.376556386,0.034352405,0.01430146,0.003151204,0.007913375,0.005390881,0.001170708,0.003327596,0.01319292,0.010798457,0.011093851,0.008275849,0.011806395,0.002373649,0.0,0.003061606,0.036886865,0.008862284,0.001081248,0.013745177,0.008283034,0.002383678,0.002340481,0.014037476,0.013915447,0.006531679,0.009380192,0.012106104,0.003479144,0.007386142,0.006203691,0.00902311,0,0,0,0,1,0
ENSG00000261799,0.333333333,0.004381533,0.0,0.000667974,0.003470902,0.002320055,0.002042553,0.001953868,0.005413399,0.002356144,0.001037513,0.001522217,0.00627752,0.001121766,0.0,0.000385746,0.001864101,0.000549657,0.001028115,0.002229904,0.001508988,0.001909564,0.000341988,0.004602262,0.000854852,0.00173435,0.003105431,0.001046324,0.00123679,0.002262607,0.00292105,0.004393632,0,0,0,1,0,0
ENSG00000261786,0.440234792,0.010645796,0.00210124,0.000747009,0.0,0.0,9.52e-06,0.0,0.0,0.0,1.74e-05,0.001136845,0.006482704,0.002955232,0.0,0.0,0.011579761,0.0,0.0,2.36e-05,0.000390369,0.011035709,0.0,0.058577913,0.000813073,0.000401264,0.002083067,0.005542278,0.001966871,0.0,0.000928852,6.29e-05,0,0,0,1,0,0
ENSG00000261770,0.459267165,0.0,0.000206323,1.78e-05,8.45e-05,2.26e-05,0.000230334,0.00138741,0.00107551,0.00010272,0.0,0.000158966,0.000133092,0.000394294,0.0,0.000492672,2.58e-05,0.0,0.000114235,0.000165178,3.28e-05,0.00022504,0.0,0.003073942,9.64e-05,0.0,3.83e-05,0.000137223,0.000164752,0.0,0.000347973,0.000513809,0,0,0,0,0,0
ENSG00000261761,0.306652437,0.0,0.0,7.65e-06,0.0,0.0,0.0,1.09e-05,0.000107551,0.0,0.0,0.0,0.000510187,0.0,0.0,0.000404695,0.0,0.0,0.0,0.0,0.000659362,0.000318989,0.0,0.000974664,0.0,0.0,0.0,0.0,4.75e-05,0.0,2.38e-05,0.0,0,0,0,0,0,0
ENSG00000261716,0.304340092,0.002114373,0.001411685,0.000407923,0.000696997,0.000349984,0.000592017,0.002378027,0.002670849,0.000841021,0.0,0.000529886,0.004292226,0.001746721,0.0,0.003422989,0.000927755,0.000248475,0.027262318,0.0,0.000849626,0.002835944,0.003991643,0.004060141,0.000607395,0.00211778,0.002939297,0.002062154,0.000693997,0.000905357,0.001869555,0.003113327,0,0,0,1,0,0
ENSG00000261693,0.68979011,3.45e-05,0.0,2.04e-05,4.22e-05,0.0,3.81e-06,0.0,1.79e-05,1.93e-05,0.0,0.0,0.000343822,0.000104488,0.0,9.47e-06,8.59e-05,0.0,0.000151428,0.0,1.97e-05,0.000144201,0.000114887,0.0,0.0,7.36e-05,0.0,3.81e-06,3.93e-05,0.0,3.12e-05,3.47e-06,0,0,0,0,1,0
ENSG00000261685,0.490039132,7.39e-05,0.000483231,4.84e-05,0.0,1.69e-05,3.81e-06,0.007487091,0.008846068,0.002998145,0.0001507,7.23e-05,0.000277276,1.38e-05,0.0,0.0,5.15e-05,0.0,7.97e-05,0.0,0.0,2.62e-05,2.14e-05,0.0,0.0,0.000354449,1.28e-05,0.0,0.000447427,0.000390737,0.001299467,0.002036304,0,0,0,1,1,0
ENSG00000261645,0.255425116,0.0,0.0,0.0,0.0,2.26e-05,0.0,0.000101251,0.0,0.00015408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96e-06,0.0,1.4e-06,0.0,0,0,0,0,1,0
ENSG00000261643,0.555318392,0.000788577,0.003567221,0.00042577,0.004717048,0.002562785,0.001757014,0.00215637,0.002921801,0.002471704,0.000481081,0.000958611,0.002456662,0.001271597,0.001122128,0.001067908,0.001288549,0.002665462,0.001498338,0.002831625,0.000619997,0.0,0.000307255,0.001211122,0.000343869,0.000365596,0.000408946,0.00036021,0.000384397,0.000302235,0.000677673,0.001024313,0,0,0,0,0,0
ENSG00000261613,0.535040911,0.000640719,0.002779935,0.000466562,0.002745744,0.002139418,0.001031746,0.000708756,0.001120323,0.000725461,0.000892609,0.000751474,0.005462329,0.000802388,0.002060731,0.000605012,0.001357272,0.003764777,0.00367943,0.006323961,0.002286445,0.004039799,0.000758786,0.001303397,0.00040493,0.003395135,0.004613419,0.001705756,0.000573655,0.000651132,0.000911302,0.001074453,0,0,0,1,0,0
ENSG00000261596,0.326040555,0.000330217,0.0,0.000135124,0.000246413,9.6e-05,0.0,0.000495308,0.0,0.000442981,5.22e-05,0.0,0.000232912,0.000991649,0.000125846,0.0,0.0,9.79e-05,0.002141242,0.000165178,0.0,0.000194452,0.000261835,0.0,0.000134977,0.000258592,0.0,0.000133411,0.000939412,0.0,0.000912514,0.000550546,0,0,0,0,0,0
ENSG00000261578,0.466737816,0.003824601,0.000732991,0.000127476,0.000232332,0.000180637,0.000114215,0.000396794,0.000779745,0.00028248,0.0,0.000361286,0.001175649,0.0,0.0,0.000158359,0.001812559,0.000233416,0.004335617,0.000507333,0.000104973,0.000251258,0.000403439,0.00039794,0.000183183,0.000541706,0.00085623,0.000682302,0.001647527,0.0,0.00166313,0.000623223,0,0,0,0,0,1
ENSG00000261572,0.516542156,0.000128144,0.000152028,5.35e-05,0.0,0.000152412,5.14e-05,0.000415949,0.001057585,0.000995102,0.0,0.0,0.000122001,0.0,0.0,0.0,0.000197578,0.0,0.0,0.0,5.25e-05,6.34e-05,4.54e-05,0.0,0.000289236,0.001712058,7.67e-05,0.0,0.000367332,0.0,0.000638439,0.000563755,0,0,0,0,0,0
ENSG00000261542,0.201707577,0.000261216,0.0,7.65e-05,0.00019713,0.000174992,0.000274117,0.000123143,0.000331616,9.63e-05,0.000156496,0.0001686,0.000299458,9.07e-05,0.0,3.79e-05,7.73e-05,1.51e-05,0.000377241,0.0,0.000111534,0.0,5.88e-05,0.001003501,0.0,0.000214007,0.000613419,0.0,0.000246165,0.000407495,0.000502786,0.000829029,0,0,0,0,1,0
ENSG00000261526,0.610281039,0.001434225,0.006358014,0.001636791,0.005364762,0.002929704,0.00162757,0.005325248,0.012009859,0.008840354,0.000220254,0.000790011,0.007009527,0.004504806,0.003749168,0.009195645,0.006159265,0.005827874,0.004285141,0.004105856,0.00248655,0.011614696,0.002051929,0.0,0.002667395,0.008482265,0.007284345,0.003493465,0.000746792,0.00113141,0.001357622,0.001989387,0,0,0,0,0,0
ENSG00000261487,0.606367841,0.003036023,0.000700413,0.000237105,0.006061758,0.00543604,0.000630089,0.000725175,0.00691015,0.003787806,0.004028332,0.002341131,0.032524428,0.0,0.001599295,0.000273406,0.003573576,0.0,0.00070135,0.00369291,0.00536675,0.001505366,0.002516819,0.0,0.00151688,0.0,0.0,0.0,0.000947492,0.0,0.001673423,0.002403486,0,1,0,0,0,0
ENSG00000261455,0.707755247,0.00049779,0.001145637,0.000270249,0.003027359,0.001806369,0.000487319,0.001236902,0.004794981,0.004256467,0.000637578,0.000500983,0.00454732,0.00302029,0.0,0.005504664,0.001864101,0.000760485,0.004776617,0.00082589,0.003621572,0.001857128,0.003868741,0.003996701,0.002635258,0.006926254,0.004958466,0.003983274,0.000826471,0.001679097,0.002262758,0.00294356,0,0,0,0,0,0
ENSG00000261359,0.743151903,0.000123215,0.00296454,0.000364581,0.0,6.21e-05,4.19e-05,0.000197029,0.00024199,6.42e-05,0.000666558,0.00040464,0.0,0.000193204,0.0,0.0,0.000300661,0.0,0.000209874,0.000259566,0.0,0.0,0.000256491,0.000213388,0.0,0.0,0.0,0.0,0.001121067,0.00012702,0.00093054,0.000996479,1,0,0,0,0,0
ENSG00000261335,0.457666311,0.000349931,0.000564674,0.000193763,0.0,0.000107253,2.09e-05,0.000207975,0.000492942,0.00023112,9.27e-05,0.000115611,0.000870645,6.51e-05,0.000256936,0.000102866,0.000481058,0.0,0.000159398,0.0,0.00016074,6.34e-05,0.000312599,0.000784345,0.000356724,0.00155824,0.000242812,4e-05,0.000338731,0.000189573,0.000523181,0.000594588,1,0,0,0,0,0
ENSG00000261326,0.266097474,0.000995579,0.000635258,0.000193763,0.000739239,0.000118543,0.002872518,0.001743157,0.002473672,6.42e-05,0.0,0.000650314,0.001752382,0.00307352,0.0,0.0,0.000103084,1.51e-05,0.005326539,0.000967472,2.95e-05,0.002530064,1.87e-05,0.005951797,8.68e-05,0.000597437,0.000191693,0.004282496,0.001202617,0.000375825,0.001775414,0.002302349,0,0,0,1,1,0
ENSG00000261324,0.280505158,0.000906864,0.00048866,0.000178466,0.0,4.52e-05,0.000194166,0.00116028,0.002240645,0.000584221,0.0,0.001276542,0.000909464,0.002486022,0.000167795,0.0,0.000506829,3.01e-05,0.018880656,0.0,0.000206666,0.00175007,0.000545044,0.000657466,0.0,0.000753484,0.000115016,0.000243952,0.000249135,5.12e-05,0.000498028,0.000419289,0,0,0,1,0,0
ENSG00000261202,0.454998221,2.46e-05,0.000162887,3.57e-05,5.63e-05,3.95e-05,0.0,3.28e-05,0.000358503,0.0,0.0,0.0,0.000177456,0.000112374,7.34e-05,4.33e-05,0.0,0.0,4.52e-05,0.0,8.86e-05,0.0,5.88e-05,0.0,0.0,0.0,2.56e-05,0.0,0.000582362,0.0,0.00025781,4.14e-05,1,0,0,0,0,0
ENSG00000261195,0.390252579,0.0,0.0,0.0,0.000105606,0.0,5.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000600131,0.0,0.000273995,0.0,1,0,0,0,0,0
ENSG00000261188,0.38562789,0.002617091,0.002969969,0.001626592,0.0,0.000519331,0.0,0.000654026,0.003387856,0.002317624,0.00114764,0.00091044,0.004464137,0.001161195,0.001856231,0.000596891,0.002070269,0.00017318,0.001681646,0.001286029,0.004759874,0.001715112,0.001506885,0.004383107,0.004393168,0.00590972,0.004932907,0.002325165,0.00268267,0.001647632,0.003437151,0.00316532,0,0,0,1,0,0
ENSG00000261187,0.331020989,0.0,0.000157457,3.31e-05,0.0,0.0,7.61e-05,0.0,0.000448129,0.0,0.0,0.000154149,0.000421459,7.49e-05,0.000125846,0.000109633,0.000206168,0.0,0.00067744,0.0,0.0,0.000397644,5.08e-05,0.0,0.0,0.0,0.0,0.0,0.000543596,0.0,0.000796831,0.000924295,0,0,0,1,0,0
ENSG00000261094,0.284418356,0.001108937,0.001569143,0.000963718,0.001464397,0.001349132,0.0,0.001119232,0.005691239,0.002651464,5.8e-05,0.000457628,0.00254539,0.000636784,0.0,0.00075525,0.001237007,0.0,0.002428158,0.001050061,0.000757775,0.002104017,0.000745427,0.003967865,0.001070172,0.003288132,0.00457508,0.003508712,0.002261094,0.0,0.002669991,0.002400366,0,0,0,1,0,0
ENSG00000261067,0.6339381,0.000138001,0.000760138,0.000163169,0.001760092,0.000191927,0.001732268,0.001945658,0.000663231,8.99e-05,0.0,0.000192686,0.000510187,0.001011364,0.000194013,0.000709231,0.000575552,0.000248475,0.001833073,0.001168045,3.94e-05,0.002416451,5.88e-05,0.002012769,0.0,0.0,0.000268371,0.0,0.001098446,0.0,0.000631956,0.000355006,0,1,0,0,0,0
ENSG00000261061,0.398434721,0.00956643,0.0,0.000629731,0.001992425,0.00404175,0.000620571,0.0,0.004552991,0.0,0.002654642,0.0,0.00124774,0.000784645,0.011787593,0.00066592,0.005231509,0.0,0.003100285,0.002902415,0.001210471,0.000238149,0.005228678,0.003875589,0.004389954,0.005136173,0.006236422,0.000790937,0.001959548,0.007655909,0.005098408,0.006610439,0,0,0,0,0,0
ENSG00000261008,0.291177517,0.001291296,0.00419162,0.00084389,0.001041975,0.000254021,0.001374393,0.004104765,0.00437374,0.000436561,0.000689743,0.000852634,0.001292104,0.003793106,0.0,0.009351297,0.001271368,0.000203298,0.010299747,0.000790495,0.000433014,0.00129125,0.00049428,0.005519254,0.0,0.0,0.00057508,0.0,0.000438905,0.0,0.000242998,4.62e-05,0,0,0,0,1,0
ENSG00000260966,0.238349342,0.000478075,0.000347492,0.000135124,0.000253453,0.000197572,0.000302671,0.000265441,0.000457092,8.99e-05,0.0,0.000496166,0.000626643,0.000240519,7.87e-05,0.000105573,0.000154626,1.51e-05,0.000589771,0.000424744,0.00024275,0.000338653,3.47e-05,0.000934294,0.000263526,0.000298718,0.000421725,0.000587009,0.001332791,0.000891487,0.001777525,0.001899833,0,0,0,1,0,0
ENSG00000260949,0.461401636,0.0,0.000255189,0.000117278,0.0,0.000208861,0.000470187,0.000810007,0.001478826,0.00017976,6.96e-05,0.00020232,0.000643279,7.69e-05,0.000340833,0.000238215,0.0,0.0,0.000164711,0.0,0.0,0.000456635,1.6e-05,0.0,0.0,0.0,7.67e-05,0.0,9.72e-05,0.0,0.000146844,0.000126933,0,0,0,1,0,0
ENSG00000260942,0.596406973,0.000694934,0.001634297,0.000744459,0.000992692,0.000795931,0.000740497,0.002235728,0.00444544,0.003261365,3.48e-05,0.000260126,0.001902111,0.001074451,0.001053962,0.000974516,0.001666523,0.000399066,0.001761344,0.00082589,0.000406771,0.002272251,0.00039008,0.002664467,0.000739158,0.001814603,0.002376997,0.003188525,0.00018229,6.95e-05,0.000267106,0.000348685,0,0,0,0,0,0
ENSG00000260941,0.296513696,0.000197144,0.000418076,0.00015807,0.001513679,0.001106401,0.001294442,6.84e-05,0.000134439,0.0,6.38e-05,0.000173417,0.003233034,9.46e-05,0.0,2.71e-06,0.0,5.27e-05,4.52e-05,0.000141581,0.000144338,0.000408568,8.02e-06,0.000611328,0.000109267,0.0,3.83e-05,0.0,0.000497869,0.000147653,0.000739074,0.0007605,0,0,0,0,0,0
ENSG00000260924,0.74831021,0.000399217,0.0,0.001213571,0.001189822,0.0,0.000485416,0.001294369,0.002159982,0.001656363,0.0,0.000346834,0.000931646,0.001305112,0.001525885,0.008524311,0.002302208,0.0,0.001477085,0.001557393,0.000692166,0.003012917,0.00046489,0.0023242,0.000864493,0.002084341,0.001827476,0.001599027,0.000172785,0.0,0.000200572,0.000197756,0,0,0,0,0,0
ENSG00000260923,0.341693348,0.001798942,0.000108591,2.29e-05,0.000661795,0.000649164,0.00115548,0.002632522,0.004481291,0.001983783,0.000399935,0.000732205,0.00238457,0.001088251,0.001625513,0.0,0.000893394,0.0,0.002186405,0.0,0.000446136,0.001549063,0.000520998,0.001072708,0.000112481,0.0,0.000306709,0.0,0.000256591,0.000746348,0.000814592,0.001213346,0,0,0,0,0,0
ENSG00000260920,0.299715404,0.001651084,0.004924611,0.00084644,0.002344443,0.001320907,0.000355971,0.001275214,0.008810217,0.005598249,0.001535983,0.001021234,0.003038941,0.000928562,0.001179808,0.001250629,0.000721587,0.001069197,0.001131724,0.004813762,0.001486025,0.00076033,0.000499623,0.002197321,0.001500811,0.001712058,0.003169329,0.000890043,0.000248522,0.00044282,0.000568959,0.000751671,0,0,0,1,0,0
ENSG00000260917,0.506937033,0.001887657,0.000879589,0.000186115,0.001922021,0.001208009,0.001717039,0.001598122,0.002249608,0.000975842,0.000927386,0.001074223,0.004419773,0.002075957,0.001636,0.000684868,0.000910575,0.001046608,0.001227362,0.002513067,0.001066133,0.001697633,0.000253819,0.001551389,0.000469204,0.002378601,0.002722045,0.002409023,0.00049008,0.001526156,0.001454566,0.002219476,0,0,0,0,0,1
ENSG00000260879,0.625222341,0.000261216,0.000103162,6.12e-05,0.000295696,0.000462882,0.000102794,0.0,0.0,8.35e-05,0.000185477,0.000139697,0.001159012,6.51e-05,0.0,0.0,0.000635684,0.0,0.003528002,0.000660712,0.000426453,8.96e-05,0.004071796,0.0,0.0,8.25e-05,5.11e-05,0.0,0.000232508,5.95e-05,0.000528451,0.00062115,1,0,0,0,1,0
ENSG00000260852,0.561721807,0.003090238,0.000732991,0.000237105,0.002457089,0.001896687,0.001187841,0.005297883,0.010961237,0.005290088,0.000510062,0.001160931,0.002462207,0.000289806,0.006617412,0.0,0.007035478,0.001596265,0.001089218,0.003610321,0.001177667,0.001920489,0.001055354,0.002497217,0.000800219,0.000510496,0.001341853,0.0,0.000119107,0.000352035,0.000346827,0.000552302,1,0,0,0,1,0
ENSG00000260807,0.771789399,0.000103501,0.0,0.000407923,0.00228108,0.000801576,0.001934048,0.002925329,0.001227874,0.000365941,0.0001507,0.0,0.0,0.0,0.0,0.00041823,0.000420926,0.0,0.001681646,0.002477671,0.0,0.0,0.000146948,0.0,0.0,0.0,0.00057508,0.001465616,0.002975373,0.0,0.0025801,0.002307456,0,1,0,1,0,0
ENSG00000260804,0.420135183,0.004815251,0.0,0.000622082,0.006547544,0.005345722,0.002303345,0.000955042,0.00166704,0.000712621,0.00259668,0.001661914,0.005778424,0.001283426,0.0,0.000157005,0.003375999,0.001957684,0.003565195,0.005521668,0.003480514,0.00357661,0.000518326,0.003408442,0.001063744,0.003495451,0.005329073,0.0,0.008304874,0.004794227,0.010287542,0.011770916,0,0,0,0,0,0
ENSG00000260793,0.58680185,0.000325288,0.0,0.000140223,0.000682916,0.000124188,0.000869941,0.001102813,0.000367466,0.0,0.000191273,0.000163783,0.002356843,0.002072014,0.0,0.001396807,0.001537669,0.0,0.007624523,0.000873084,8.86e-05,0.006414738,0.000611838,0.00328733,0.0,0.0,0.000332268,0.000630844,0.001335555,0.000207459,0.001883129,0.002131376,1,0,0,0,0,1
ENSG00000260772,0.231768054,0.01909836,0.0,0.002840163,0.025465016,0.012255082,0.014945091,0.008866291,0.067147659,0.024383198,0.009181118,0.012394505,0.015194703,0.009526138,0.005526745,0.002351021,0.0065716,0.001671561,0.025803829,0.02292436,0.00857171,0.0,0.004101186,0.026016044,0.009567271,0.003051832,0.007284345,0.003236172,0.011799344,0.019553499,0.026318467,0.036063769,0,1,0,0,0,0
ENSG00000260766,0.271789399,0.002025658,0.001460552,0.000504805,0.001633366,0.001320907,0.000287442,0.00075254,0.004337889,0.001553642,0.000365158,0.000722571,0.006743343,0.000512582,0.000314615,0.000835106,0.000953526,0.000286123,0.000924507,0.00195854,0.002099462,0.00091764,0.001009934,0.004700305,0.001478315,0.001638493,0.002926518,0.002624387,0.000719825,0.00147005,0.002205063,0.003487552,0,0,0,0,1,0
ENSG00000260743,0.243685521,9.86e-05,0.000157457,4.33e-05,0.000119686,9.6e-05,6.47e-05,0.000101251,9.86e-05,3.85e-05,8.69e-05,5.3e-05,0.0,3.15e-05,0.0,4.47e-05,3.44e-05,0.0,4.78e-05,0.000106186,5.9e-05,1.97e-05,1.07e-05,0.00062863,0.0,0.000321011,0.000907348,0.0,0.000110626,0.0,0.00031033,0.00042475,0,0,0,0,0,0
ENSG00000260742,0.27659196,8.87e-05,1.09e-05,2.55e-06,0.000352018,0.000474172,0.000314092,6.29e-05,0.000448129,0.00013482,0.0,3.37e-05,3.88e-05,0.0,8.91e-05,0.000171894,5.15e-05,0.0,0.000225813,0.000129783,2.95e-05,0.0,0.000101528,0.000236457,9.64e-05,0.0,0.000191693,7.43e-05,8.4e-05,0.0,0.000153139,0.000220986,0,0,0,0,0,1
ENSG00000260708,0.544290288,0.007422485,0.027272678,0.007222785,0.009441135,0.009336668,0.002305248,0.008190374,0.032238405,0.04515193,0.00152439,0.002239971,0.007375531,0.00355653,0.013874542,0.008721922,0.043363972,0.015646412,0.008905018,0.010960747,0.010825351,0.011407135,0.010689801,0.006211323,0.010817412,0.012276435,0.010939297,0.004393037,0.001497592,0.001807365,0.002643512,0.003117094,0,0,0,0,0,0
ENSG00000260698,0.497154038,9.36e-05,8.14e-05,1.78e-05,0.000443543,0.000112898,0.000624378,0.0001724,0.000206139,3.85e-05,1.16e-05,8.67e-05,0.000238457,8.67e-05,0.0,0.0,5.15e-05,6.02e-05,0.000276289,0.000424744,0.0,0.000897976,2.14e-05,0.0,0.0,0.0,0.000230032,0.0,8.36e-05,6.25e-05,0.000125961,0.000125051,0,0,0,0,0,0
ENSG00000260669,0.524724297,0.000596362,0.000629829,0.000280447,0.000880046,0.000502396,0.000647221,0.001885455,0.002348196,0.000995102,8.11e-05,0.000289028,0.001375287,0.000847732,0.00027791,0.00027882,0.001133923,0.0,0.002337833,0.000837689,0.000475659,0.001815616,0.000598479,0.001672501,0.0,0.0,0.000626198,0.000577479,0.00029199,0.0,0.000704976,0.001266813,0,1,0,0,0,0
ENSG00000260565,0.46638207,0.005051824,0.001455122,0.000313591,0.006540503,0.0,0.007947491,0.003431583,0.002975577,0.000468661,0.000353566,0.004036764,0.015932256,0.009683855,0.003214321,0.00446518,0.00368525,0.001234847,0.015421726,0.008683649,0.001344968,0.015318028,0.001191615,0.018051478,0.00097376,0.0,0.001776358,0.004709412,0.00136216,0.001200985,0.003009157,0.004054152,0,0,0,0,0,0
ENSG00000260563,0.468160797,0.001941872,0.001525706,0.000548146,0.001562962,0.000908829,0.000791894,0.004011723,0.006677123,0.002882584,0.0001507,0.000688851,0.01256613,0.003613702,0.001520641,0.008602814,0.001546259,0.0,0.002234224,0.002277098,0.003637974,0.008483797,0.000590464,0.012641802,0.001034821,0.001032139,0.00085623,0.001860132,0.004268483,0.002576624,0.00827548,0.010392424,0,0,0,0,0,0
ENSG00000260552,0.551938812,0.001286367,0.001786325,0.000341635,0.001232065,0.0,4e-05,0.0,0.001371275,0.002388244,0.0,0.000279394,0.010431108,0.0,0.069970479,0.000207085,0.001984366,0.002213689,0.00021253,0.003681112,0.005438919,0.000871758,0.002172159,0.0,0.006761686,0.0,0.003271565,0.0,0.001676748,0.000229062,0.002139323,0.00275492,1,0,0,0,0,0
ENSG00000260293,0.54909285,5.42e-05,0.000347492,7.39e-05,0.0,4.52e-05,0.000106601,0.00039953,0.000295765,0.00013482,0.0,1.45e-05,0.004558411,0.000287834,0.000141577,0.000235508,0.000163216,0.000399066,0.000510073,0.000719705,0.000177142,0.000513441,2.14e-05,0.000265293,6.43e-06,0.002075424,0.000102236,0.0,0.000155921,0.0,0.000139107,4.79e-05,0,0,0,1,0,0
ENSG00000260285,0.63660619,0.000271074,0.001417115,0.000275348,0.00018305,0.000112898,9.71e-05,0.00174863,0.001451938,0.000532861,1.74e-05,6.26e-05,0.00118674,0.00144903,0.000403757,0.000737655,0.000481058,9.79e-05,0.002109363,0.000165178,5.9e-05,0.00060302,0.000293896,0.003102778,0.000588112,0.0,0.000447284,0.000482186,0.000259885,0.000266584,0.000344177,0.000427573,0,0,0,0,0,0
ENSG00000260280,0.625044468,0.001478583,0.003751826,0.000586389,0.005083147,0.001258813,0.005541353,0.0120899,0.007833296,0.001759083,0.000144904,0.001666731,0.008734181,0.003385012,0.0,0.005200128,0.0,0.000609894,0.022002194,0.006040799,0.0,0.017850276,0.000537028,0.01853016,0.000411357,0.0016162,0.005904153,0.008467793,0.000234065,0.0,0.000120385,0.0,0,1,0,0,0,0
ENSG00000260274,0.596051227,0.000606219,0.00037464,0.000117278,0.000528028,0.000666098,9.71e-05,0.000276387,0.001263724,0.000821761,0.000370954,0.000366103,0.000820736,0.000303606,0.0,0.00017054,0.001812559,0.000609894,0.000648217,0.001368619,0.000459257,0.00015731,0.002733233,0.000507518,0.001504025,0.000655397,0.001520767,0.0,0.000514697,0.000713278,0.00111608,0.001739267,1,0,0,0,0,0
