ID,gene_length,GC_content,repeat_coverage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,MCF.7_cell,A549_cytosol,IMR.90_cytosol,MCF.7_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_cytosol,SK.MEL.5_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,max_exp,min_exp,mean_exp,median_exp,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,DISEASE_DB_is_1,with_repeat_L1
ENSG00000272677,0.006287818,0.429562433,0.266853921,0.184079602,0.243781095,0.243781095,0.215976809,0.004237925,0.000808292,0.002019592,0.003638889,0.006075677,0.001119238,0.001059029,0.001989693,0.0,0.001329416,0.000237415,0.000168089,0.000390188,0.002212659,0.000691986,0.00162027,0.0,0.000518726,0.005326003,0.003531361,0.002558333,0.001993936,0.001033329,0.0,0.000897719,0.00130156,0.00083709,0.0,0.002775406,0.001559105,0.000347286,0.0,0.000908489,0.001316833,0,0,0,1,0,0,0
ENSG00000272672,0.00031182,0.409462825,0.52350698,0.0,0.0,0.0,0.216777099,0.0,0.000103501,0.0,0.000286883,0.0,1.27e-05,0.000528146,0.00051983,0.0,0.0,0.0,0.0,0.0,0.0,0.000141946,0.0,0.0,0.0,0.0,0.0,2.13e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24e-05,0.0,2.89e-05,0.0,0,1,0,0,0,0,0
ENSG00000272667,0.000365851,0.548914977,0.050329358,0.089552239,0.0,0.0,0.216124231,0.0,0.001897515,0.001518379,0.001955337,0.001894916,0.000509904,0.000897575,0.006264844,0.00642001,0.001311737,0.000159961,0.001315728,0.000997148,0.0043865,0.000733386,0.0,0.00070263,0.002855327,0.005300232,0.004525262,0.000680097,0.005391885,0.0030475,0.000904531,0.002319107,0.004418877,0.0025674,0.003841693,0.0,0.003450479,0.000503535,0.00273356,0.001835361,0.002956214,1,0,0,0,0,0,0
ENSG00000272661,0.000329396,0.539843472,0.433285135,0.462686567,0.472636816,0.452736318,0.226339564,0.0,0.000828006,0.002373389,0.000807803,0.001058764,0.000693469,0.001280687,0.001846292,0.000423721,0.003525073,0.000683621,0.0,0.001305445,0.003327307,0.003517101,0.000136333,0.003056801,0.001364575,0.0,0.001054137,0.012701339,0.002843423,0.001305603,0.017520363,0.0,0.0,0.007809583,0.000199333,3.79e-05,0.000511182,0.000857727,0.000405702,0.001704074,0.002438906,0,0,0,1,0,0,0
ENSG00000272654,0.000878823,0.412308787,0.090141637,0.084577114,0.0,0.0,0.215963785,0.0,0.000680148,0.002520804,0.002438509,0.001878628,0.000599137,0.000391321,0.00163119,0.001534382,0.002846223,0.000117866,0.000133312,0.000154149,0.002756119,0.000433723,0.002564116,0.001355761,0.001626275,0.000901984,0.000188239,0.000502103,0.000259566,0.000820102,0.000286216,0.001103446,0.000510983,0.0,0.001984271,0.001433403,0.001942492,0.000339164,0.000629958,0.000629888,0.000820051,1,0,0,0,0,0,0
ENSG00000272644,0.00025258,0.425471363,0.0,0.0,0.0,0.0,0.217474859,0.002533309,0.002971951,0.002152265,0.002121427,0.003523784,0.000497156,0.000686864,0.002787363,0.002214903,0.000830885,0.0,0.000886813,0.001209102,0.00276721,0.000242491,0.0,0.000356144,0.001042124,0.002456834,0.00067013,0.000231127,0.002017532,0.000708568,0.001343687,0.000395424,0.0,0.0,0.0,0.0,0.00143131,0.000719453,0.001046073,0.001225246,0.001656797,0,1,0,0,0,0,0
ENSG00000272630,0.002074023,0.360903593,0.141127372,0.0,0.0,0.0,0.21624505,0.0,0.000162644,0.000899234,0.000747407,0.00011945,2.04e-05,0.000153245,0.000322653,9.63e-05,0.000639958,9.93e-05,4.06e-05,0.000125246,0.000515733,0.00021489,0.000157308,0.000189541,0.000107484,0.0,2.26e-05,0.000146115,0.0,6.89e-05,0.000244704,0.0,6.43e-05,0.000324586,0.000199333,0.0,0.000408946,7.2e-05,0.000138859,0.000201778,0.000321591,0,0,0,0,0,0,0
ENSG00000272610,0.05316946,0.35058698,0.0,0.0,0.0,0.0,0.239302152,0.0,6.9e-05,0.000265348,0.00016609,0.0,2.29e-05,0.000801797,0.000860408,0.00010914,1.41e-05,0.000272775,4.06e-05,0.0,0.000122001,9.86e-05,0.0,0.0,0.000186928,1.72e-05,0.0,0.000796988,0.000165178,2.62e-05,0.000187898,2.4e-05,0.0,4.88e-06,0.0,0.0,0.0,9.63e-05,0.0,0.000148083,0.000194093,0,0,0,0,1,1,1
ENSG00000272606,0.000258439,0.451974386,0.0,0.049751244,0.0,0.0,0.216217894,0.0,0.003459884,0.015485992,0.011437588,0.0,0.000701117,0.00435926,0.014913735,0.007177571,0.010631791,0.000926088,0.002816934,0.0015174,0.002473298,0.005161306,0.003072744,0.001228998,0.006706046,0.005532171,0.0,0.004651756,0.002359687,0.0,0.003790726,0.006660753,0.003522247,0.003004249,0.00516454,0.002104404,0.001635783,0.000425071,0.000997053,0.001127183,0.001466618,0,0,0,1,0,0,0
ENSG00000272604,0.00163396,0.261828531,0.342841907,0.0,0.0,0.0,0.224204442,0.000356381,0.000783649,0.001098245,0.000528469,0.0,6.12e-05,4.65e-05,0.000412279,0.0,0.00057278,0.000210475,0.0,0.000462446,0.001048102,0.000132088,0.0,7.49e-05,0.000663595,0.000489649,0.000158121,0.000417091,0.00097927,0.000452696,0.0,0.000146948,0.000716662,0.0,0.0,0.000341074,0.001482428,0.000174808,0.000262058,0.00043453,0.000682294,0,0,0,0,0,0,1
ENSG00000272599,0.000580674,0.348274635,0.0,0.412935323,0.432835821,0.427860697,0.220113764,0.018433041,0.002227731,0.008999713,0.01260777,0.005027772,0.0015858,0.000738858,0.0,0.003145805,0.015288282,0.001380713,0.000788278,0.002211068,0.002035203,0.00127554,0.003969398,0.002378317,0.002729151,0.00735332,0.002733228,0.004011509,0.007244239,0.003162315,0.003605013,0.001365281,0.0,0.002596686,0.0033343,0.004413899,0.002440895,0.000273602,0.0,0.000530882,0.000730507,0,0,0,1,0,0,1
ENSG00000272576,0.000352831,0.249733191,0.0,0.0,0.0,0.0,0.216484749,0.0,0.000266145,0.0,0.0,0.0,0.0,0.000197029,0.0,0.0,0.0,0.0,0.0,0.000274577,0.000410368,0.000325292,3.67e-05,5.67e-05,0.000453301,0.0,0.0,0.003076375,0.000896681,0.0,0.000495962,0.0,0.0,0.0,0.0,0.0,7.67e-05,0.000186268,0.0,0.000289313,0.000299071,0,1,0,0,0,0,0
ENSG00000272572,0.001021388,0.36677339,0.161612349,0.149253731,0.074626866,0.0,0.21599593,0.000111637,0.000231645,0.000493842,0.000317082,0.000211753,5.61e-05,3.56e-05,0.000367466,0.00015408,0.000159106,1.85e-05,4.06e-05,5.3e-05,0.000854009,9.86e-05,0.000183526,0.00016781,0.000336471,0.00025771,0.0,0.000116892,0.000283162,0.000203385,0.000117982,0.000138933,0.0,0.0,0.0,0.000494892,0.000217252,0.000129699,0.000113803,0.000226877,0.000310134,0,0,0,1,0,0,0
ENSG00000272551,0.00048498,0.321415866,0.287629494,0.23880597,0.358208955,0.0,0.291713371,0.0,0.000379503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021194947,0.0,0.0,0.0,0.0,0.000240529,0.0,0.000151428,0.0,0.000390369,0.002176117,0.0,0.000205679,0.0,0.0,0.0,0.0,0.000110004,0.0,0.000166079,0.000151948,0,0,0,0,0,0,1
ENSG00000272512,0.001313678,0.802561366,0.035150328,0.0,0.0,0.0,0.21620099,0.0,0.000556933,6.63e-05,3.77e-05,0.0,1.78e-05,0.001937449,0.00059153,0.00010914,0.0,0.000298032,0.0,9.63e-05,0.0,0.00061707,5.77e-05,0.000602426,0.001359902,0.001202646,0.000150591,0.007183523,0.0,0.0,0.00235746,0.000229773,0.000157473,0.000319705,0.0,0.0,0.000549521,9.7e-05,6.7e-05,0.00022764,0.000313645,0,1,0,0,0,0,0
ENSG00000272505,0.001817537,0.37015297,0.396690147,0.0,0.0,0.0,0.225891202,0.0,0.000147858,0.000154786,3.77e-05,0.000515808,7.65e-05,0.00052541,0.00055568,9.63e-05,0.0,0.000394008,8.11e-05,0.000264943,0.000471369,0.0,0.0,0.000197992,0.00036451,0.0,0.0,0.000781049,0.000306759,0.0,0.000686045,2.67e-05,0.0,0.000380717,0.0,0.0,6.39e-05,0.000344644,6.48e-05,0.000367308,0.000336009,0,0,0,0,0,0,1
ENSG00000272501,0.001803215,0.624866596,0.149431907,0.0,0.0,0.0,0.21602558,0.003684032,0.000138001,0.002270198,0.00327651,0.000157457,7.14e-05,0.000790851,0.002993502,0.002625784,0.002142622,0.0,0.0,0.0,0.000554551,0.000611155,0.000298885,0.000386326,0.000551438,0.000584142,0.000135532,0.000656187,0.000294961,0.00023947,0.000388904,0.000323286,0.000273167,0.0,0.0,0.000305406,0.000191693,0.000413634,0.000541562,0.001013883,0.00141611,0,0,0,1,0,0,0
ENSG00000272489,0.000994047,0.263607257,0.0,0.0,0.0,0.0,0.226600877,0.0,6.41e-05,0.000412763,3.77e-05,2.71e-05,7.65e-06,1.92e-05,0.0,1.93e-05,0.000148499,0.0,1.74e-05,7.23e-05,0.000127547,0.000122231,0.0,0.0,7.94e-05,0.0,0.0,4.25e-05,2.36e-05,1.31e-05,6.55e-06,5.34e-06,0.0,1.95e-05,0.0,0.0,6.39e-05,0.000110063,0.0,0.000187222,0.000243836,0,0,0,0,0,0,0
ENSG00000272476,0.001631356,0.63055852,0.170917443,0.218905473,0.353233831,0.12437811,0.216163858,0.000824399,0.000187287,0.0,0.000143442,0.000396358,9.94e-05,0.000153245,0.000492942,0.000321,0.000427817,0.000340127,0.000701335,0.000467263,0.000415913,2.17e-05,0.000723616,0.00014125,0.000401895,0.000678636,0.001769445,7.44e-05,0.001864153,0.000357565,9.39e-05,0.000347332,0.000417785,0.000292859,0.000951363,2.45e-05,0.000613419,0.000206132,0.000270182,0.000372427,0.000515389,0,0,0,1,0,0,0
ENSG00000272473,0.000516227,0.6339381,0.0,0.0,0.0,0.0,0.220164198,0.0,0.000438646,0.0,0.0,0.0,7.39e-05,0.000363956,0.001380238,0.001104242,0.0,0.0,0.0,0.0,0.0,0.0,0.000922872,0.000948912,0.0,0.003693841,0.0,0.000143458,0.0,0.0,0.0,5.34e-05,0.0,0.0,0.0,0.0,0.000536741,5.49e-05,0.0,7e-05,4.38e-05,1,0,0,0,0,0,0
ENSG00000272462,0.005888767,0.356990395,0.284542143,0.0,0.0,0.0,0.216346472,0.001558629,0.000591433,0.003044129,0.002861284,0.000684125,0.000221808,0.001603595,0.004024199,0.002375404,0.001774912,0.000373803,0.000405731,0.000534703,0.001480652,0.000727472,0.001667462,0.000682106,0.000378529,0.000979297,0.0,0.000162054,0.001050061,0.000590474,0.000598651,0.000160307,0.000459563,0.000112263,0.0,0.000107004,0.001316294,0.000434511,0.000875622,0.000945724,0.001136073,0,1,0,0,0,0,0
ENSG00000272459,0.000307914,0.358946994,0.076924377,0.0,0.0,0.0,0.216026966,0.0,6.9e-05,0.0,9.81e-05,0.000206323,2.8e-05,0.0,0.0,7.7e-05,7.42e-05,0.0,0.000295604,3.85e-05,0.00022182,0.0,0.0,6.16e-05,0.000373856,0.0,0.000421655,0.000135488,0.000778697,0.0,0.0,0.0,0.00045635,0.0,0.0,0.0,0.0,5.6e-05,0.0,0.000138912,0.000150301,1,0,0,0,0,0,0
ENSG00000272455,0.000947176,0.505158307,0.755993715,0.0,0.0,0.0,0.216442629,0.008183875,0.001227224,0.007665603,0.00794969,0.004571689,0.00195803,0.00301837,0.005216222,0.002298364,0.009086698,0.000444522,0.000979551,0.001339165,0.004342136,0.002722599,0.0,0.003166662,0.003883432,0.001778198,0.0,0.002491917,0.001746168,0.001157985,0.003620307,0.001191615,0.001073386,0.004229377,0.0,0.002376372,0.004779553,0.000246173,0.000608836,0.000673313,0.000848392,1,0,0,0,0,0,0
ENSG00000272447,0.001063051,0.759338314,0.043688679,0.0,0.0,0.0,0.219760451,0.0,0.000734363,0.001378334,0.002951879,0.003730107,0.000859188,0.00145035,0.003360968,0.003730026,0.00130113,0.000180166,0.0,0.000327566,0.001098011,0.001176967,0.0,0.001221754,0.000780425,0.004698909,0.005473985,0.000770422,0.003858088,0.000747933,0.000963522,0.001402686,0.002262465,0.00172543,0.005789722,0.003537807,0.002389776,0.000386205,0.002278912,0.00111051,0.001749085,0,0,0,0,0,0,0
ENSG00000272419,0.033780665,0.389896834,0.0,0.766169154,0.736318408,0.646766169,0.216196834,0.0,0.000473146,0.013156828,0.012200094,0.007671968,0.001404784,0.004887406,0.008837105,0.005694549,0.0,0.005795628,0.010792451,0.006845158,0.006926345,0.007956848,0.007251886,0.0,0.013173759,0.000146036,0.00506739,0.016819113,0.008412285,0.002138827,0.004050724,0.007374119,0.00341298,0.006379453,0.017305741,0.0,0.003003195,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
ENSG00000272416,0.000449827,0.235147634,0.0,0.218905473,0.164179105,0.0,0.216750497,0.0,0.000182359,0.0,0.0,0.0,8.16e-05,0.0,7.17e-05,0.0,0.001198596,8.92e-05,0.0,0.0,0.000105365,0.000177432,0.0,0.0,0.0,0.0,0.0,0.000257693,0.000141581,9.84e-05,9.18e-05,1.6e-05,6.11e-05,0.0,0.000407727,0.00020509,0.001456869,0.000289568,0.0,0.000758008,0.001107482,0,1,0,0,0,0,0
ENSG00000272405,0.002053192,0.637139808,0.0,0.0,0.0,0.0,0.21691787,0.034835142,0.00910807,0.004017071,0.005390388,6.52e-05,1.27e-05,0.013403424,0.032794085,0.021205293,0.018756784,5.39e-05,5.22e-05,0.0,0.013181682,0.00169152,0.026522083,0.013829247,0.004920883,0.01495576,0.0,0.000743856,9.44e-05,0.001866553,0.004286688,0.000641228,0.021773014,0.003377645,0.009151203,0.000305406,0.088638978,0.000107225,0.0,0.000136879,0.000127787,0,0,0,1,0,0,0
ENSG00000272382,0.000554635,0.586623977,0.0,0.0,0.0,0.0,0.217180569,0.0,5.91e-05,0.000280089,0.0,0.0,0.0,0.000246286,0.0,0.0,0.0,0.0,0.0,0.0,0.000188547,0.000157718,0.0,0.000245075,0.000126176,7.73e-05,0.0,0.000725259,0.001262433,1.64e-05,0.00038235,5.34e-05,0.0,0.0,0.0,0.0,0.0,0.000144247,0.0,0.000220236,0.000286474,0,0,0,0,0,0,0
ENSG00000272375,0.000375616,0.268231946,0.80958576,0.0,0.0,0.0,0.219762668,0.0,0.000276002,0.001171953,0.0,0.000141169,2.8e-05,0.000183346,0.0,0.0,0.0,7.75e-05,0.0,0.000226406,0.000216275,0.000638756,0.000173039,7.12e-05,0.000280392,9.45e-05,0.0,0.000515386,0.0,0.0,0.000351762,6.41e-05,0.0,0.0,0.0,0.0,6.39e-05,0.000229008,0.0,0.000510384,0.00072736,0,1,0,0,0,0,1
ENSG00000272374,0.00272956,0.478121665,0.092086425,0.029850746,0.0,0.0,0.218778378,0.000249037,0.000276002,0.000884493,0.000226487,0.000342062,5.1e-05,0.001078185,0.000923146,5.78e-05,0.000565709,0.000109447,0.0,5.78e-05,0.000687643,0.001251883,0.000167795,0.0,0.000126176,6.01e-05,0.0,0.000443657,0.000141581,0.0,0.000895791,5.34e-06,0.0,0.00118364,1.81e-05,0.000153818,0.000166134,0.000124103,2.18e-05,0.000209256,0.00029679,0,0,0,0,0,0,1
ENSG00000272368,0.034732398,0.415688367,0.305128578,0.0,0.0,0.0,0.216008954,0.0,0.001025151,0.001857435,0.001932688,0.0,5.35e-05,0.0,0.001021734,0.0,0.000608137,0.00019532,0.000231846,0.00030348,0.001048102,0.000534268,0.00074459,0.000538441,0.001261765,0.001477536,0.0,0.001099844,0.000648914,0.000501903,0.00045882,0.001087415,0.0,0.000419765,0.0,0.0,0.000230032,0.000500351,0.0,0.001430791,0.002054848,0,0,0,0,1,0,0
ENSG00000272356,0.002764713,0.359124867,0.097363688,0.0,0.0,0.0,0.264307604,5.58e-05,0.000128144,0.000501212,0.000188739,0.000276908,7.65e-05,0.000380375,0.000752857,0.00021828,0.000134356,0.000259305,3.48e-05,0.000149331,0.000460277,0.000321349,0.0,9.05e-05,0.0,8.59e-05,6.02e-05,0.000417091,0.000212372,5.25e-05,0.000395459,3.74e-05,2.25e-05,0.000305062,0.0,0.0,0.000191693,0.000354696,0.000723171,0.000903068,0.001463583,0,0,0,1,0,0,0
ENSG00000272343,0.00027211,0.222340804,0.0,0.0,0.0,0.0,0.217026497,0.0,0.0,0.001850064,0.000460523,0.000298626,0.000101981,0.0,0.000403316,0.0,0.000201534,0.00016838,0.0,0.0,0.0,0.000339093,0.000115359,0.0,0.0,0.0,0.000105414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000383062,0.0,0.000743501,0.00083418,0,1,0,0,0,0,1
ENSG00000272341,0.001607921,0.231945927,0.169828119,0.104477612,0.0,0.0,0.216739689,0.001129255,0.000704791,0.011992246,0.00327651,8.14e-05,2.55e-05,0.001557074,0.005144522,0.0,0.003068971,0.000212158,0.000255031,0.000395006,0.0017302,0.003063663,0.000146821,0.000336828,0.002430066,0.000137445,5.27e-05,0.005021027,0.0,0.001479465,0.0,0.000368706,0.000269953,0.00241853,0.000362424,0.0,0.000907348,0.000968862,0.000456689,0.001140833,0.001059883,1,0,0,0,0,0,0
ENSG00000272338,0.000331349,0.340981857,0.0,0.0,0.12437811,0.0,0.218555859,0.000747111,0.00148844,0.002660849,0.001623156,0.0,0.000295744,0.000467943,0.003244454,0.001752663,0.001414272,0.001222436,0.001698275,0.001570388,0.001547198,0.000350921,0.0,0.000293366,0.000252353,0.000816081,0.0,0.0,0.0,0.000820102,0.000714448,0.000101528,0.000443495,0.000705303,0.0,0.000430244,0.00085623,0.000568269,0.0,0.000983535,0.001512598,0,1,0,0,0,0,0
ENSG00000272335,0.001594251,0.251867663,0.281471733,0.0,0.0,0.0,0.217513654,0.0,0.001867943,0.005012125,0.001094687,0.0,0.000693469,0.0,0.002590186,0.001097822,0.002948757,0.000341811,0.0,0.000828548,0.001253286,0.001031078,0.002962629,0.001109479,0.000934641,0.000687226,0.0,0.000812928,0.00090848,0.000711849,0.0,0.000515654,0.001079813,0.00261377,0.005200783,0.001223854,0.007591054,0.001579983,0.003604354,0.004292958,0.006237662,0,1,0,0,0,0,1
ENSG00000272316,0.003439779,0.241551049,0.158478233,0.0,0.0,0.0,0.288470923,0.0,0.001000508,0.003685386,0.000649262,0.000510379,0.000221808,0.001406566,0.002482635,0.000365941,0.001470843,0.000481566,0.0,0.000544337,0.000926101,0.001346513,0.000136333,0.000346486,0.000322451,0.000146036,3.01e-05,0.000658844,0.000719705,8.2e-05,0.0,2.94e-05,0.000199251,0.001029889,0.0,0.000992013,0.000255591,0.000263318,0.000519763,0.000646771,0.000872034,0,0,0,0,0,0,1
ENSG00000272293,0.000365851,0.294912842,0.725057311,0.850746269,0.885572139,0.905472637,0.228395156,0.0,0.001158223,0.0,0.0,0.001444263,0.000443616,0.0,0.001460901,0.000378781,0.0,0.000495036,0.002017064,0.001064588,0.000854009,0.0,0.0,0.0,0.0,0.000489649,7.53e-05,0.0,0.00113265,0.0,0.000172604,0.0,0.0,0.0,0.0,0.0,0.003041534,0.000449666,0.0,0.001173012,0.001853243,0,0,0,1,0,0,1
ENSG00000272277,0.000509067,0.782995375,0.0,0.094527363,0.0,0.0,0.217307485,0.0,0.000147858,0.000368539,0.0,0.0,0.000321239,0.000763486,0.001559489,0.001367462,0.000625815,0.0,0.0,0.0,0.000826281,0.000266148,0.0,0.0,0.00121036,0.001202646,0.001897447,0.001947308,0.001592789,0.001089096,0.0,0.003617593,0.000803432,0.000898102,0.0,0.0,0.001214058,0.000165225,0.000183689,0.000308017,0.000462639,0,0,0,1,0,0,0
ENSG00000272273,0.000387984,0.643721096,0.0,0.0,0.0,0.0,0.216399123,0.003890132,0.00038936,0.0,0.006922949,0.001395397,0.000170818,0.000374902,0.003217567,0.003556685,0.001520343,0.0,0.0,0.000183051,0.002639664,0.000504696,0.000770808,8.93e-05,0.000345817,0.001761017,0.0,0.0,0.002371486,0.001053011,0.000107058,0.000857642,0.000318159,0.0,0.0,0.0,0.0,0.014000581,0.003431036,0.014606858,0.01486627,0,0,0,1,0,0,0
ENSG00000272269,0.000664,0.735859125,0.169393214,0.482587065,0.577114428,0.104477612,0.216108713,0.0,0.000300645,0.002019592,0.0,0.0,0.000127476,0.000270914,0.000690119,0.0,0.000265176,8.42e-05,0.0,0.000366103,0.000194093,0.001987241,0.0,0.000877683,0.000177582,0.004363886,0.003764777,0.000337392,0.0,0.000472379,0.000364871,0.000593136,0.002760593,0.000414884,0.002962815,0.0,0.001495208,0.000403584,0.001198606,0.001274641,0.001842621,0,0,0,1,0,0,0
ENSG00000272267,0.000852133,0.614016364,0.154934353,0.925373134,1.0,0.791044776,0.216116749,0.000313443,0.000123215,0.000228494,0.000301983,0.001178214,0.00031614,0.000640343,0.001738741,0.001868223,0.000137892,3.03e-05,0.0,6.74e-05,0.000188547,0.0,0.000225474,0.000319926,0.000331797,0.001245597,0.0,0.000518042,0.000401147,0.000190264,0.000797473,0.000400767,0.0,0.000827328,0.0,0.000278655,0.000332268,0.000223193,0.000508084,0.000535808,0.000732058,0,0,0,1,0,0,0
ENSG00000272264,0.000331349,0.646211313,0.865499226,0.0,0.0,0.0,0.229104277,0.0,0.000369646,0.001466784,0.006062299,0.0,3.57e-05,0.002714618,0.001138248,0.0,0.0,9.6e-05,0.0,0.0,0.0,0.003381069,0.0,0.000545685,0.001537484,0.001417404,0.0,0.001506308,0.0,0.0,0.0,0.000683976,0.0,0.000322145,0.0,0.0,0.000932907,0.000327586,0.0,0.000369952,0.000260138,0,0,1,0,0,0,0
ENSG00000272226,0.000304008,0.45357524,0.0,0.064676617,0.099502488,0.0,0.223840875,0.0,0.000162644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000183051,0.0,0.0,0.0,0.0,0.0,0.000146036,0.0,0.000207217,0.000200573,3.94e-05,0.0,0.000237789,0.0,0.0,0.0,0.0,0.0,6.68e-05,0.0,9.25e-05,4.61e-05,0,0,0,0,0,0,0
ENSG00000272223,0.000287082,0.391141942,0.523656451,0.0,0.0,0.0,0.219484728,0.00017175,0.000364717,0.000877122,0.00034728,0.0,6.12e-05,0.00097967,0.002285458,0.00018618,0.000972312,9.26e-05,0.0,0.000293846,0.001946475,0.000492867,0.0,0.0,0.000504706,0.0,0.0,0.003777725,0.00158099,0.0,0.001702003,0.0,0.0,0.001081139,0.001241302,0.000465912,0.0,0.000408079,0.000306747,0.000781177,0.000947407,0,0,0,1,0,0,1
ENSG00000272221,0.000741466,0.417111348,0.157618039,0.0,0.0,0.0,0.217137063,0.002194103,0.000468218,0.00124566,0.000958794,0.000879589,0.000305942,0.001841671,0.00635447,0.002799124,0.002121408,0.000565756,0.000886813,0.000814097,0.000399277,0.000465267,0.0,0.00094529,0.000934641,0.000549781,0.000527069,0.000425061,0.00135682,0.000433014,0.000334283,0.000275194,6.43e-06,0.0,0.000806393,0.0,0.001750799,0.000796857,0.000689909,0.00170402,0.002023489,1,0,0,0,0,0,0
ENSG00000272219,0.001113827,0.460690146,0.442238466,0.0,0.0,0.0,0.255910935,0.0,6.9e-05,0.0,0.0,4.34e-05,5.1e-06,0.000103987,0.0,0.0,7.07e-05,3.37e-05,0.0,9.63e-06,6.65e-05,6.7e-05,0.0,2.17e-05,9.35e-05,0.0,0.0,0.000454283,0.0,0.0,6.77e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.59e-05,0.0,7.3e-05,0.00011367,0,0,1,0,0,0,1
ENSG00000272195,0.001087788,0.742618285,0.0,0.064676617,0.0,0.0,0.216332063,0.000154575,0.000221787,0.00028746,0.0,0.000217182,0.00010453,0.000541829,0.000233027,0.0,0.0,5.56e-05,0.0,3.37e-05,0.000310549,0.000386408,0.0,0.000371838,0.000205621,0.000420926,0.0,0.00071729,0.000306759,0.000101693,0.001302174,7.21e-05,0.0,0.000629648,0.0,0.0,0.0,0.000236166,0.0,0.000393329,0.00038063,0,0,0,1,0,0,0
ENSG00000272192,0.000333302,0.331198862,0.0,0.094527363,0.069651741,0.0,0.216067701,0.0,0.000167573,0.000309572,0.0,0.0,5.86e-05,0.0,5.38e-05,8.99e-05,0.000342961,3.37e-05,0.0,6.74e-05,0.000177456,0.000149832,0.0,0.0,0.000420588,0.0,0.0,0.000358645,0.0,0.0,0.0,0.000122902,0.0,0.0,0.0,0.0,0.000166134,0.000175923,0.0,0.000164752,2.21e-05,1,0,0,0,0,0,0
ENSG00000272182,0.000320933,0.275702597,0.0,0.174129353,0.139303483,0.169154229,0.217501184,0.0,0.000340074,0.001230919,0.000724758,0.0,2.55e-05,0.000374902,0.001021734,0.000597061,0.0,0.000151542,0.000469489,0.000467263,0.000349367,0.0,0.000288398,0.0,0.000243007,0.0,0.0,0.000382554,0.0,0.000347723,0.0,0.0,0.0,0.0,0.0,0.0,0.000728435,0.001113955,0.001790043,0.001810358,0.00198875,0,0,0,1,0,0,0
ENSG00000272173,0.000669859,0.579153326,0.0,0.865671642,0.776119403,0.776119403,0.2163994,0.0,0.000596362,0.00067074,0.001600507,0.001987219,0.000311041,0.000123143,0.0,0.000423721,0.000166177,3.2e-05,0.000115923,8.19e-05,0.002024112,0.000406123,0.001850988,0.001545302,0.000523399,0.002602869,0.0,0.000589771,0.001038262,0.000577352,0.0,0.000443516,0.000700593,0.0,0.0,0.0,0.001252396,0.003242422,0.004197946,0.006016697,0.008117022,0,0,0,1,0,0,0
ENSG00000272168,0.35782169,0.352899324,0.078391605,0.258706468,0.104477612,0.0,0.236105149,1.29e-05,0.001986229,0.000633886,0.0,0.004039592,0.001279858,0.0,0.0,0.0,1.77e-05,3.54e-05,0.0,0.000139697,0.016192895,0.000364722,0.0,0.0,0.0,0.000386565,9.04e-05,0.000111578,0.000247767,0.001033329,0.00182654,9.08e-05,9.64e-05,0.002828533,0.005807843,0.006712247,0.00084345,0.001130906,0.0,0.001514383,0.001287848,0,0,0,0,0,1,0
ENSG00000272159,0.000408165,0.383315546,0.0,0.089552239,0.039800995,0.0,0.222193465,0.0,0.000335145,0.000280089,0.0,0.001384538,0.000298294,0.000207975,0.00055568,0.0,0.0,0.0,0.0,0.0,0.000310549,0.0,0.0,0.000158152,9.81e-05,0.000249119,0.0,0.000255036,0.001380417,5.58e-05,0.000402014,0.0,0.0,0.0,0.0,0.0,0.0,0.001060728,0.0,0.001013276,0.001105036,0,0,0,1,0,0,0
ENSG00000272158,0.000244118,0.288331555,0.79626611,0.0,0.0,0.0,0.220672692,0.0,0.0,8.84e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.3e-05,0.0,0.0,0.0,0.0,3.55e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000115164,0.0,0.000275617,0.000389473,0,0,0,0,0,0,0
