ID,GC_content,Length_ExonProj,hg38_phastCons7way_exons_merged_mean_score,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,Distance_closest_pc,GM12878_cell,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cytosol,keratinocyte_nucleus,keratinocyte_cytosol,GM12878_nucleus,HeLa.S3_nucleus,K562_nucleus,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,mean_exp,Tau_exp,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,with_repeat_Alu,with_repeat_L1,with_repeat_L2,with_repeat_TcMar-Tigger
ENSG00000268573,0.363571683,0.047096584,0.154900384,0.07960199,0.184079602,0.215960737,0.003479004,0.000374261,0.000445947,0.000350261,0.000831899,0.000629161,0.000180166,0.00027242,0.00089899,0.00040202,0.000896014,0.000601323,0.000870034,0.000278593,0.000231127,0.000637116,0.000118095,0.000161679,0.000157635,0.001871859,0.000314492,0.002527907,0.000702875,0.000484092,0.000338854,0.000636437,0.638742154,0,0,0,0,1,1,1,0,0
ENSG00000268516,0.463536108,0.028788524,0.010156787,0.024875622,0.0,0.229863554,0.001555233,0.000138839,0.001095111,0.000180841,0.000424159,0.002028723,0.000121233,0.000718724,0.000250377,0.000240246,0.00033296,0.003968731,0.003065833,0.002627814,0.000512729,0.003952476,0.000921795,0.0,0.000542372,0.0,0.000440289,0.0,0.000728435,0.0,0.000365406,0.001132516,0.349529667,0,0,0,1,0,0,1,0,0
ENSG00000268471,0.400747065,0.032009083,0.19074263,0.60199005,0.656716418,0.215993713,0.011063529,0.000201215,0.000767707,0.000607245,0.001247848,0.002028723,0.000429368,0.0,0.002056242,0.001361797,0.001893539,0.00105661,0.001850548,0.0,0.001644453,0.001970339,0.000895552,0.002527879,0.000609166,0.004314795,0.003931155,0.0,0.002530351,0.002445235,0.001428382,0.002309584,0.700623965,1,0,0,0,0,0,1,0,0
ENSG00000268403,0.503557453,0.0,0.111223747,0.626865672,0.68159204,0.216054954,0.003272623,0.000142863,0.001507189,0.00054062,0.000506254,0.001816863,8.59e-05,5.8e-05,0.00051061,0.001361797,0.000507561,0.002714543,0.0,0.000481891,0.001556784,0.001085456,0.000577352,0.000797473,0.000745427,0.001915788,0.007347686,0.000815454,0.003322684,0.0,5.18e-05,3.55e-05,0.920932391,0,0,0,1,0,0,0,0,0
ENSG00000268364,0.329598008,0.019105012,0.061665907,0.089552239,0.0,0.275606154,0.000390651,0.00010262,0.000180637,0.000237949,0.000897575,0.000763981,0.000129652,0.000121719,0.000303606,0.0,0.000240922,0.000111674,0.0,0.000602364,0.000560549,0.000696108,0.000124656,0.000340838,0.000138933,0.0,0.0,0.0,0.000102236,0.0,0.000119266,0.0001582,0.76942052,0,0,0,1,0,0,0,1,0
ENSG00000268362,0.434187122,0.023177109,0.199764722,0.0,0.0,0.215959629,0.001378334,0.001428629,0.001964426,0.003270369,0.001217747,0.000680521,0.000456309,0.000881016,0.00097982,0.0,0.001054373,0.003006615,0.006794548,0.0,0.008578252,0.0015102,0.000505183,0.001468223,0.00146948,0.001796204,0.002450182,0.002845028,7.67e-05,0.0,0.000461803,0.001093712,0.522656724,0,0,0,0,1,1,0,0,0
ENSG00000268205,0.272500889,0.045742857,0.276599789,0.0,0.0,0.218923583,0.017122303,0.000241458,0.002286185,0.00135726,0.002621576,0.003306305,0.005010978,0.003106742,0.001563375,0.0,0.0,0.001477536,0.0,0.000519539,0.001447862,0.002607454,0.001463063,0.0,0.00080955,0.010601509,0.003307888,0.009332415,0.006760383,0.005515596,0.002413461,0.0077248,0.32552027,0,1,0,0,0,1,1,0,0
ENSG00000268189,0.77321238,0.020120307,0.262301528,0.0,0.0,0.216148894,0.0,4.43e-05,1.69e-05,0.0,6.57e-05,0.00010272,0.0,1.16e-05,3.15e-05,0.0,1.49e-05,9.45e-05,0.000151911,0.0,4.78e-05,0.0,0.0,0.0,4.27e-05,1.71e-05,0.0,0.0,0.0,0.0,0.001061939,0.00254905,0.515072202,0,0,0,1,0,0,1,0,0
ENSG00000268129,0.49128424,0.005382155,0.022817832,0.189054726,0.199004975,0.226193528,0.002638736,0.000271641,0.000485462,0.0,0.000467943,0.004461907,0.0,0.000683947,0.000307549,0.000671241,0.000495379,0.002791856,0.001505296,0.0,0.000804958,0.0,0.001568036,0.000858649,0.002674454,0.0,0.003893987,0.0,0.000268371,0.0,0.000505318,0.001349638,0.451008479,0,0,0,1,0,0,0,0,0
ENSG00000268069,0.651903237,0.0,0.175547738,0.0,0.0,0.229307952,3.69e-05,0.000456759,0.0,0.000131348,0.000429632,0.0,0.0,5.22e-05,0.00020109,0.000679691,0.000900074,0.000936346,0.010095151,0.0,0.000844808,0.000117984,0.0,0.000216301,8.28e-05,0.0,0.0,0.0,0.000792332,0.006495214,0.001349747,0.002138023,0.708417296,0,0,0,1,0,0,0,0,0
ENSG00000268049,0.722874422,0.011856025,0.08658903,0.0,0.0,0.217292521,0.0,0.000265604,0.0,5.14e-05,0.0,0.0,0.000166696,0.0,9.46e-05,0.0,0.0,0.000420926,0.001450056,0.0,0.000786362,0.001498401,0.0,0.00128688,0.00037405,0.0,0.0,0.0,0.000319489,0.0,0.000137696,0.000259162,0.63781358,0,0,0,1,0,0,0,0,0
ENSG00000268006,0.508893632,0.045142414,0.080527181,0.139303483,0.134328358,0.21603805,0.000103191,0.000398406,0.000248376,0.000384525,0.000380375,0.00014124,0.0,1.74e-05,0.000106459,0.000383911,0.000469663,0.000343613,0.001394816,0.000263534,0.001934025,0.001038262,0.000288676,0.000672936,0.000339316,0.0,0.000703319,0.0,0.000166134,0.0,0.004269347,0.007681254,0.657462234,0,0,0,1,0,1,0,1,1
ENSG00000268001,0.307008182,0.020753502,0.153643646,0.0,0.0,0.216023918,0.009405105,8.05e-06,0.007332727,0.000702425,0.000131352,0.001162022,0.000131336,0.000654966,0.000427809,0.000486529,0.00066592,0.000438107,0.0,0.000150591,0.000175337,0.000389348,0.000475659,0.0,0.000504967,0.0,0.0,0.001295665,0.000702875,1.72e-05,0.008649413,0.007062501,0.890188406,0,0,0,1,0,1,1,0,0
ENSG00000267892,0.569192458,0.01650673,0.199579534,0.233830846,0.278606965,0.224710996,8.84e-05,5.03e-05,0.0,3.81e-05,0.000251759,0.0,0.000106079,0.0,0.0,2.05e-05,0.000351909,0.0,0.00236152,0.0,0.001176886,0.000294961,2.62e-05,0.000329913,0.000130917,0.0,0.0,0.0,0.0,0.0,0.000249089,0.000279222,0.818083506,0,0,0,1,0,1,0,0,0
ENSG00000267757,0.717893988,0.0,0.421934234,0.0,0.0,0.217040075,0.004017071,0.000108656,0.000378208,0.0,0.000785378,0.000975842,0.000990072,0.0,0.004199229,0.014516182,0.0,0.008624689,0.021005096,0.0,0.001756031,0.00331536,0.0,0.0,0.001170241,0.0,0.0,0.001830241,0.003552716,0.00215173,0.000582676,0.000717338,0.791999518,0,0,0,1,0,1,0,0,0
ENSG00000267750,0.560120953,0.058242994,0.993996248,0.547263682,0.552238806,0.217861425,0.000140045,0.000231398,1.69e-05,0.0,2.19e-05,0.0,0.000259305,0.000556431,6.51e-05,4.83e-05,3.38e-05,0.000214758,0.0,0.000105414,0.004088551,0.000212372,1.64e-05,8.52e-05,0.000603823,0.00019524,0.0,0.000108727,1.28e-05,0.0,0.00019392,0.000174586,0.87034859,0,0,0,1,0,1,1,0,0
ENSG00000267737,0.581109925,0.01175777,0.241571333,0.960199005,0.84079602,0.21843698,0.000110562,0.0,0.0,0.0,0.0,0.0,2.53e-05,0.0,0.0,0.0,0.0,0.000420926,0.0,0.000150591,0.000154084,0.0,0.000442855,0.000277477,0.0,0.0,0.0,0.0,6.39e-05,0.0,0.000135263,0.00014885,0.822944647,0,0,0,0,0,1,0,0,0
ENSG00000267698,0.546069015,0.006277361,0.342600532,0.0,0.0,0.221168163,0.001739502,0.00047688,0.000208861,0.0,0.000782642,0.0,4.04e-05,0.0,0.001770379,0.001241071,0.001442826,0.012670733,0.013133364,0.00085084,0.001883549,0.0,0.000150899,0.0,0.001269097,0.000812685,0.0,0.0,0.002044728,0.0,5.12e-05,6.21e-05,0.796270348,0,0,0,1,0,0,1,1,0
ENSG00000267666,0.603344006,0.01980371,0.12272618,0.0,0.0,0.216005352,2.95e-05,1.21e-05,0.0,0.0,7.11e-05,3.85e-05,3.37e-05,9.85e-05,0.0,2.05e-05,4.06e-06,0.000154626,0.000317631,3.01e-05,0.000143458,0.000106186,0.000111534,0.000150755,7.48e-05,6.83e-05,0.0,0.0,0.0,0.0,1.76e-05,1.69e-05,0.85677526,1,0,0,0,0,1,0,1,0
ENSG00000267655,0.343294201,0.007052479,0.018836983,0.0,0.0,0.229228144,0.000302202,5.84e-05,0.000406433,6.47e-05,0.0,9.63e-05,0.000114498,0.000255031,0.0,0.0,1.76e-05,0.0,0.0,0.0,0.000324109,0.000849487,0.000285396,6.12e-05,0.0,0.0,0.0,0.0,0.001175719,0.0,0.001232124,0.002045099,0.690465339,0,0,1,0,0,0,1,1,0
ENSG00000267575,0.400924938,0.055382701,0.019214787,0.0,0.0,0.572437168,0.011601595,0.002293855,0.004036105,0.001414368,0.003007424,0.008262553,0.001661907,0.007094501,0.00585132,0.004734902,0.004894238,0.023494545,0.028503957,0.003584067,0.002029664,0.009025803,0.005721034,0.004583829,0.001640474,0.005120158,0.005500758,0.017994346,0.017009585,0.0,0.00268361,0.005314532,0.614546285,0,0,0,0,0,1,1,1,0
ENSG00000267549,0.37620064,0.026954443,0.229368654,0.119402985,0.0,0.230671326,0.000302202,6.44e-05,7.9e-05,8.95e-05,0.000205238,0.0002247,0.0,8.11e-05,0.000116317,0.000161774,0.000223327,0.000386565,0.0,0.0,0.00023644,0.0,9.51e-05,0.000216301,9.62e-05,0.0,5.15e-05,5.44e-05,1.28e-05,0.0,0.000375968,0.000322953,0.880131847,0,0,0,1,0,0,1,0,0
ENSG00000267547,0.420668801,0.005120143,0.071641791,0.119402985,0.0,0.21780157,0.002085928,0.000116705,0.005656192,0.00376911,0.0,0.0,0.000963132,0.000568024,0.000851675,0.0,0.0,0.0,0.0,0.0,0.0,0.00640655,0.000705288,0.001874607,0.0,0.0,0.0,0.00091512,0.0,0.0,0.000654844,0.000833429,0.782145906,0,1,0,0,0,0,0,0,0
ENSG00000267520,0.300426894,0.061507222,0.202548427,0.149253731,0.273631841,0.228248842,0.006530504,0.0,0.000767707,0.000382622,0.0,0.0,0.0,0.000909997,0.000786616,0.0,0.0,0.000704407,0.0,0.0,0.000932476,0.000578123,0.000259152,0.0,0.000678633,0.001025008,0.000457443,0.001920847,0.004741214,0.000583197,0.00137114,0.002865557,0.588602533,0,0,0,0,1,1,1,1,1
ENSG00000267519,0.615439345,0.019388858,0.154997536,0.502487562,0.462686567,0.216582015,0.007046458,0.000340054,0.007852058,0.014474904,0.002607894,0.0,0.014344262,0.001507002,0.005725146,0.020862786,0.004291933,0.052882055,0.532419108,0.0,0.030588417,0.012341164,0.0041694,0.102480686,0.001709941,0.00586939,0.004460074,0.002102059,0.010172524,0.015201241,0.00203761,0.003138546,0.718769633,0,0,0,0,0,1,0,0,0
ENSG00000267493,0.792778371,0.006288278,0.012332227,0.0,0.0,0.21895739,0.0,7.04e-05,0.0005532,0.000102794,5.2e-05,0.00010914,8.42e-05,0.000243439,0.0,0.0,1.49e-05,0.001803969,0.001905788,0.0,7.7e-05,0.001698975,0.00016402,8.96e-05,0.000400767,0.0,0.0,0.002527907,0.001380192,0.0,0.001451952,0.001428215,0.850607309,0,0,0,1,0,0,0,0,0
ENSG00000267374,0.285663465,0.029629144,0.086071365,0.0,0.0,0.670652505,0.000176899,0.000162984,0.000400788,0.00017513,0.000188819,0.000539281,2.02e-05,0.000139108,0.0,0.000313889,0.0,0.000635684,0.0,3.76e-05,0.000528669,0.000318558,0.0,0.0,0.000598479,0.0,0.0,0.0,0.001495208,0.000497433,0.00034393,0.000137077,0.989179512,0,0,0,0,0,0,0,0,0
ENSG00000267365,0.468516542,0.025917314,0.153344662,0.233830846,0.393034826,0.216150834,0.000368539,3.62e-05,0.001371711,0.001147865,0.0,0.0,1.01e-05,1.74e-05,0.000139974,1.45e-05,0.0,9.45e-05,8.29e-05,0.000489421,0.0,0.000436542,0.000206666,0.000137646,0.0,0.0,0.0,0.0,0.000102236,0.000158187,0.000285424,0.000625497,0.56454972,0,0,0,1,0,0,0,0,0
ENSG00000267321,0.417644966,0.013428094,0.136906469,0.094527363,0.004975124,0.215949376,0.003655903,0.000356151,0.004425603,0.000285539,0.0,0.007877352,0.000503455,0.002312668,0.000232633,0.000560172,0.000492672,0.013821837,0.0,0.001543558,0.000302856,0.003987871,0.004871408,0.000515626,0.003828664,0.0,0.000834834,0.005273268,0.012664537,0.0,0.001947569,0.003636906,0.641299332,0,0,0,0,0,1,0,0,0
ENSG00000267317,0.627356813,0.009978275,0.240849707,0.0,0.0,0.219351161,0.001584716,0.000356151,0.001653956,0.000184648,0.001417512,0.005142428,0.001141614,0.003524066,0.000488924,0.002043903,0.0,0.003650889,0.007595531,0.0,0.000757139,0.004011468,0.002601365,0.002252587,0.001015277,0.001815728,9.72e-05,0.008417295,0.002837061,0.0,0.001605994,0.004743964,0.383972963,0,0,0,1,0,1,0,0,0
ENSG00000267288,0.667378157,0.025196782,0.856665972,0.203980099,0.393034826,0.218937438,0.0,6.24e-05,0.0,0.0,0.003899526,0.000526441,0.000857052,0.000260827,0.0,0.0160144,4.06e-06,0.004106176,0.048335198,0.0,0.002863845,0.0,9.19e-05,0.002405527,0.000168322,0.000158632,0.00011722,0.0,0.001367412,0.004112873,0.001843413,0.002885978,0.712788125,0,0,0,1,0,0,0,1,0
ENSG00000267279,0.364638919,0.012347296,0.018386492,0.0,0.0,0.224254321,0.0,0.000245483,0.002924059,0.000460669,0.0,0.0,0.001821868,0.010496847,0.0,5.92e-05,0.0,0.003006615,0.0,0.012898125,2.39e-05,0.0158335,0.002935966,0.001398308,0.0,0.0,0.0,0.0,0.003565495,0.00219366,0.000805051,0.001378209,0.678117207,0,0,0,0,0,0,0,0,0
ENSG00000267272,0.426716471,0.072588129,0.806309263,0.0,0.0,0.253844813,0.000154786,0.000873275,5.64e-05,0.0,0.000101251,0.0,0.000138071,0.000173885,0.0,5.79e-05,7.44e-05,0.00027489,0.000400492,0.000120473,0.000164711,0.000389348,4.92e-05,0.000144201,5.34e-06,0.0,0.000711896,0.0,0.000115016,0.0,0.010477612,0.01223245,0.807068546,0,0,0,0,1,0,0,0,0
ENSG00000267260,0.44076841,0.0,0.28462736,0.0,0.0,0.216039436,0.000493842,0.000323957,9.03e-05,9.52e-06,0.0,5.78e-05,0.0,0.000539043,0.0,0.0,6.77e-06,1.72e-05,6.91e-05,0.000233416,1.59e-05,0.000200573,0.001446661,0.00046319,1.87e-05,0.0,0.002007033,0.000978545,7.67e-05,0.0,0.0004826,0.000502233,0.837100323,1,0,0,0,0,1,1,0,0
ENSG00000267249,0.273034507,0.007117982,0.123432674,0.069651741,0.0,0.219579499,0.00105402,1.41e-05,0.0,0.0,0.0,0.000584221,7.24e-05,0.0,0.0,0.0,5.14e-05,0.0,0.0,0.0,7.7e-05,0.000389348,0.00023947,0.0,0.000106871,2.68e-05,0.0,0.000335242,0.0,0.0,0.000636575,0.001532556,0.51338388,0,0,0,0,0,1,0,0,0
ENSG00000267213,0.416933476,0.009869103,0.043905077,0.194029851,0.0,0.215953532,0.000309572,0.000273653,7.9e-05,2.86e-05,0.000262705,0.0,1.85e-05,0.0,0.00021489,0.000368217,0.00022468,0.003504854,0.004598749,0.001761916,0.000353332,0.001144448,0.000741373,0.000600835,0.000414126,0.000131787,0.0,0.00182118,0.001022364,0.000575574,0.000259812,0.000217058,0.885709729,0,0,0,1,0,1,0,0,0
ENSG00000267194,0.281394522,0.026594177,0.137331787,0.0,0.0,0.218172895,0.000972942,9.46e-05,0.000728192,0.000348357,6.29e-05,0.00021828,0.0,0.0,0.000246434,6.4e-05,0.0,0.000463878,0.0,0.0,4.25e-05,0.000200573,0.000554389,0.000166049,1.87e-05,0.000280657,0.004025502,0.000770151,0.000677316,0.000876701,0.004336714,0.00320924,0.908309664,0,1,0,0,0,0,0,0,0
ENSG00000267169,0.62113127,0.034039673,0.279688359,0.144278607,0.0,0.230085241,0.000412763,8.05e-05,0.001648311,0.003167575,0.002607894,0.000539281,0.000319921,0.000463693,0.001638291,0.002466447,0.000913609,0.000635684,0.003618235,0.002642873,0.001293778,0.004023267,0.000413332,0.001756624,0.000456875,0.000202561,0.0,0.0,0.000178914,0.0,0.000470254,0.001547275,0.304303667,0,0,0,1,0,0,0,1,0
ENSG00000267160,0.15546069,0.027303792,0.749091624,0.044776119,0.0,0.221450259,0.000353797,1.61e-05,6.21e-05,0.0,0.000191556,0.0,6.57e-05,0.00022605,9.27e-05,3.02e-05,0.0,6.87e-05,0.0,0.0,7.44e-05,0.0,8.86e-05,0.0,8.02e-06,0.000688219,0.000120079,0.0,0.000485623,0.0,0.006622389,0.003022238,0.975489002,0,0,0,1,0,0,0,0,0
ENSG00000267152,0.257559587,0.014104957,0.614283927,0.0,0.0,0.217386738,0.002896713,5.63e-05,0.000254021,0.0,0.0,0.0,0.000346862,0.0,0.000254319,9.18e-05,6.23e-05,0.00025771,0.0,2.26e-05,0.000916537,0.0,0.00047894,0.000325544,0.0,0.0,0.005935329,0.0,0.00200639,0.0,0.000622626,0.001777477,0.407444294,0,1,0,0,0,1,1,0,0
ENSG00000267123,0.541266453,0.013133331,0.073133672,0.0,0.0,0.227031504,0.006574729,1.21e-05,0.0,0.0,0.002197417,0.002035143,8.42e-06,0.0,0.003292353,0.002486971,0.0,0.000695817,0.0,0.0,0.0,0.0,9.84e-06,0.0,0.0,0.0,0.0,0.0,0.000166134,0.001227382,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
ENSG00000267121,0.488794023,0.039858514,0.370251931,0.378109453,0.676616915,0.216037773,0.006139853,0.00086925,5.08e-05,0.000127541,0.0,4.49e-05,0.000488301,0.0,0.016406564,0.018591916,0.0,0.013761704,0.079421635,0.0,0.001022802,0.0,0.0,0.004767356,7.48e-05,0.0,0.000986362,0.0,0.004089457,0.03022333,0.002520032,0.002139701,0.882479952,0,0,0,1,0,1,0,1,0
ENSG00000267106,0.418534329,0.0,0.127229315,0.0,0.0,0.215977364,0.00515954,0.001589601,0.004137713,0.000380718,0.000654026,0.004532527,0.000858736,0.011372067,0.000798445,0.0,0.000347848,0.001735246,0.0,0.0,0.00094576,0.017438088,0.004668023,0.001837464,0.001595054,0.000214764,0.002230037,0.007692447,0.000779553,0.0,0.002413929,0.005986702,0.496198178,1,0,0,0,0,1,1,0,0
ENSG00000267100,0.544290288,0.020906342,0.171851226,0.213930348,0.0,0.216064099,0.006847447,0.001094611,0.004623175,0.000544427,0.002022281,0.01942695,0.000427684,0.001425856,0.000794502,0.002128412,0.001154531,0.015866335,0.010247062,0.011354567,0.002502544,0.009485942,0.009368849,0.003325351,0.010187506,0.002154957,0.002284358,0.012104958,0.008230032,0.0,0.006457978,0.010644845,0.693186838,1,0,0,0,0,1,0,0,0
ENSG00000267080,0.625044468,0.026113822,0.019920345,0.064676617,0.0,0.217851449,0.005756573,0.00256952,0.005763445,0.005330054,0.006277553,0.003742866,0.001638334,0.002614068,0.006419103,0.005798505,0.0,0.016673825,0.057850327,0.010405843,0.014757569,0.013721581,0.003132791,0.011680242,0.004328287,0.006135404,0.014626755,0.004358147,0.010210863,0.009925785,0.001541677,0.004383855,0.410107951,0,0,0,1,0,1,0,0,0
ENSG00000267040,0.415688367,0.041605258,0.152810817,0.054726368,0.149253731,0.260615131,0.004002329,0.000372248,0.002517626,0.000767147,0.000388584,0.001759083,0.00059438,0.001988083,0.00084576,0.000587939,7.71e-05,0.004862125,0.003245363,0.0,0.000645561,0.003185578,0.00127936,0.000506887,0.000352675,0.004224496,0.000148669,0.008109235,0.001891374,0.0,0.001966076,0.002690833,0.759429188,0,0,0,0,0,1,1,0,0
ENSG00000267002,0.415154749,0.012259959,0.302045667,0.358208955,0.258706468,0.215729074,0.012640874,0.001875327,0.001191074,0.004941722,0.027274792,0.007350911,0.001926263,0.000486877,0.010257553,0.009602604,0.008555442,0.005291642,0.028421096,0.0,0.007109137,0.002973206,0.001174387,0.01117117,0.000488936,0.01272962,0.021336879,0.002618513,0.002210863,0.003575417,0.00069038,0.001379151,0.610448307,0,0,0,0,1,1,1,0,0
ENSG00000266976,0.484347207,0.047871702,0.198869903,0.0,0.0,0.379468134,0.129239115,6.04e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.124750609,0.0,0.326726924,1.72e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3e-06,2.67e-06,0.983078354,0,0,0,0,0,0,0,0,0
ENSG00000266962,0.752401281,0.024487167,0.246123983,0.348258707,0.0,0.217482341,0.0,0.001482957,0.009156031,0.001300152,0.0093616,0.012538279,0.001608026,0.0,0.003599902,0.003210124,0.0,0.021630444,0.03173551,0.021933589,0.001001549,0.016317236,0.004497441,0.003670559,0.003318354,0.003755921,0.004451497,0.021419252,0.007884984,0.001846791,0.000722532,0.002287708,0.333685616,0,0,0,1,0,0,0,0,0
ENSG00000266947,0.441657773,0.029978493,0.116777904,0.0,0.0,0.215968773,0.000147415,6.04e-05,0.000101608,0.0,2.19e-05,5.14e-05,6.23e-05,5.8e-05,0.000104488,0.000526369,0.0,0.000317842,0.000441922,0.000542128,0.00020456,0.000660712,0.000209946,0.000238149,0.000237789,0.001561917,0.0,0.000815454,0.00028115,0.0,0.000421128,0.000861652,0.59898846,1,0,0,0,0,1,1,0,0
ENSG00000266921,0.341337602,0.031015622,0.043803428,0.054726368,0.0,0.225639588,0.00085501,8.05e-06,8.47e-05,0.0,2.46e-05,0.00013482,1.35e-05,0.000133312,6.11e-05,3.86e-05,0.0,9.45e-05,9.67e-05,6.78e-05,0.0,0.000235969,0.000186983,3.06e-05,0.000106871,0.0,0.0,0.0,0.00028115,0.0,0.001337256,0.003342553,0.491580928,0,0,0,1,0,0,1,1,0
ENSG00000266904,0.412664532,0.046572561,0.21020461,0.0,0.0,0.218557799,0.0049679,0.000533221,0.000581425,0.000355971,0.000974197,0.001598582,0.000897464,0.001425856,0.000816188,0.00018109,0.000602305,0.0,0.000428112,0.001091785,0.001498338,0.001651781,0.002870358,0.002628382,0.000555731,0.000485658,0.001463819,0.0,0.000127796,0.000358304,0.001860556,0.00428516,0.538096027,0,1,0,0,0,1,1,0,0
ENSG00000266783,0.205620776,0.010709724,0.229406738,0.0,0.0,0.218522606,0.001348851,1.81e-05,0.000135478,0.0,0.000101251,0.0,3.54e-05,0.0,0.000197147,0.0,0.000231448,0.000180397,0.0,0.0,0.000626964,0.000176977,0.0,0.000100503,0.000176338,0.000417325,0.000360237,0.0,0.001060703,0.000661338,0.000362418,0.000482908,0.767995431,0,0,1,0,0,1,1,0,0
ENSG00000266709,0.556029883,0.017292765,0.093034601,0.144278607,0.427860697,0.216716412,0.0,0.001036259,0.0,0.0,0.002802186,0.007524252,0.000601115,0.000741909,0.0,0.0,0.001070615,0.000206168,0.000607642,0.000745426,0.000201904,0.001982137,0.000137777,0.000117982,0.000170994,0.0,0.0,0.0,0.002696486,0.0,0.000578492,0.000566568,0.851617188,0,0,1,0,0,0,0,0,0
ENSG00000266680,0.430273924,0.014585312,0.209798355,0.457711443,0.457711443,0.229983543,0.001061391,0.000148899,0.000953988,0.000319803,0.001600858,0.002882584,0.000604483,0.001941714,0.000400208,0.000666412,3.25e-05,0.000712997,0.000759553,0.000813192,0.000581802,0.001757967,0.001312164,0.0,0.001036652,0.001593643,0.0,0.003995723,0.000332268,0.0,0.000317794,0.000505477,0.706862842,0,0,0,1,0,0,0,0,0
ENSG00000266469,0.506937033,0.008646383,0.927018131,0.248756219,0.109452736,0.216151111,0.001680536,2.82e-05,0.000378208,0.000125637,0.000424159,0.0,0.0,0.000214458,0.00033515,0.0,0.0,0.000833262,0.0,0.0,0.001059995,0.001144448,0.000925075,0.00053092,0.000598479,0.0,0.0,0.0,0.000204473,0.0,0.002283847,0.006426285,0.417157224,0,0,0,0,0,0,0,0,0
ENSG00000266278,0.44752757,0.028046158,0.217669376,0.0,0.0,0.22978735,0.0,0.0,0.0,0.0,4.38e-05,1.28e-05,2.02e-05,0.0,0.0,0.0,0.0,0.000463878,0.001077184,0.0,2.13e-05,0.000129783,1.97e-05,0.0,0.0,0.0,0.0,0.0,0.000102236,0.0,4.81e-06,2.04e-06,0.983181123,0,0,0,0,0,1,1,1,0
ENSG00000266208,0.747065101,0.0,0.404125716,0.039800995,0.154228856,0.216824485,0.0,0.000269629,0.002088614,0.000281731,0.001841671,0.007845252,0.0,0.0,0.000555954,0.000829393,0.0,0.028777596,0.033351286,0.006784128,0.002664598,0.00633576,0.001882955,0.001273771,0.007283278,0.000844411,0.001386625,0.00470245,0.004153355,0.001459899,0.000859697,0.001469267,0.678803874,0,0,0,1,0,0,0,1,0
ENSG00000266088,0.488616151,0.012336379,0.289939725,0.36318408,0.482587065,0.220224053,0.030234907,0.0,0.0,0.0,0.0,0.0,0.001697267,0.006671381,0.006902113,0.000226966,0.0,0.003470492,0.006766928,0.0,0.000114235,0.000495534,0.000462538,0.00030151,8.02e-06,0.0,0.0,0.000724848,0.0,0.0,0.000681441,0.000730722,0.829607723,1,0,0,0,0,0,1,1,0
ENSG00000265967,0.389896834,0.005305735,0.19909618,0.059701493,0.0,0.218232197,0.000545437,1.21e-05,0.000237086,0.0,0.0,5.14e-05,0.000303083,0.0001507,0.000258262,9.9e-05,0.000142117,0.000231939,0.0,0.0,0.00181182,0.0,0.0,0.000629239,0.000179009,0.0,0.0,0.0,0.0,0.0,0.000374938,0.000763074,0.601560263,0,0,0,1,0,0,0,0,0
ENSG00000265962,0.545713269,0.008187862,0.02208027,0.0,0.0,0.216491954,0.0,9.05e-05,0.000129833,0.0,0.0,0.0,2.36e-05,0.000110127,0.0,0.0,0.0,0.018546517,0.023380426,0.000933665,9.56e-05,0.000589922,0.00023947,0.000183528,0.000320614,0.0,0.0,0.0,0.000396166,0.0,4.38e-05,3.61e-05,0.888282325,0,0,0,1,0,0,0,0,0
ENSG00000265933,0.44414799,0.052380485,0.049307778,0.0,0.0,0.216996015,0.0,4.23e-05,0.0,0.0,0.004047298,0.008262553,0.0,0.000110127,0.0,0.0,0.00053057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001361796,0.000157246,0.005255146,0.002402556,0.0,0.001638793,0.001250962,0.902784912,0,0,0,0,0,1,1,1,0
ENSG00000265843,0.425471363,0.022118145,0.054754049,0.0,0.0,0.408095119,0.0,6.04e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029215189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000117805,4.16e-05,1.0,0,0,0,0,0,0,0,1,0
