ID,repeat_coverage,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,A549_cell,H1.hESC_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cytosol,keratinocyte_cytosol,keratinocyte_cell,GM12878_nucleus,K562_nucleus,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,max_exp,min_exp,mean_exp,median_exp,genomic_classification_is_5,genomic_classification_is_8,with_repeat_ERV1
ENSG00000267226,0.0,0.073736537,0.177299089,0.000650576,0.000906736,0.0,0.0,0.000596559,0.001354622,0.000139108,0.0,0.000540182,0.0,0.000824671,0.0,0.0,0.0,0.00022417,0.000236189,0.000474114,3.74e-05,0.000472418,0.000605243,0.0,0.0,0.000102889,0.0,0.000197434,0.000297571,0,0,0
ENSG00000267213,0.0,0.028895769,0.035087719,0.001010365,0.00160715,7.9e-05,2.86e-05,0.000262705,0.0,0.0,0.0,0.00021489,0.00022468,0.003504854,0.004598749,0.001761916,0.000353332,0.001144448,0.000741373,0.000600835,0.000414126,0.000697379,0.000131787,0.0,0.00182118,0.000259812,0.0,0.000217058,2.27e-05,0,0,0
ENSG00000267199,0.0,0.135483871,0.131797235,0.000916721,0.000195464,0.0,0.00059392,0.0006896,0.0,0.0,0.000342017,0.000810274,0.001019182,0.000283481,0.002762011,0.0,0.001535531,0.0,0.0,0.0,3.74e-05,0.0,0.0,0.0,0.0,0.004858095,0.004451107,0.009075392,0.012122126,0,0,0
ENSG00000267194,0.0,0.152217339,0.063523771,0.001355368,0.0,0.000728192,0.000348357,6.29e-05,0.00021828,0.0,1.93e-05,0.000246434,0.0,0.000463878,0.0,0.0,4.25e-05,0.000200573,0.000554389,0.000166049,1.87e-05,0.000128549,0.000280657,0.004025502,0.000770151,0.004336714,0.0012276,0.00320924,0.002910966,0,0,0
ENSG00000267123,0.063926402,0.0,0.0,0.0,0.0,0.0,0.0,0.002197417,0.002035143,0.0,2.89e-05,0.003292353,0.0,0.000695817,0.0,0.0,0.0,0.0,9.84e-06,0.0,0.0,0.004017161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
ENSG00000267121,0.174779149,0.145126548,0.187668282,0.006683194,0.000770997,5.08e-05,0.000127541,0.0,4.49e-05,0.0,0.0,0.016406564,0.0,0.013761704,0.079421635,0.0,0.001022802,0.0,0.0,0.004767356,7.48e-05,0.002027863,0.0,0.000986362,0.0,0.002520032,0.0,0.002139701,0.000894459,0,0,0
ENSG00000267080,0.0,0.184521385,0.256211813,0.004627964,0.012346819,0.005763445,0.005330054,0.006277553,0.003742866,0.002614068,0.001825697,0.006419103,0.0,0.016673825,0.057850327,0.010405843,0.014757569,0.013721581,0.003132791,0.011680242,0.004328287,0.005071264,0.006135404,0.014626755,0.004358147,0.001541677,0.002480154,0.004383855,0.006974112,0,0,0
ENSG00000267002,0.758743594,0.036524694,0.033127048,0.005840402,0.004175331,0.001191074,0.004941722,0.027274792,0.007350911,0.000486877,0.001690817,0.010257553,0.008555442,0.005291642,0.028421096,0.0,0.007109137,0.002973206,0.001174387,0.01117117,0.000488936,0.000652387,0.01272962,0.021336879,0.002618513,0.00069038,0.000860317,0.001379151,0.001694947,0,1,1
ENSG00000266970,0.086741886,0.08714044,0.034686971,0.000443575,0.00209581,0.0,0.0,0.0,0.00011556,0.0,0.0,0.0,0.00011234,0.0,0.001160045,0.0,0.00043303,0.0,0.000711849,0.000415123,0.000943139,0.0,0.0,0.0,0.000978545,0.000471728,0.0,0.00053754,9.89e-05,0,0,0
ENSG00000266962,0.129056092,0.235726644,0.242647059,0.004504749,0.011972179,0.009156031,0.001300152,0.0093616,0.012538279,0.0,0.004142742,0.003599902,0.0,0.021630444,0.03173551,0.021933589,0.001001549,0.016317236,0.004497441,0.003670559,0.003318354,0.007613324,0.003755921,0.004451497,0.021419252,0.000722532,0.00294423,0.002287708,0.003305458,0,0,0
ENSG00000266918,0.434103227,0.027863777,0.011057054,0.001025151,0.000472372,0.0,0.00051397,0.000779905,3.21e-05,0.0,0.0,0.003128721,0.000419583,0.000111674,0.004198257,4.52e-05,0.001248615,0.0,1.31e-05,0.0,0.0,0.0,0.0,0.005243446,0.0,0.000247267,0.000106735,0.000343453,0.000466261,0,0,0
ENSG00000266904,0.253087487,0.1000231,0.033264033,0.001074437,0.001026187,0.000581425,0.000355971,0.000974197,0.001598582,0.001425856,0.002177348,0.000816188,0.000602305,0.0,0.000428112,0.001091785,0.001498338,0.001651781,0.002870358,0.002628382,0.000555731,0.000305304,0.000485658,0.001463819,0.0,0.001860556,0.003415192,0.00428516,0.006388796,0,0,0
ENSG00000266801,0.0,0.211267606,0.136150235,0.0,0.0,9.03e-05,9.52e-05,0.0,0.0,0.0,0.0,0.0,4.33e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000228157,0.0,0.000189254,0.0,0,0,0
ENSG00000266783,0.0,0.034351145,0.0,0.000384432,0.0,0.000135478,0.0,0.000101251,0.0,0.0,9.63e-05,0.000197147,0.000231448,0.000180397,0.0,0.0,0.000626964,0.000176977,0.0,0.000100503,0.000176338,0.000183183,0.000417325,0.000360237,0.0,0.000362418,0.0,0.000482908,0.000438585,0,0,0
ENSG00000266289,0.286928349,0.082474227,0.238402062,0.000216859,0.000211753,0.0,0.0,0.000202502,8.35e-05,0.0,0.0,0.000319378,0.000182722,0.0,0.000303821,0.0,0.000435687,0.0,0.0,0.0,0.0,8.36e-05,0.000412444,0.000677588,0.0,5.2e-05,0.0,8.92e-05,0.000109086,0,0,0
ENSG00000266208,0.0,0.244263862,0.315965583,0.004435748,0.001096771,0.002088614,0.000281731,0.001841671,0.007845252,0.0,0.000520251,0.000555954,0.0,0.028777596,0.033351286,0.006784128,0.002664598,0.00633576,0.001882955,0.001273771,0.007283278,0.002840936,0.000844411,0.001386625,0.00470245,0.000859697,0.000274141,0.001469267,0.001970066,0,0,0
ENSG00000265778,0.029250457,0.549964055,0.678648454,0.000226716,0.0,0.000180637,0.0,0.000714229,0.000654841,0.0,0.000264943,0.000770844,0.0,0.000627094,0.0,0.000112943,0.001296435,0.0,0.00016402,0.001166713,0.000293896,0.00064596,0.0,0.0,0.001114453,8.81e-05,5.73e-05,0.000181921,0.000205801,1,0,0
ENSG00000265688,0.168367637,0.0,0.0,0.003178953,0.004517394,0.00117414,0.000171323,0.001075448,0.002664304,0.001008532,0.0,0.000565812,0.000468309,0.017833519,0.018864537,0.005353513,0.000140801,0.006241372,0.001377772,0.000847724,0.000641228,0.004528144,0.0,0.001120736,0.011724413,0.00110401,0.0,0.001132845,0.001065369,0,0,0
ENSG00000265666,0.0,0.256295467,0.282596531,0.001340582,0.000195464,0.001936201,0.000258888,0.000541829,0.002381824,0.000237643,0.0,0.0,0.0,0.006528649,0.008051263,0.004570439,0.000177994,0.001592789,0.000839785,0.000847724,0.000232445,0.0,0.000588159,0.001878377,0.000715787,0.00062365,0.00072523,0.001249128,0.00169685,0,0,0
ENSG00000265413,0.184047287,0.0,0.0,0.000379503,0.0,0.0,0.000401658,0.000593823,0.0,0.0,0.000144514,0.00022869,0.0,0.0,0.003645855,0.0,0.0,0.000247767,0.0,9.18e-05,0.0,0.0,0.0,6.29e-05,0.0,0.000339405,0.0,0.000529993,0.000653808,0,0,0
ENSG00000265263,0.0,0.363691194,0.43305187,0.001350439,0.0,0.00029918,0.000230334,0.000249022,0.000494341,9.27e-05,9.15e-05,0.0,2.84e-05,0.00105661,0.001477676,0.0,0.000284259,0.000353953,0.000465818,0.0,0.0001042,5.78e-05,0.0,0.0,0.0,0.004291485,0.003221376,0.009917106,0.015137371,0,0,0
ENSG00000264772,0.085073772,0.491853809,0.444958168,0.002710735,0.001780896,0.000987858,0.0042412,0.007916723,0.000751141,0.001315728,0.001580022,0.005518141,0.00348525,0.00394296,0.03416608,0.000323771,0.005913654,0.009214578,0.001115339,0.0,0.000611838,0.001410827,0.008717447,0.008862967,0.0,0.000955299,0.0,0.00236682,0.003241283,0,1,0
ENSG00000264548,0.219679517,0.0,0.0,0.000108429,0.0,2.26e-05,5.52e-05,0.00028186,3.21e-05,0.0,0.0,0.000248405,0.000286941,0.000171807,0.002996782,0.0,0.001044055,0.000106186,1.31e-05,0.001795952,1.6e-05,1.93e-05,0.000812685,0.0,0.0,8.13e-05,0.0,7.77e-05,2.97e-05,0,0,0
ENSG00000264456,0.0,0.0,0.0,0.001039937,0.002025226,0.000225796,0.000491126,0.0,0.0,0.000556431,0.000785194,0.000824074,6.77e-06,0.003264324,0.01233238,9.79e-05,0.000882001,0.000471937,6.56e-06,2.4e-05,0.000259163,0.000176755,0.001315427,0.0,0.0,0.000375135,0.000336722,0.000884815,0.0012575,0,0,0
ENSG00000264207,0.047374955,0.0,0.0,0.00145394,0.00418619,0.000626584,0.000159902,0.000183346,0.001007942,0.000104331,0.0,0.000593412,0.002529682,0.004088996,0.003507754,0.000353889,0.005135262,0.000943875,0.000810261,0.000428232,0.008867645,0.002031077,0.001498464,0.010349658,0.001793998,0.000333991,0.000226457,0.000657004,0.000962533,1,0,0
ENSG00000264112,0.0,0.217174325,0.179315092,0.005746758,0.002291274,0.000829801,0.007088972,0.012240408,0.000442981,0.0,0.004075302,0.00538211,0.0,0.001511898,0.0,0.0,0.01656939,0.005144118,0.000137777,0.006777424,0.000117558,0.000392075,0.032778284,0.012559682,0.0,0.004497159,0.004677798,0.008807888,0.009551695,0,1,0
ENSG00000263874,0.272748144,0.135421075,0.177740161,0.000305574,0.000559245,0.000208861,0.000913724,7.11e-05,1.28e-05,3.48e-05,0.0005058,0.000179404,0.0,0.00027489,0.00251343,0.004367141,0.000815585,0.006701511,0.003395224,0.001391753,2.14e-05,0.0,0.0,0.0,0.0,0.001145842,0.0,0.000879437,0.000361563,0,0,0
ENSG00000263843,0.027839733,0.064924782,0.038400633,0.000793506,0.001031616,0.000191927,6.47e-05,0.000848318,0.000866701,0.000104331,4.82e-05,0.000613127,0.000481844,0.00314406,0.004212067,0.000662601,0.000510073,0.000932076,0.000885711,0.000618314,0.000812222,0.001651857,0.001417927,0.001498127,0.004539359,0.001477837,0.001179565,0.002395428,0.003093065,0,0,0
ENSG00000263826,0.0,0.135473114,0.13130471,6.41e-05,0.0,8.47e-05,3.05e-05,4.1e-05,7.06e-05,0.0,2.89e-05,5.72e-05,2.03e-05,0.0,0.0,0.0,0.000231127,0.0,1.97e-05,5.24e-05,0.000117558,0.000160686,4.64e-05,0.000154387,2.72e-05,0.000827975,0.0,0.000540964,0.000177273,0,0,0
ENSG00000263786,0.001381952,0.064335664,0.0,0.001158223,0.000803575,0.000237086,0.000671968,0.000714229,0.0,8.11e-05,0.00080928,0.000891104,0.000734948,0.000395155,0.002099129,0.0,0.002430815,0.0,0.000183703,0.0,5.34e-05,0.0,0.001117747,0.002976242,0.0,0.000200404,0.0,0.000306564,9.75e-05,0,0,0
ENSG00000263753,0.161854066,0.014287863,0.01248308,0.007151412,0.021370747,0.011950257,0.002891554,0.01586902,0.026964042,0.013221042,0.011985048,0.003528929,0.005834917,0.025169659,0.02680532,0.068677057,0.000696037,0.029743856,0.006921664,0.007725652,0.001632459,0.016332171,0.014103619,0.01271121,0.037030661,0.00630294,0.039190996,0.020992071,0.031400383,0,0,1
ENSG00000263731,0.045072642,0.007459903,0.016784782,0.004992681,0.009919805,0.004707848,0.001121215,0.001606331,0.003004565,0.003784893,0.001878685,0.001048821,0.001404928,0.008753544,0.0,0.00303441,0.004258575,0.005297498,0.002821152,0.002003513,0.001095431,0.003364774,0.003873065,0.004197044,0.016753044,0.000526428,0.000925497,0.001202922,0.001541054,0,0,0
ENSG00000263711,0.0,0.003943909,0.010078878,0.067226228,0.0,0.000191927,0.0,0.0,0.0,0.0,0.0,0.000321349,0.020410705,0.079039601,0.087735289,0.0,0.0,0.0,0.0,0.0,0.0,0.004749892,0.0,0.0,0.013835532,0.000618402,0.0,0.000255367,0.0,0,0,0
ENSG00000263327,0.241096474,0.096084119,0.090282814,0.00060129,0.000944743,0.000214506,0.000845194,0.001368255,0.001380302,0.000510062,0.000592508,0.00041598,0.000100159,0.0005326,0.001298145,0.0,0.001718838,0.000625317,0.000806981,0.002344351,0.000253819,6.75e-05,0.004453903,0.0,0.002410119,0.002066215,0.003039916,0.003716319,0.004942604,1,0,0
ENSG00000263272,0.083338522,0.056301653,0.0,0.0,7.6e-05,0.0,7.23e-05,0.000147772,1.93e-05,0.0,0.0,0.000266148,0.000101512,0.0,0.000303821,0.0,0.0,2.36e-05,0.0,0.0,0.000211071,0.0,3.17e-05,0.000142951,0.000253697,0.003055407,0.006099884,0.005945298,0.006994902,0,1,0
ENSG00000263244,0.106407708,0.108364335,0.099123965,0.0,0.0,0.0,0.0,0.00150508,0.002747764,0.0,0.0,0.000695929,0.0,0.000816081,0.004695419,0.001844741,0.001384103,0.0,0.0,0.0,0.000750771,0.0,0.001823049,0.001732567,0.000616121,0.006684212,0.029688017,0.022674387,0.028810233,0,1,0
ENSG00000263235,0.377602722,0.009372071,0.0,0.000261216,0.00036921,0.000141123,0.000456862,0.000949569,0.00030816,2.32e-05,0.0,0.000682128,0.0,0.001142514,0.006338816,0.0,0.004558774,0.000637116,0.000167301,0.001074949,0.000550387,0.000147832,0.0,0.00312777,0.0,0.000769816,0.000279359,0.00108982,0.001350855,0,1,0
ENSG00000263126,0.0,0.416794675,0.351766513,0.000443575,0.0,0.00031047,0.001524776,0.004928454,0.00027606,0.000179681,0.000274577,0.005725146,0.004424575,0.001228417,0.018615956,0.000655071,0.004843033,0.0022653,8.53e-05,0.002414266,0.000197712,0.0,0.001498464,0.003150642,8.15e-05,0.000364616,0.0,0.000365296,0.000335644,0,1,0
ENSG00000263072,0.233196724,0.01987142,0.023378141,0.006466335,0.019714731,0.009376182,0.003898554,0.006956208,0.009880395,0.002069229,0.002952908,0.003215466,0.003451412,0.018847178,0.025355264,0.009502297,0.01749921,0.011704048,0.005009185,0.017057173,0.006527164,0.00327479,0.005012776,0.008142494,0.002210786,0.002379317,0.003756317,0.005668176,0.008613913,1,0,0
ENSG00000263013,0.075233488,0.078583765,0.077720207,0.000680148,0.000483231,0.000649164,0.000717654,0.001480452,0.000950161,0.000353566,0.000631046,0.004946415,0.001066554,0.000695817,0.001684827,0.00017318,0.000977639,0.001675378,0.000236189,0.0,0.000328629,0.000877348,0.002081742,0.00739343,0.002473543,0.000616263,0.001227618,0.001309706,0.00205141,0,0,0
ENSG00000262903,0.0,0.084959816,0.026406429,0.0,0.0,0.000615294,0.015152582,0.00226583,5.78e-05,9.85e-05,0.001189834,0.0,0.0,0.002766085,0.053472539,0.000632482,0.004088551,0.007138053,0.0,0.015862057,6.15e-05,0.0,0.0,0.0,0.0,7.92e-05,0.0,0.000193209,0.000223787,0,0,0
ENSG00000262877,0.0,0.011516315,0.004478567,0.00035486,0.001753748,0.000197572,0.003156153,0.002386236,0.0,0.0,0.0,0.000729443,0.00627751,0.001391633,0.026280537,8.28e-05,0.013004195,0.002088323,1.64e-05,0.008125481,0.000138933,6.11e-05,0.016241492,0.014686794,0.000371484,0.000463173,0.0,0.000705332,0.000667422,0,0,0
ENSG00000262772,0.127459521,0.11092437,0.206722689,0.000808292,0.000190035,0.0,8.76e-05,0.001152071,0.001810443,0.0,0.0,6.51e-05,0.000552226,0.001331501,0.020549364,0.0,0.009702006,0.0,3.28e-05,0.000939488,0.000518326,0.0,0.0,0.0,0.0,0.000112707,0.0,6.7e-05,2.17e-05,0,0,1
ENSG00000262691,0.118073999,0.181240658,0.107249626,0.000118287,0.00036378,3.95e-05,0.000306478,0.000142299,0.0,0.0,8.67e-05,0.001178938,0.000146177,6.01e-05,0.0,0.0,0.000358645,0.0007551,2.62e-05,0.000415123,8.02e-06,0.0,0.0,0.000820539,0.0,0.000401927,0.0,0.000689193,0.000871017,0,1,0
ENSG00000262580,0.138511365,0.113867188,0.098046875,0.0,0.005749904,0.0,0.002674545,0.008622742,0.000770401,0.000405731,0.0,0.001439172,0.0,0.006786359,0.084199914,0.00033883,0.014029653,0.000884883,0.0,0.015776848,0.000227101,0.0,0.019748483,0.006046831,0.004131632,0.000926574,0.0,0.001677567,0.002090688,0,0,0
ENSG00000262468,0.116545998,0.015004413,0.0,0.000675219,0.001069623,0.000604004,0.000171323,0.0,0.000532861,0.000597005,0.000260126,0.0,0.000843227,0.000962117,0.00248581,0.0,0.008163818,0.001816959,0.000656082,0.002169562,0.0038821,0.000890203,0.001408165,0.000314492,0.002944694,0.000678557,0.0,0.001334057,0.001458867,0,0,0
ENSG00000262185,0.589255598,0.0,0.0,8.38e-05,1.63e-05,0.0,0.0,0.0,3.85e-05,0.0,0.0,0.0,0.0,7.73e-05,0.0,0.000564717,0.0,0.001793362,6.56e-06,0.0,9.62e-05,0.0,0.0,0.0,7.25e-05,0.000162315,0.0,0.000259771,0.000368819,0,0,0
ENSG00000262001,0.22623213,0.169769643,0.184285264,0.010019862,0.020024216,0.008010116,0.007671471,0.008693891,0.008153413,0.000243439,0.000684034,6.9e-05,0.017701008,0.006159265,0.0,0.000609894,0.002648658,0.002572059,0.001236714,0.004660299,0.000293896,0.002204618,0.016863818,0.0,0.00682263,0.002084621,0.000288386,0.002491199,0.003096979,1,0,0
ENSG00000261971,0.088611409,0.067653277,0.0834282,0.00131101,0.004946329,0.003341782,0.006392258,0.003267393,0.00030816,0.001101271,0.0,0.003662989,0.002574347,0.00892535,0.04899808,0.010541375,0.025554106,0.011904621,0.002368456,0.009228833,0.002604988,0.001298347,0.004849263,0.000717614,0.001739635,0.00287831,0.0,0.005272921,0.00674706,0,0,0
ENSG00000261879,0.206315895,0.048143054,0.043099496,0.001227224,0.000445224,0.000304825,0.000550138,0.000218921,8.35e-05,9.85e-05,0.0,0.000973906,5.68e-05,0.000670046,0.000952894,0.00033883,0.002244851,0.000884883,0.000351004,0.002779137,0.00022443,0.000199251,0.0,0.003579495,0.000643302,0.000513565,0.0,0.001199419,0.001772388,0,0,0
ENSG00000261840,0.0,0.602094241,0.458987784,0.001084294,0.000700413,0.0,0.0,0.001833461,0.0,0.0,0.000255308,0.002044413,0.002585175,0.001451765,0.005123531,0.000248475,0.004864286,0.0,0.000472379,0.001621163,0.001044667,0.0,0.0,0.017342825,0.0,0.001202053,0.000570963,0.001388259,0.000907847,0,0,0
ENSG00000261824,0.362327264,0.066591138,0.0,0.034352405,0.01430146,0.005390881,0.001170708,0.003327596,0.010798457,0.011093851,0.008275849,0.002373649,0.003061606,0.036886865,0.032840314,0.008862284,0.001081248,0.013745177,0.008283034,0.002383678,0.002340481,0.013915447,0.006865111,0.003656689,0.032192302,0.003479144,0.007386142,0.006203691,0.00902311,0,0,0
ENSG00000261801,0.201522461,0.04368471,0.047483381,0.002454447,0.015262492,0.004442538,0.000590113,0.0,0.00014124,0.003384958,0.001541485,0.0,4.87e-05,0.004235031,0.003949676,0.052473458,0.01197608,0.059593898,0.015637712,0.006738097,0.015034119,0.041196793,0.0,0.001183635,0.0,0.001273304,0.000429652,0.003529414,0.004347529,0,0,0
ENSG00000261799,0.25068426,0.062795835,0.020195645,0.004381533,0.0,0.002320055,0.002042553,0.001953868,0.002356144,0.001037513,0.001522217,0.001121766,0.000385746,0.001864101,0.0,0.000549657,0.001028115,0.002229904,0.001508988,0.001909564,0.000341988,0.000854852,0.001686382,0.0,0.003198391,0.00123679,0.002262607,0.00292105,0.004393632,0,0,0
ENSG00000261786,0.083696024,0.001184366,0.0,0.010645796,0.00210124,0.0,9.52e-06,0.0,0.0,1.74e-05,0.001136845,0.002955232,0.0,0.011579761,0.183604701,0.0,0.0,2.36e-05,0.000390369,0.011035709,0.0,0.000813073,0.002843176,0.004883209,0.000135909,0.001966871,0.0,0.000928852,6.29e-05,0,0,0
ENSG00000261770,0.041083089,0.066302865,0.065757162,0.0,0.000206323,2.26e-05,0.000230334,0.00138741,0.00010272,0.0,0.000158966,0.000394294,0.000492672,2.58e-05,0.0,0.0,0.000114235,0.000165178,3.28e-05,0.00022504,0.0,9.64e-05,0.004663785,0.001155045,0.001032908,0.000164752,0.0,0.000347973,0.000513809,0,0,0
ENSG00000261716,0.339479273,0.036676977,0.0,0.002114373,0.001411685,0.000349984,0.000592017,0.002378027,0.000841021,0.0,0.000529886,0.001746721,0.003422989,0.000927755,0.003438704,0.000248475,0.027262318,0.0,0.000849626,0.002835944,0.003991643,0.000607395,0.008717447,0.004222775,0.001757756,0.000693997,0.000905357,0.001869555,0.003113327,0,0,0
ENSG00000261643,0.0,0.0,0.0,0.000788577,0.003567221,0.002562785,0.001757014,0.00215637,0.002471704,0.000481081,0.000958611,0.001271597,0.001067908,0.001288549,0.011020425,0.002665462,0.001498338,0.002831625,0.000619997,0.0,0.000307255,0.000343869,0.00103721,0.001398062,0.002700058,0.000384397,0.000302235,0.000677673,0.001024313,0,0,0
ENSG00000261616,0.280934687,0.032523364,0.041121495,0.000108429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000359061,0.0,7.17e-05,0.0,6.56e-06,2.18e-05,0.0,0.0,0.00019524,0.0,0.0,0.000678729,0.0,0.00120831,0.001237113,0,0,0
ENSG00000261613,0.0,0.009,0.0,0.000640719,0.002779935,0.002139418,0.001031746,0.000708756,0.000725461,0.000892609,0.000751474,0.000802388,0.000605012,0.001357272,0.00990181,0.003764777,0.00367943,0.006323961,0.002286445,0.004039799,0.000758786,0.00040493,0.00527879,0.0,0.003832633,0.000573655,0.000651132,0.000911302,0.001074453,1,0,0
ENSG00000261578,0.147967051,0.015748032,0.0,0.003824601,0.000732991,0.000180637,0.000114215,0.000396794,0.00028248,0.0,0.000361286,0.0,0.000158359,0.001812559,0.013340515,0.000233416,0.004335617,0.000507333,0.000104973,0.000251258,0.000403439,0.000183183,0.000102501,0.001380907,0.000244636,0.001647527,0.0,0.00166313,0.000623223,0,0,0
ENSG00000261568,0.022087265,0.086741016,0.177199504,0.000123215,0.0,1.69e-05,0.000363586,0.0,0.0,0.0,9.63e-06,1.97e-05,0.0,1.72e-05,0.0,0.0,2.13e-05,0.0,0.0,0.000172604,0.0,0.0,0.0,0.0,0.0,5.48e-05,0.0,6.52e-05,2.94e-05,0,0,0
ENSG00000261534,0.108551395,0.093700371,0.043673902,0.000123215,0.0,0.002060389,0.000942277,0.000229867,0.00021186,0.004474636,0.003034799,4.34e-05,9.47e-06,0.000163216,0.000510972,0.000783074,0.000175337,0.001097255,0.001886235,0.003910893,0.00012023,0.001532949,0.000119584,0.0,0.0,0.00039467,0.000824029,0.001049664,0.001615142,0,0,0
ENSG00000261533,0.0,0.0,0.0,0.000561861,0.000352921,0.000152412,0.000142769,6.57e-05,7.06e-05,0.0,0.0,9.86e-05,6.5e-05,0.000584142,0.001546726,0.0,0.000353332,0.000330356,0.000144338,0.0,4.27e-05,0.000141404,0.0,0.00096349,0.0,0.000194273,0.0,0.000203762,0.000131276,0,0,0
ENSG00000261526,0.0,0.0,0.0,0.001434225,0.006358014,0.002929704,0.00162757,0.005325248,0.008840354,0.000220254,0.000790011,0.004504806,0.009195645,0.006159265,0.011186146,0.005827874,0.004285141,0.004105856,0.00248655,0.011614696,0.002051929,0.002667395,0.003875505,0.015641707,0.002799725,0.000746792,0.00113141,0.001357622,0.001989387,0,0,0
ENSG00000261490,0.023712871,0.0,0.0,0.000463289,0.001172785,0.000445947,0.006951913,0.001852617,7.06e-05,0.0,0.001681182,0.002215931,0.000324839,0.000309252,0.006780738,0.000346359,0.001532874,0.006253171,3.28e-05,0.002058135,1.87e-05,0.0,0.0,0.002052778,0.0,0.00053555,9.29e-05,0.000800845,0.000582049,0,0,0
ENSG00000261488,0.8082383,0.0,0.032541322,0.001049794,0.000732991,9.03e-05,0.000571077,0.000232603,0.0,0.000104331,0.00148368,0.000193204,0.0,0.000300661,0.00483352,0.000150591,0.00067744,0.001474804,0.000114814,0.001874607,1.87e-05,0.000533479,0.002411209,0.0,0.0,0.000155946,0.0,0.000208198,0.000159763,0,0,1
ENSG00000261455,0.063473409,0.068633012,0.066364152,0.00049779,0.001145637,0.001806369,0.000487319,0.001236902,0.004256467,0.000637578,0.000500983,0.00302029,0.005504664,0.001864101,0.002637721,0.000760485,0.004776617,0.00082589,0.003621572,0.001857128,0.003868741,0.002635258,0.008566136,0.012525374,0.012458321,0.000826471,0.001679097,0.002262758,0.00294356,0,0,0
ENSG00000261428,0.180220223,0.006737589,0.0,0.000542147,0.000521238,0.000242731,0.000767147,0.000454261,7.7e-05,0.000434712,0.000804463,0.000453438,0.000300476,0.000335023,0.003231553,0.0,0.000879344,0.0,0.000144338,0.00053092,0.0,0.000157473,0.000829768,0.001526718,0.0,0.000503407,0.000102854,0.000703126,0.000733685,0,0,0
ENSG00000261373,0.0,0.222984563,0.279588336,0.001582084,0.0,0.002545851,0.003396006,0.0,0.0,0.001785217,0.00047208,0.001048821,0.0,0.034180912,0.061744763,0.005127626,0.010775284,0.007067263,0.002128986,0.007089859,0.005947387,0.0,0.0,0.000743346,0.010274717,0.000518569,0.000497993,0.001167814,0.001308454,0,0,0
ENSG00000261366,0.0,0.029995589,0.0,0.000266145,0.0,3.39e-05,0.000157998,0.000169664,0.0,1.16e-05,0.000284211,0.000664385,0.00028288,0.0,6.91e-05,0.0,0.000191277,0.0,5.58e-05,0.0,2.67e-05,0.000179969,0.001337391,0.000989221,0.0,8.02e-05,0.0,0.000142802,0.000232165,0,0,0
